inject_mode,beta_guilt,beta_loyalty,kappa,agent_id,episode_idx,outcome,rescued,n_memories,target_switches
off,0.3,0.05,1.0,49,7,PARTNER_RESCUED,1,9,0
off,0.3,0.05,1.0,50,0,PARTNER_RESCUED,1,2,0
off,0.3,0.05,1.0,50,1,RESOURCE_TAKEN,0,3,0
off,0.3,0.05,1.0,50,2,PARTNER_RESCUED,1,4,0
off,0.3,0.05,1.0,50,3,TIMEOUT,0,5,2
off,0.3,0.05,1.0,50,4,TIMEOUT,0,6,0
off,0.3,0.05,1.0,50,5,TIMEOUT,0,7,0
off,0.3,0.05,1.0,50,6,PARTNER_RESCUED,1,8,0
off,0.3,0.05,1.0,50,7,TIMEOUT,0,9,1
off,0.3,0.05,1.0,51,0,TIMEOUT,0,2,1
off,0.3,0.05,1.0,51,1,PARTNER_RESCUED,1,3,0
