rescue_importance,agent_id,episode_idx,outcome,rescued,n_memories,target_switches
0.1,80,1,TIMEOUT,0,3,1
0.1,80,2,TIMEOUT,0,4,0
0.1,80,3,TIMEOUT,0,5,1
0.1,80,4,TIMEOUT,0,6,1
0.1,80,5,TIMEOUT,0,7,2
0.1,80,6,TIMEOUT,0,8,0
0.1,80,7,RESOURCE_TAKEN,0,9,0
0.1,80,8,PARTNER_RESCUED,1,10,0
0.1,80,9,TIMEOUT,0,11,1
0.1,81,0,PARTNER_RESCUED,1,2,0
0.1,81,1,PARTNER_DEAD,0,3,1
0.1,81,2,TIMEOUT,0,4,1
0.1,81,3,PARTNER_RESCUED,1,5,0
0.1,81,4,PARTNER_RESCUED,1,6,0
0.1,81,5,PARTNER_RESCUED,1,7,0
0.1,81,6,TIMEOUT,0,8,1
0.1,81,7,TIMEOUT,0,9,1
0.1,81,8,TIMEOUT,0,10,0
0.1,81,9,TIMEOUT,0,11,2
0.1,82,0,PARTNER_RESCUED,1,2,0
0.1,82,1,TIMEOUT,0,3,0
0.1,82,2,TIMEOUT,0,4,0
0.1,82,3,TIMEOUT,0,5,2
0.1,82,4,TIMEOUT,0,6,1
0.1,82,5,TIMEOUT,0,7,0
0.1,82,6,TIMEOUT,0,8,1
0.1,82,7,RESOURCE_TAKEN,0,9,0
0.1,82,8,PARTNER_RESCUED,1,10,0
0.1,82,9,TIMEOUT,0,11,1
0.1,83,0,TIMEOUT,0,2,0
0.1,83,1,TIMEOUT,0,3,1
0.1,83,2,TIMEOUT,0,4,0
0.1,83,3,TIMEOUT,0,5,2
0.1,83,4,TIMEOUT,0,6,1
0.1,83,5,TIMEOUT,0,7,2
0.1,83,6,RESOURCE_TAKEN,0,8,0
0.1,83,7,PARTNER_RESCUED,1,9,0
0.1,83,8,TIMEOUT,0,10,1
0.1,83,9,TIMEOUT,0,11,2
0.1,84,0,PARTNER_RESCUED,1,2,0
0.1,84,1,TIMEOUT,0,3,0
0.1,84,2,TIMEOUT,0,4,0
0.1,84,3,TIMEOUT,0,5,2
0.1,84,4,TIMEOUT,0,6,0
0.1,84,5,TIMEOUT,0,7,0
0.1,84,6,TIMEOUT,0,8,1
0.1,84,7,PARTNER_DEAD,0,9,0
0.1,84,8,PARTNER_RESCUED,1,10,0
0.1,84,9,PARTNER_RESCUED,1,11,0
0.1,85,0,PARTNER_RESCUED,1,2,0
0.1,85,1,TIMEOUT,0,3,0
0.1,85,2,TIMEOUT,0,4,0
0.1,85,3,TIMEOUT,0,5,1
0.1,85,4,TIMEOUT,0,6,1
0.1,85,5,TIMEOUT,0,7,0
0.1,85,6,TIMEOUT,0,8,1
0.1,85,7,TIMEOUT,0,9,2
0.1,85,8,TIMEOUT,0,10,0
0.1,85,9,TIMEOUT,0,11,0
0.1,86,0,TIMEOUT,0,2,1
0.1,86,1,TIMEOUT,0,3,1
0.1,86,2,TIMEOUT,0,4,0
0.1,86,3,TIMEOUT,0,5,0
0.1,86,4,TIMEOUT,0,6,1
0.1,86,5,TIMEOUT,0,7,0
0.1,86,6,RESOURCE_TAKEN,0,8,0
0.1,86,7,PARTNER_RESCUED,1,9,0
0.1,86,8,PARTNER_RESCUED,1,10,0
0.1,86,9,PARTNER_RESCUED,1,11,0
0.1,87,0,PARTNER_RESCUED,1,2,0
0.1,87,1,PARTNER_RESCUED,1,3,0
0.1,87,2,TIMEOUT,0,4,1
0.1,87,3,TIMEOUT,0,5,2
0.1,87,4,TIMEOUT,0,6,1
0.1,87,5,RESOURCE_TAKEN,0,7,0
0.1,87,6,PARTNER_RESCUED,1,8,0
0.1,87,7,TIMEOUT,0,9,1
0.1,87,8,TIMEOUT,0,10,1
0.1,87,9,TIMEOUT,0,11,0
0.1,88,0,PARTNER_RESCUED,1,2,0
0.1,88,1,TIMEOUT,0,3,1
0.1,88,2,TIMEOUT,0,4,2
0.1,88,3,TIMEOUT,0,5,1
0.1,88,4,TIMEOUT,0,6,3
0.1,88,5,RESOURCE_TAKEN,0,7,0
0.1,88,6,TIMEOUT,0,8,1
0.1,88,7,TIMEOUT,0,9,1
0.1,88,8,TIMEOUT,0,10,0
0.1,88,9,TIMEOUT,0,11,1
0.1,89,0,PARTNER_RESCUED,1,2,0
0.1,89,1,TIMEOUT,0,3,0
0.1,89,2,TIMEOUT,0,4,2
0.1,89,3,TIMEOUT,0,5,1
0.1,89,4,TIMEOUT,0,6,0
0.1,89,5,TIMEOUT,0,7,1
0.1,89,6,RESOURCE_TAKEN,0,8,0
0.1,89,7,PARTNER_RESCUED,1,9,0
0.1,89,8,TIMEOUT,0,10,2
0.1,89,9,PARTNER_RESCUED,1,11,0
0.1,90,0,PARTNER_RESCUED,1,2,0
0.1,90,1,TIMEOUT,0,3,0
0.1,90,2,TIMEOUT,0,4,1
0.1,90,3,TIMEOUT,0,5,1
0.1,90,4,TIMEOUT,0,6,2
0.1,90,5,TIMEOUT,0,7,0
0.1,90,6,TIMEOUT,0,8,0
0.1,90,7,TIMEOUT,0,9,0
0.1,90,8,TIMEOUT,0,10,0
0.1,90,9,TIMEOUT,0,11,2
0.1,91,0,PARTNER_RESCUED,1,2,0
0.1,91,1,TIMEOUT,0,3,0
0.1,91,2,TIMEOUT,0,4,1
0.1,91,3,TIMEOUT,0,5,1
0.1,91,4,TIMEOUT,0,6,0
0.1,91,5,TIMEOUT,0,7,1
0.1,91,6,TIMEOUT,0,8,0
0.1,91,7,TIMEOUT,0,9,2
0.1,91,8,TIMEOUT,0,10,0
0.1,91,9,TIMEOUT,0,11,2
0.1,92,0,PARTNER_RESCUED,1,2,0
0.1,92,1,TIMEOUT,0,3,2
0.1,92,2,PARTNER_RESCUED,1,4,0
0.1,92,3,TIMEOUT,0,5,2
0.1,92,4,TIMEOUT,0,6,1
0.1,92,5,TIMEOUT,0,7,1
0.1,92,6,RESOURCE_TAKEN,0,8,0
0.1,92,7,TIMEOUT,0,9,0
0.1,92,8,TIMEOUT,0,10,0
0.1,92,9,TIMEOUT,0,11,1
0.1,93,0,PARTNER_RESCUED,1,2,0
0.1,93,1,TIMEOUT,0,3,0
0.1,93,2,TIMEOUT,0,4,0
0.1,93,3,TIMEOUT,0,5,1
0.1,93,4,TIMEOUT,0,6,1
0.1,93,5,TIMEOUT,0,7,1
0.1,93,6,TIMEOUT,0,8,0
0.1,93,7,TIMEOUT,0,9,0
0.1,93,8,TIMEOUT,0,10,1
0.1,93,9,RESOURCE_TAKEN,0,11,0
0.1,94,0,PARTNER_RESCUED,1,2,0
0.1,94,1,PARTNER_RESCUED,1,3,0
0.1,94,2,TIMEOUT,0,4,2
0.1,94,3,TIMEOUT,0,5,0
0.1,94,4,TIMEOUT,0,6,0
0.1,94,5,TIMEOUT,0,7,2
0.1,94,6,TIMEOUT,0,8,1
0.1,94,7,TIMEOUT,0,9,3
0.1,94,8,TIMEOUT,0,10,0
0.1,94,9,TIMEOUT,0,11,0
0.1,95,0,PARTNER_RESCUED,1,2,0
0.1,95,1,TIMEOUT,0,3,2
0.1,95,2,TIMEOUT,0,4,1
0.1,95,3,TIMEOUT,0,5,0
0.1,95,4,TIMEOUT,0,6,2
0.1,95,5,RESOURCE_TAKEN,0,7,0
0.1,95,6,PARTNER_RESCUED,1,8,0
0.1,95,7,PARTNER_RESCUED,1,9,0
0.1,95,8,PARTNER_DEAD,0,10,0
0.1,95,9,TIMEOUT,0,11,1
0.1,96,0,TIMEOUT,0,2,1
0.1,96,1,TIMEOUT,0,3,1
0.1,96,2,TIMEOUT,0,4,1
0.1,96,3,RESOURCE_TAKEN,0,5,0
0.1,96,4,PARTNER_RESCUED,1,6,0
0.1,96,5,TIMEOUT,0,7,1
0.1,96,6,PARTNER_RESCUED,1,8,0
0.1,96,7,TIMEOUT,0,9,1
0.1,96,8,TIMEOUT,0,10,2
0.1,96,9,TIMEOUT,0,11,3
0.1,97,0,PARTNER_RESCUED,1,2,0
0.1,97,1,TIMEOUT,0,3,1
0.1,97,2,TIMEOUT,0,4,1
0.1,97,3,TIMEOUT,0,5,2
0.1,97,4,TIMEOUT,0,6,1
0.1,97,5,TIMEOUT,0,7,2
0.1,97,6,TIMEOUT,0,8,2
0.1,97,7,TIMEOUT,0,9,0
0.1,97,8,PARTNER_RESCUED,1,10,0
0.1,97,9,TIMEOUT,0,11,1
0.1,98,0,PARTNER_RESCUED,1,2,0
0.1,98,1,TIMEOUT,0,3,1
0.1,98,2,TIMEOUT,0,4,2
0.1,98,3,TIMEOUT,0,5,1
0.1,98,4,TIMEOUT,0,6,2
0.1,98,5,RESOURCE_TAKEN,0,7,0
0.1,98,6,PARTNER_RESCUED,1,8,0
0.1,98,7,PARTNER_RESCUED,1,9,0
0.1,98,8,PARTNER_RESCUED,1,10,0
0.1,98,9,PARTNER_RESCUED,1,11,0
0.1,99,0,PARTNER_RESCUED,1,2,0
0.1,99,1,TIMEOUT,0,3,0
0.1,99,2,TIMEOUT,0,4,0
0.1,99,3,TIMEOUT,0,5,1
0.1,99,4,TIMEOUT,0,6,2
0.1,99,5,TIMEOUT,0,7,0
0.1,99,6,TIMEOUT,0,8,0
0.1,99,7,TIMEOUT,0,9,1
0.1,99,8,TIMEOUT,0,10,1
0.1,99,9,TIMEOUT,0,11,0
0.3,0,0,PARTNER_RESCUED,1,2,0
0.3,0,1,TIMEOUT,0,3,1
0.3,0,2,TIMEOUT,0,4,2
0.3,0,3,TIMEOUT,0,5,2
0.3,0,4,TIMEOUT,0,6,2
0.3,0,5,TIMEOUT,0,7,2
0.3,0,6,TIMEOUT,0,8,0
0.3,0,7,RESOURCE_TAKEN,0,9,0
0.3,0,8,PARTNER_RESCUED,1,10,0
0.3,0,9,PARTNER_RESCUED,1,11,0
0.3,1,0,PARTNER_RESCUED,1,2,0
0.3,1,1,TIMEOUT,0,3,1
0.3,1,2,TIMEOUT,0,4,2
0.3,1,3,TIMEOUT,0,5,0
0.3,1,4,RESOURCE_TAKEN,0,6,1
0.3,1,5,TIMEOUT,0,7,0
0.3,1,6,TIMEOUT,0,8,1
0.3,1,7,TIMEOUT,0,9,2
0.3,1,8,PARTNER_RESCUED,1,10,0
0.3,1,9,TIMEOUT,0,11,1
0.3,2,0,PARTNER_RESCUED,1,2,0
0.3,2,1,TIMEOUT,0,3,1
0.3,2,2,TIMEOUT,0,4,0
0.3,2,3,TIMEOUT,0,5,1
0.3,2,4,TIMEOUT,0,6,0
0.3,2,5,TIMEOUT,0,7,0
0.3,2,6,TIMEOUT,0,8,1
0.3,2,7,TIMEOUT,0,9,0
0.3,2,8,TIMEOUT,0,10,0
0.3,2,9,RESOURCE_TAKEN,0,11,0
0.3,3,0,PARTNER_RESCUED,1,2,0
0.3,3,1,TIMEOUT,0,3,0
0.3,3,2,TIMEOUT,0,4,2
0.3,3,3,TIMEOUT,0,5,2
0.3,3,4,RESOURCE_TAKEN,0,6,0
0.3,3,5,TIMEOUT,0,7,1
0.3,3,6,PARTNER_RESCUED,1,8,0
0.3,3,7,TIMEOUT,0,9,0
0.3,3,8,TIMEOUT,0,10,2
0.3,3,9,TIMEOUT,0,11,2
0.3,4,0,PARTNER_RESCUED,1,2,0
0.3,4,1,PARTNER_RESCUED,1,3,0
0.3,4,2,PARTNER_RESCUED,1,4,0
0.3,4,3,TIMEOUT,0,5,1
0.3,4,4,TIMEOUT,0,6,2
0.3,4,5,TIMEOUT,0,7,3
0.3,4,6,TIMEOUT,0,8,1
0.3,4,7,TIMEOUT,0,9,0
0.3,4,8,TIMEOUT,0,10,1
0.3,4,9,TIMEOUT,0,11,1
0.3,5,0,PARTNER_RESCUED,1,2,0
0.3,5,1,TIMEOUT,0,3,1
0.3,5,2,TIMEOUT,0,4,0
0.3,5,3,TIMEOUT,0,5,1
0.3,5,4,TIMEOUT,0,6,1
0.3,5,5,PARTNER_RESCUED,1,7,0
0.3,5,6,TIMEOUT,0,8,0
0.3,5,7,RESOURCE_TAKEN,0,9,0
0.3,5,8,PARTNER_RESCUED,1,10,0
0.3,5,9,PARTNER_RESCUED,1,11,0
0.3,6,0,TIMEOUT,0,2,1
0.3,6,1,TIMEOUT,0,3,1
0.3,6,2,TIMEOUT,0,4,2
0.3,6,3,TIMEOUT,0,5,2
0.3,6,4,TIMEOUT,0,6,0
0.3,6,5,TIMEOUT,0,7,0
0.3,6,6,TIMEOUT,0,8,1
0.3,6,7,RESOURCE_TAKEN,0,9,0
0.3,6,8,TIMEOUT,0,10,1
0.3,6,9,TIMEOUT,0,11,0
0.3,7,0,PARTNER_RESCUED,1,2,0
0.3,7,1,TIMEOUT,0,3,2
0.3,7,2,TIMEOUT,0,4,1
0.3,7,3,TIMEOUT,0,5,2
0.3,7,4,TIMEOUT,0,6,0
0.3,7,5,TIMEOUT,0,7,2
0.3,7,6,TIMEOUT,0,8,1
0.3,7,7,TIMEOUT,0,9,2
0.3,7,8,TIMEOUT,0,10,0
0.3,7,9,TIMEOUT,0,11,1
0.3,8,0,PARTNER_RESCUED,1,2,0
0.3,8,1,TIMEOUT,0,3,2
0.3,8,2,TIMEOUT,0,4,0
0.3,8,3,TIMEOUT,0,5,2
0.3,8,4,TIMEOUT,0,6,2
0.3,8,5,TIMEOUT,0,7,0
0.3,8,6,TIMEOUT,0,8,2
0.3,8,7,TIMEOUT,0,9,2
0.3,8,8,TIMEOUT,0,10,2
0.3,8,9,TIMEOUT,0,11,0
0.3,9,0,PARTNER_RESCUED,1,2,0
0.3,9,1,TIMEOUT,0,3,2
0.3,9,2,TIMEOUT,0,4,2
0.3,9,3,PARTNER_RESCUED,1,5,0
0.3,9,4,TIMEOUT,0,6,0
0.3,9,5,TIMEOUT,0,7,0
0.3,9,6,TIMEOUT,0,8,2
0.3,9,7,RESOURCE_TAKEN,0,9,0
0.3,9,8,PARTNER_RESCUED,1,10,0
0.3,9,9,TIMEOUT,0,11,0
0.3,10,0,TIMEOUT,0,2,0
0.3,10,1,TIMEOUT,0,3,1
0.3,10,2,TIMEOUT,0,4,0
0.3,10,3,TIMEOUT,0,5,2
0.3,10,4,RESOURCE_TAKEN,0,6,0
0.3,10,5,PARTNER_RESCUED,1,7,0
0.3,10,6,PARTNER_RESCUED,1,8,0
0.3,10,7,PARTNER_RESCUED,1,9,0
0.3,10,8,TIMEOUT,0,10,2
0.3,10,9,TIMEOUT,0,11,2
0.3,11,0,PARTNER_RESCUED,1,2,0
0.3,11,1,TIMEOUT,0,3,1
0.3,11,2,TIMEOUT,0,4,2
0.3,11,3,TIMEOUT,0,5,1
0.3,11,4,RESOURCE_TAKEN,0,6,0
0.3,11,5,PARTNER_RESCUED,1,7,0
0.3,11,6,TIMEOUT,0,8,0
0.3,11,7,TIMEOUT,0,9,0
0.3,11,8,TIMEOUT,0,10,0
0.3,11,9,TIMEOUT,0,11,2
0.3,12,0,TIMEOUT,0,2,1
0.3,12,1,TIMEOUT,0,3,1
0.3,12,2,TIMEOUT,0,4,2
0.3,12,3,TIMEOUT,0,5,1
0.3,12,4,TIMEOUT,0,6,1
0.3,12,5,TIMEOUT,0,7,2
0.3,12,6,TIMEOUT,0,8,1
0.3,12,7,TIMEOUT,0,9,0
0.3,12,8,TIMEOUT,0,10,1
0.3,12,9,TIMEOUT,0,11,0
0.3,13,0,PARTNER_RESCUED,1,2,0
0.3,13,1,PARTNER_RESCUED,1,3,0
0.3,13,2,TIMEOUT,0,4,1
0.3,13,3,TIMEOUT,0,5,2
0.3,13,4,TIMEOUT,0,6,1
0.3,13,5,TIMEOUT,0,7,0
0.3,13,6,TIMEOUT,0,8,0
0.3,13,7,TIMEOUT,0,9,2
0.3,13,8,TIMEOUT,0,10,1
0.3,13,9,TIMEOUT,0,11,3
0.3,14,0,PARTNER_RESCUED,1,2,0
0.3,14,1,TIMEOUT,0,3,0
0.3,14,2,TIMEOUT,0,4,2
0.3,14,3,TIMEOUT,0,5,1
0.3,14,4,TIMEOUT,0,6,2
0.3,14,5,TIMEOUT,0,7,2
0.3,14,6,RESOURCE_TAKEN,0,8,0
0.3,14,7,PARTNER_RESCUED,1,9,0
0.3,14,8,TIMEOUT,0,10,1
0.3,14,9,TIMEOUT,0,11,1
0.3,15,0,PARTNER_RESCUED,1,2,0
0.3,15,1,TIMEOUT,0,3,0
0.3,15,2,TIMEOUT,0,4,0
0.3,15,3,TIMEOUT,0,5,1
0.3,15,4,TIMEOUT,0,6,2
0.3,15,5,TIMEOUT,0,7,2
0.3,15,6,TIMEOUT,0,8,3
0.3,15,7,RESOURCE_TAKEN,0,9,0
0.3,15,8,PARTNER_RESCUED,1,10,0
0.3,15,9,TIMEOUT,0,11,1
0.3,16,0,TIMEOUT,0,2,1
0.3,16,1,TIMEOUT,0,3,0
0.3,16,2,TIMEOUT,0,4,0
0.3,16,3,TIMEOUT,0,5,2
0.3,16,4,TIMEOUT,0,6,1
0.3,16,5,TIMEOUT,0,7,0
0.3,16,6,TIMEOUT,0,8,2
0.3,16,7,TIMEOUT,0,9,2
0.3,16,8,RESOURCE_TAKEN,0,10,0
0.3,16,9,PARTNER_RESCUED,1,11,0
0.3,17,0,PARTNER_RESCUED,1,2,0
0.3,17,1,PARTNER_RESCUED,1,3,0
0.3,17,2,TIMEOUT,0,4,2
0.3,17,3,TIMEOUT,0,5,1
0.3,17,4,TIMEOUT,0,6,1
0.3,17,5,TIMEOUT,0,7,2
0.3,17,6,TIMEOUT,0,8,1
0.3,17,7,RESOURCE_TAKEN,0,9,0
0.3,17,8,PARTNER_RESCUED,1,10,0
0.3,17,9,PARTNER_RESCUED,1,11,0
0.3,18,0,PARTNER_RESCUED,1,2,0
0.3,18,1,TIMEOUT,0,3,1
0.3,18,2,TIMEOUT,0,4,0
0.3,18,3,TIMEOUT,0,5,2
0.3,18,4,TIMEOUT,0,6,0
0.3,18,5,RESOURCE_TAKEN,0,7,0
0.3,18,6,TIMEOUT,0,8,1
0.3,18,7,TIMEOUT,0,9,0
0.3,18,8,TIMEOUT,0,10,0
0.3,18,9,TIMEOUT,0,11,0
0.3,19,0,PARTNER_RESCUED,1,2,0
0.3,19,1,PARTNER_RESCUED,1,3,0
0.3,19,2,TIMEOUT,0,4,1
0.3,19,3,TIMEOUT,0,5,2
0.3,19,4,TIMEOUT,0,6,0
0.3,19,5,TIMEOUT,0,7,0
0.3,19,6,TIMEOUT,0,8,0
0.3,19,7,RESOURCE_TAKEN,0,9,0
0.3,19,8,PARTNER_RESCUED,1,10,0
0.3,19,9,PARTNER_RESCUED,1,11,0
0.3,20,0,TIMEOUT,0,2,1
0.3,20,1,TIMEOUT,0,3,2
0.3,20,2,TIMEOUT,0,4,0
0.3,20,3,TIMEOUT,0,5,1
0.3,20,4,TIMEOUT,0,6,2
0.3,20,5,RESOURCE_TAKEN,0,7,0
0.3,20,6,TIMEOUT,0,8,0
0.3,20,7,PARTNER_RESCUED,1,9,0
0.3,20,8,PARTNER_RESCUED,1,10,0
0.3,20,9,TIMEOUT,0,11,1
0.3,21,0,PARTNER_RESCUED,1,2,0
0.3,21,1,TIMEOUT,0,3,1
0.3,21,2,RESOURCE_TAKEN,0,4,1
0.3,21,3,TIMEOUT,0,5,0
0.3,21,4,TIMEOUT,0,6,1
0.3,21,5,TIMEOUT,0,7,0
0.3,21,6,TIMEOUT,0,8,0
0.3,21,7,TIMEOUT,0,9,2
0.3,21,8,TIMEOUT,0,10,1
0.3,21,9,TIMEOUT,0,11,0
0.3,22,0,PARTNER_RESCUED,1,2,0
0.3,22,1,TIMEOUT,0,3,0
0.3,22,2,TIMEOUT,0,4,0
0.3,22,3,TIMEOUT,0,5,0
0.3,22,4,TIMEOUT,0,6,2
0.3,22,5,TIMEOUT,0,7,2
0.3,22,6,RESOURCE_TAKEN,0,8,0
0.3,22,7,PARTNER_RESCUED,1,9,0
0.3,22,8,PARTNER_RESCUED,1,10,0
0.3,22,9,TIMEOUT,0,11,0
0.3,23,0,PARTNER_RESCUED,1,2,0
0.3,23,1,TIMEOUT,0,3,1
0.3,23,2,TIMEOUT,0,4,0
0.3,23,3,PARTNER_DEAD,0,5,0
0.3,23,4,TIMEOUT,0,6,1
0.3,23,5,TIMEOUT,0,7,1
0.3,23,6,PARTNER_RESCUED,1,8,0
0.3,23,7,TIMEOUT,0,9,0
0.3,23,8,TIMEOUT,0,10,2
0.3,23,9,TIMEOUT,0,11,0
0.3,24,0,PARTNER_RESCUED,1,2,0
0.3,24,1,TIMEOUT,0,3,0
0.3,24,2,TIMEOUT,0,4,0
0.3,24,3,TIMEOUT,0,5,2
0.3,24,4,TIMEOUT,0,6,2
0.3,24,5,TIMEOUT,0,7,1
0.3,24,6,TIMEOUT,0,8,0
0.3,24,7,TIMEOUT,0,9,2
0.3,24,8,TIMEOUT,0,10,2
0.3,24,9,TIMEOUT,0,11,2
0.3,25,0,PARTNER_RESCUED,1,2,0
0.3,25,1,TIMEOUT,0,3,1
0.3,25,2,TIMEOUT,0,4,0
0.3,25,3,TIMEOUT,0,5,0
0.3,25,4,TIMEOUT,0,6,0
0.3,25,5,RESOURCE_TAKEN,0,7,0
0.3,25,6,PARTNER_RESCUED,1,8,0
0.3,25,7,TIMEOUT,0,9,1
0.3,25,8,PARTNER_RESCUED,1,10,0
0.3,25,9,PARTNER_RESCUED,1,11,0
0.3,26,0,TIMEOUT,0,2,1
0.3,26,1,TIMEOUT,0,3,2
0.3,26,2,TIMEOUT,0,4,0
0.3,26,3,RESOURCE_TAKEN,0,5,0
0.3,26,4,PARTNER_RESCUED,1,6,0
0.3,26,5,PARTNER_RESCUED,1,7,0
0.3,26,6,PARTNER_RESCUED,1,8,0
0.3,26,7,PARTNER_RESCUED,1,9,0
0.3,26,8,TIMEOUT,0,10,2
0.3,26,9,TIMEOUT,0,11,0
0.3,27,0,PARTNER_RESCUED,1,2,0
0.3,27,1,TIMEOUT,0,3,2
0.3,27,2,TIMEOUT,0,4,1
0.3,27,3,TIMEOUT,0,5,1
0.3,27,4,TIMEOUT,0,6,1
0.3,27,5,TIMEOUT,0,7,1
0.3,27,6,TIMEOUT,0,8,0
0.3,27,7,TIMEOUT,0,9,2
0.3,27,8,TIMEOUT,0,10,0
0.3,27,9,TIMEOUT,0,11,0
0.3,28,0,PARTNER_RESCUED,1,2,0
0.3,28,1,PARTNER_RESCUED,1,3,0
0.3,28,2,TIMEOUT,0,4,1
0.3,28,3,TIMEOUT,0,5,3
0.3,28,4,TIMEOUT,0,6,1
0.3,28,5,TIMEOUT,0,7,2
0.3,28,6,TIMEOUT,0,8,1
0.3,28,7,TIMEOUT,0,9,2
0.3,28,8,TIMEOUT,0,10,0
0.3,28,9,TIMEOUT,0,11,0
0.3,29,0,PARTNER_RESCUED,1,2,0
0.3,29,1,PARTNER_RESCUED,1,3,0
0.3,29,2,TIMEOUT,0,4,1
0.3,29,3,TIMEOUT,0,5,0
0.3,29,4,PARTNER_RESCUED,1,6,0
0.3,29,5,TIMEOUT,0,7,0
0.3,29,6,TIMEOUT,0,8,1
0.3,29,7,TIMEOUT,0,9,2
0.3,29,8,RESOURCE_TAKEN,0,10,0
0.3,29,9,PARTNER_RESCUED,1,11,0
0.3,30,0,PARTNER_RESCUED,1,2,0
0.3,30,1,PARTNER_RESCUED,1,3,0
0.3,30,2,TIMEOUT,0,4,1
0.3,30,3,TIMEOUT,0,5,0
0.3,30,4,TIMEOUT,0,6,2
0.3,30,5,RESOURCE_TAKEN,0,7,0
0.3,30,6,PARTNER_RESCUED,1,8,0
0.3,30,7,TIMEOUT,0,9,0
0.3,30,8,TIMEOUT,0,10,0
0.3,30,9,TIMEOUT,0,11,1
0.3,31,0,PARTNER_RESCUED,1,2,0
0.3,31,1,TIMEOUT,0,3,1
0.3,31,2,TIMEOUT,0,4,1
0.3,31,3,TIMEOUT,0,5,1
0.3,31,4,TIMEOUT,0,6,0
0.3,31,5,TIMEOUT,0,7,2
0.3,31,6,TIMEOUT,0,8,1
0.3,31,7,TIMEOUT,0,9,2
0.3,31,8,TIMEOUT,0,10,0
0.3,31,9,TIMEOUT,0,11,0
0.3,32,0,PARTNER_RESCUED,1,2,0
0.3,32,1,PARTNER_RESCUED,1,3,0
0.3,32,2,TIMEOUT,0,4,0
0.3,32,3,TIMEOUT,0,5,0
0.3,32,4,TIMEOUT,0,6,2
0.3,32,5,TIMEOUT,0,7,1
0.3,32,6,TIMEOUT,0,8,1
0.3,32,7,TIMEOUT,0,9,2
0.3,32,8,TIMEOUT,0,10,0
0.3,32,9,TIMEOUT,0,11,0
0.3,33,0,PARTNER_RESCUED,1,2,0
0.3,33,1,TIMEOUT,0,3,1
0.3,33,2,TIMEOUT,0,4,0
0.3,33,3,TIMEOUT,0,5,0
0.3,33,4,RESOURCE_TAKEN,0,6,0
0.3,33,5,PARTNER_RESCUED,1,7,0
0.3,33,6,TIMEOUT,0,8,0
0.3,33,7,TIMEOUT,0,9,0
0.3,33,8,TIMEOUT,0,10,1
0.3,33,9,TIMEOUT,0,11,2
0.3,34,0,PARTNER_RESCUED,1,2,0
0.3,34,1,TIMEOUT,0,3,1
0.3,34,2,TIMEOUT,0,4,1
0.3,34,3,TIMEOUT,0,5,2
0.3,34,4,TIMEOUT,0,6,0
0.3,34,5,TIMEOUT,0,7,2
0.3,34,6,TIMEOUT,0,8,0
0.3,34,7,TIMEOUT,0,9,2
0.3,34,8,TIMEOUT,0,10,1
0.3,34,9,TIMEOUT,0,11,2
0.3,35,0,PARTNER_RESCUED,1,2,0
0.3,35,1,TIMEOUT,0,3,1
0.3,35,2,TIMEOUT,0,4,1
0.3,35,3,TIMEOUT,0,5,1
0.3,35,4,TIMEOUT,0,6,1
0.3,35,5,TIMEOUT,0,7,2
0.3,35,6,TIMEOUT,0,8,0
0.3,35,7,TIMEOUT,0,9,0
0.3,35,8,TIMEOUT,0,10,0
0.3,35,9,TIMEOUT,0,11,0
0.3,36,0,PARTNER_RESCUED,1,2,0
0.3,36,1,TIMEOUT,0,3,0
0.3,36,2,TIMEOUT,0,4,2
0.3,36,3,TIMEOUT,0,5,0
0.3,36,4,TIMEOUT,0,6,1
0.3,36,5,TIMEOUT,0,7,1
0.3,36,6,RESOURCE_TAKEN,0,8,0
0.3,36,7,TIMEOUT,0,9,0
0.3,36,8,TIMEOUT,0,10,0
0.3,36,9,TIMEOUT,0,11,1
0.3,37,0,TIMEOUT,0,2,1
0.3,37,1,TIMEOUT,0,3,0
0.3,37,2,TIMEOUT,0,4,0
0.3,37,3,TIMEOUT,0,5,0
0.3,37,4,TIMEOUT,0,6,1
0.3,37,5,TIMEOUT,0,7,1
0.3,37,6,TIMEOUT,0,8,2
0.3,37,7,TIMEOUT,0,9,0
0.3,37,8,TIMEOUT,0,10,0
0.3,37,9,TIMEOUT,0,11,3
0.3,38,0,PARTNER_RESCUED,1,2,0
0.3,38,1,TIMEOUT,0,3,1
0.3,38,2,TIMEOUT,0,4,0
0.3,38,3,TIMEOUT,0,5,1
0.3,38,4,TIMEOUT,0,6,1
0.3,38,5,TIMEOUT,0,7,1
0.3,38,6,TIMEOUT,0,8,2
0.3,38,7,TIMEOUT,0,9,0
0.3,38,8,TIMEOUT,0,10,0
0.3,38,9,TIMEOUT,0,11,2
0.3,39,0,PARTNER_RESCUED,1,2,0
0.3,39,1,TIMEOUT,0,3,1
0.3,39,2,TIMEOUT,0,4,0
0.3,39,3,TIMEOUT,0,5,1
0.3,39,4,TIMEOUT,0,6,0
0.3,39,5,TIMEOUT,0,7,0
0.3,39,6,TIMEOUT,0,8,2
0.3,39,7,TIMEOUT,0,9,2
0.3,39,8,TIMEOUT,0,10,3
0.3,39,9,RESOURCE_TAKEN,0,11,0
0.3,40,0,PARTNER_RESCUED,1,2,0
0.3,40,1,PARTNER_RESCUED,1,3,0
0.3,40,2,TIMEOUT,0,4,1
0.3,40,3,TIMEOUT,0,5,2
