inject_mode,beta_guilt,beta_loyalty,kappa,agent_id,episode_idx,outcome,rescued,n_memories,target_switches
seed_only_floor,0.05,0.5,1.0,39,3,TIMEOUT,0,5,0
seed_only_floor,0.05,0.5,1.0,40,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,40,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.5,1.0,40,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.5,1.0,40,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.5,1.0,41,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,41,1,TIMEOUT,0,3,0
seed_only_floor,0.05,0.5,1.0,41,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.5,1.0,41,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.5,1.0,42,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,42,1,RESOURCE_TAKEN,0,3,0
seed_only_floor,0.05,0.5,1.0,42,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.5,1.0,42,3,TIMEOUT,0,5,0
seed_only_floor,0.05,0.5,1.0,43,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,43,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.5,1.0,43,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.5,1.0,43,3,TIMEOUT,0,5,0
seed_only_floor,0.05,0.5,1.0,44,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,44,1,TIMEOUT,0,3,0
seed_only_floor,0.05,0.5,1.0,44,2,TIMEOUT,0,4,0
seed_only_floor,0.05,0.5,1.0,44,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.5,1.0,45,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,45,1,TIMEOUT,0,3,0
seed_only_floor,0.05,0.5,1.0,45,2,TIMEOUT,0,4,0
seed_only_floor,0.05,0.5,1.0,45,3,TIMEOUT,0,5,2
seed_only_floor,0.05,0.5,1.0,46,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,46,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.5,1.0,46,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.5,1.0,46,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.5,1.0,47,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,47,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.5,1.0,47,2,TIMEOUT,0,4,0
seed_only_floor,0.05,0.5,1.0,47,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.5,1.0,48,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,48,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.5,1.0,48,2,TIMEOUT,0,4,0
seed_only_floor,0.05,0.5,1.0,48,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.5,1.0,49,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,49,1,RESOURCE_TAKEN,0,3,2
seed_only_floor,0.05,0.5,1.0,49,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.5,1.0,49,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.5,1.0,50,0,TIMEOUT,0,2,1
seed_only_floor,0.05,0.5,1.0,50,1,TIMEOUT,0,3,0
seed_only_floor,0.05,0.5,1.0,50,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.5,1.0,50,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.5,1.0,51,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,51,1,RESOURCE_TAKEN,0,3,0
seed_only_floor,0.05,0.5,1.0,51,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.5,1.0,51,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.5,1.0,52,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,52,1,TIMEOUT,0,3,0
seed_only_floor,0.05,0.5,1.0,52,2,TIMEOUT,0,4,2
seed_only_floor,0.05,0.5,1.0,52,3,TIMEOUT,0,5,0
seed_only_floor,0.05,0.5,1.0,53,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,53,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.5,1.0,53,2,TIMEOUT,0,4,0
seed_only_floor,0.05,0.5,1.0,53,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.5,1.0,54,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,54,1,TIMEOUT,0,3,0
seed_only_floor,0.05,0.5,1.0,54,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.5,1.0,54,3,TIMEOUT,0,5,0
seed_only_floor,0.05,0.5,1.0,55,0,TIMEOUT,0,2,0
seed_only_floor,0.05,0.5,1.0,55,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.5,1.0,55,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.5,1.0,55,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.5,1.0,56,0,TIMEOUT,0,2,1
seed_only_floor,0.05,0.5,1.0,56,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.5,1.0,56,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.5,1.0,56,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.5,1.0,57,0,TIMEOUT,0,2,1
seed_only_floor,0.05,0.5,1.0,57,1,TIMEOUT,0,3,0
seed_only_floor,0.05,0.5,1.0,57,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.5,1.0,57,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.5,1.0,58,0,TIMEOUT,0,2,1
seed_only_floor,0.05,0.5,1.0,58,1,TIMEOUT,0,3,0
seed_only_floor,0.05,0.5,1.0,58,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.5,1.0,58,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.5,1.0,59,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,59,1,TIMEOUT,0,3,0
seed_only_floor,0.05,0.5,1.0,59,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.5,1.0,59,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.5,1.0,60,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,60,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.5,1.0,60,2,TIMEOUT,0,4,0
seed_only_floor,0.05,0.5,1.0,60,3,TIMEOUT,0,5,0
seed_only_floor,0.05,0.5,1.0,61,0,TIMEOUT,0,2,1
seed_only_floor,0.05,0.5,1.0,61,1,PARTNER_RESCUED,1,3,0
seed_only_floor,0.05,0.5,1.0,61,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.5,1.0,61,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.5,1.0,62,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,62,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.5,1.0,62,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.5,1.0,62,3,PARTNER_DEAD,0,5,0
seed_only_floor,0.05,0.5,1.0,63,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,63,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.5,1.0,63,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.5,1.0,63,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.5,1.0,64,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,64,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.5,1.0,64,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.5,1.0,64,3,TIMEOUT,0,5,0
seed_only_floor,0.05,0.5,1.0,65,0,TIMEOUT,0,2,0
seed_only_floor,0.05,0.5,1.0,65,1,TIMEOUT,0,3,2
seed_only_floor,0.05,0.5,1.0,65,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.5,1.0,65,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.5,1.0,66,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,66,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.5,1.0,66,2,PARTNER_DEAD,0,4,0
seed_only_floor,0.05,0.5,1.0,66,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.5,1.0,67,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,67,1,TIMEOUT,0,3,0
seed_only_floor,0.05,0.5,1.0,67,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.5,1.0,67,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.5,1.0,68,0,TIMEOUT,0,2,0
seed_only_floor,0.05,0.5,1.0,68,1,PARTNER_RESCUED,1,3,0
seed_only_floor,0.05,0.5,1.0,68,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.5,1.0,68,3,TIMEOUT,0,5,0
seed_only_floor,0.05,0.5,1.0,69,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,69,1,TIMEOUT,0,3,0
seed_only_floor,0.05,0.5,1.0,69,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.5,1.0,69,3,TIMEOUT,0,5,0
seed_only_floor,0.05,0.5,1.0,70,0,TIMEOUT,0,2,1
seed_only_floor,0.05,0.5,1.0,70,1,PARTNER_RESCUED,1,3,0
seed_only_floor,0.05,0.5,1.0,70,2,TIMEOUT,0,4,0
seed_only_floor,0.05,0.5,1.0,70,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.5,1.0,71,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,71,1,RESOURCE_TAKEN,0,3,0
seed_only_floor,0.05,0.5,1.0,71,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.5,1.0,71,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.5,1.0,72,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,72,1,TIMEOUT,0,3,0
seed_only_floor,0.05,0.5,1.0,72,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.5,1.0,72,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.5,1.0,73,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,73,1,RESOURCE_TAKEN,0,3,0
seed_only_floor,0.05,0.5,1.0,73,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.5,1.0,73,3,TIMEOUT,0,5,0
seed_only_floor,0.05,0.5,1.0,74,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,74,1,RESOURCE_TAKEN,0,3,2
seed_only_floor,0.05,0.5,1.0,74,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.5,1.0,74,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.5,1.0,75,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,75,1,TIMEOUT,0,3,0
seed_only_floor,0.05,0.5,1.0,75,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.5,1.0,75,3,TIMEOUT,0,5,0
seed_only_floor,0.05,0.5,1.0,76,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,76,1,TIMEOUT,0,3,0
seed_only_floor,0.05,0.5,1.0,76,2,TIMEOUT,0,4,0
seed_only_floor,0.05,0.5,1.0,76,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.5,1.0,77,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,77,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.5,1.0,77,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.5,1.0,77,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.5,1.0,78,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,78,1,TIMEOUT,0,3,0
seed_only_floor,0.05,0.5,1.0,78,2,TIMEOUT,0,4,2
seed_only_floor,0.05,0.5,1.0,78,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.5,1.0,79,0,TIMEOUT,0,2,1
seed_only_floor,0.05,0.5,1.0,79,1,TIMEOUT,0,3,0
seed_only_floor,0.05,0.5,1.0,79,2,TIMEOUT,0,4,0
seed_only_floor,0.05,0.5,1.0,79,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.5,1.0,80,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,80,1,TIMEOUT,0,3,2
seed_only_floor,0.05,0.5,1.0,80,2,TIMEOUT,0,4,0
seed_only_floor,0.05,0.5,1.0,80,3,TIMEOUT,0,5,2
seed_only_floor,0.05,0.5,1.0,81,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,81,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.5,1.0,81,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.5,1.0,81,3,TIMEOUT,0,5,0
seed_only_floor,0.05,0.5,1.0,82,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,82,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.5,1.0,82,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.5,1.0,82,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.5,1.0,83,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,83,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.5,1.0,83,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.5,1.0,83,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.5,1.0,84,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,84,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.5,1.0,84,2,TIMEOUT,0,4,0
seed_only_floor,0.05,0.5,1.0,84,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.5,1.0,85,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,85,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.5,1.0,85,2,TIMEOUT,0,4,2
seed_only_floor,0.05,0.5,1.0,85,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.5,1.0,86,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,86,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.5,1.0,86,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.5,1.0,86,3,TIMEOUT,0,5,0
seed_only_floor,0.05,0.5,1.0,87,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,87,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.5,1.0,87,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.5,1.0,87,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.5,1.0,88,0,TIMEOUT,0,2,1
seed_only_floor,0.05,0.5,1.0,88,1,PARTNER_DEAD,0,3,0
seed_only_floor,0.05,0.5,1.0,88,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.5,1.0,88,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.5,1.0,89,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,89,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.5,1.0,89,2,TIMEOUT,0,4,2
seed_only_floor,0.05,0.5,1.0,89,3,TIMEOUT,0,5,0
seed_only_floor,0.05,0.5,1.0,90,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,90,1,TIMEOUT,0,3,0
seed_only_floor,0.05,0.5,1.0,90,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.5,1.0,90,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.5,1.0,91,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,91,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.5,1.0,91,2,TIMEOUT,0,4,0
seed_only_floor,0.05,0.5,1.0,91,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.5,1.0,92,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,92,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.5,1.0,92,2,TIMEOUT,0,4,2
seed_only_floor,0.05,0.5,1.0,92,3,TIMEOUT,0,5,0
seed_only_floor,0.05,0.5,1.0,93,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,93,1,TIMEOUT,0,3,0
seed_only_floor,0.05,0.5,1.0,93,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.5,1.0,93,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.5,1.0,94,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,94,1,RESOURCE_TAKEN,0,3,1
seed_only_floor,0.05,0.5,1.0,94,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.5,1.0,94,3,TIMEOUT,0,5,0
seed_only_floor,0.05,0.5,1.0,95,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,95,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.5,1.0,95,2,TIMEOUT,0,4,0
seed_only_floor,0.05,0.5,1.0,95,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.5,1.0,96,0,TIMEOUT,0,2,1
seed_only_floor,0.05,0.5,1.0,96,1,TIMEOUT,0,3,2
seed_only_floor,0.05,0.5,1.0,96,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.5,1.0,96,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.5,1.0,97,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,97,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.5,1.0,97,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.5,1.0,97,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.5,1.0,98,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,98,1,TIMEOUT,0,3,0
seed_only_floor,0.05,0.5,1.0,98,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.5,1.0,98,3,TIMEOUT,0,5,3
seed_only_floor,0.05,0.5,1.0,99,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,99,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.5,1.0,99,2,TIMEOUT,0,4,0
seed_only_floor,0.05,0.5,1.0,99,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.5,1.0,100,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,100,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.5,1.0,100,2,TIMEOUT,0,4,0
seed_only_floor,0.05,0.5,1.0,100,3,TIMEOUT,0,5,0
seed_only_floor,0.05,0.5,1.0,101,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,101,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.5,1.0,101,2,TIMEOUT,0,4,0
seed_only_floor,0.05,0.5,1.0,101,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.5,1.0,102,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,102,1,TIMEOUT,0,3,2
seed_only_floor,0.05,0.5,1.0,102,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.5,1.0,102,3,TIMEOUT,0,5,0
seed_only_floor,0.05,0.5,1.0,103,0,TIMEOUT,0,2,0
seed_only_floor,0.05,0.5,1.0,103,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.5,1.0,103,2,TIMEOUT,0,4,0
seed_only_floor,0.05,0.5,1.0,103,3,TIMEOUT,0,5,2
seed_only_floor,0.05,0.5,1.0,104,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,104,1,TIMEOUT,0,3,0
seed_only_floor,0.05,0.5,1.0,104,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.5,1.0,104,3,TIMEOUT,0,5,0
seed_only_floor,0.05,0.5,1.0,105,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,105,1,RESOURCE_TAKEN,0,3,0
seed_only_floor,0.05,0.5,1.0,105,2,TIMEOUT,0,4,0
seed_only_floor,0.05,0.5,1.0,105,3,TIMEOUT,0,5,0
seed_only_floor,0.05,0.5,1.0,106,0,PARTNER_DEAD,0,2,1
seed_only_floor,0.05,0.5,1.0,106,1,PARTNER_RESCUED,1,3,0
seed_only_floor,0.05,0.5,1.0,106,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.5,1.0,106,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.5,1.0,107,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,107,1,RESOURCE_TAKEN,0,3,2
seed_only_floor,0.05,0.5,1.0,107,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.5,1.0,107,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.5,1.0,108,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,108,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.5,1.0,108,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.5,1.0,108,3,TIMEOUT,0,5,0
seed_only_floor,0.05,0.5,1.0,109,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,109,1,TIMEOUT,0,3,2
seed_only_floor,0.05,0.5,1.0,109,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.5,1.0,109,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.5,1.0,110,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,110,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.5,1.0,110,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.5,1.0,110,3,TIMEOUT,0,5,2
seed_only_floor,0.05,0.5,1.0,111,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,111,1,TIMEOUT,0,3,2
seed_only_floor,0.05,0.5,1.0,111,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.5,1.0,111,3,TIMEOUT,0,5,0
seed_only_floor,0.05,0.5,1.0,112,0,TIMEOUT,0,2,0
seed_only_floor,0.05,0.5,1.0,112,1,PARTNER_RESCUED,1,3,0
seed_only_floor,0.05,0.5,1.0,112,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.5,1.0,112,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.5,1.0,113,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,113,1,TIMEOUT,0,3,2
seed_only_floor,0.05,0.5,1.0,113,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.5,1.0,113,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.5,1.0,114,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,114,1,RESOURCE_TAKEN,0,3,0
seed_only_floor,0.05,0.5,1.0,114,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.5,1.0,114,3,TIMEOUT,0,5,0
seed_only_floor,0.05,0.5,1.0,115,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,115,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.5,1.0,115,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.5,1.0,115,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.5,1.0,116,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,116,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.5,1.0,116,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.5,1.0,116,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.5,1.0,117,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,117,1,TIMEOUT,0,3,0
seed_only_floor,0.05,0.5,1.0,117,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.5,1.0,117,3,TIMEOUT,0,5,1
seed_only_floor,0.05,0.5,1.0,118,0,TIMEOUT,0,2,1
seed_only_floor,0.05,0.5,1.0,118,1,PARTNER_RESCUED,1,3,0
seed_only_floor,0.05,0.5,1.0,118,2,TIMEOUT,0,4,0
seed_only_floor,0.05,0.5,1.0,118,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.5,1.0,119,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,119,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.5,1.0,119,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.5,1.0,119,3,TIMEOUT,0,5,2
seed_only_floor,0.05,0.5,1.0,120,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,120,1,RESOURCE_TAKEN,0,3,1
seed_only_floor,0.05,0.5,1.0,120,2,PARTNER_RESCUED,1,4,0
seed_only_floor,0.05,0.5,1.0,120,3,TIMEOUT,0,5,2
seed_only_floor,0.05,0.5,1.0,121,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,121,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.5,1.0,121,2,TIMEOUT,0,4,0
seed_only_floor,0.05,0.5,1.0,121,3,TIMEOUT,0,5,0
seed_only_floor,0.05,0.5,1.0,122,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,122,1,TIMEOUT,0,3,0
seed_only_floor,0.05,0.5,1.0,122,2,TIMEOUT,0,4,0
seed_only_floor,0.05,0.5,1.0,122,3,TIMEOUT,0,5,2
seed_only_floor,0.05,0.5,1.0,123,0,TIMEOUT,0,2,1
seed_only_floor,0.05,0.5,1.0,123,1,TIMEOUT,0,3,0
seed_only_floor,0.05,0.5,1.0,123,2,TIMEOUT,0,4,2
seed_only_floor,0.05,0.5,1.0,123,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.5,1.0,124,0,TIMEOUT,0,2,1
seed_only_floor,0.05,0.5,1.0,124,1,TIMEOUT,0,3,0
seed_only_floor,0.05,0.5,1.0,124,2,TIMEOUT,0,4,0
seed_only_floor,0.05,0.5,1.0,124,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.5,1.0,125,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,125,1,TIMEOUT,0,3,2
seed_only_floor,0.05,0.5,1.0,125,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.5,1.0,125,3,TIMEOUT,0,5,0
seed_only_floor,0.05,0.5,1.0,126,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,126,1,TIMEOUT,0,3,1
seed_only_floor,0.05,0.5,1.0,126,2,TIMEOUT,0,4,1
seed_only_floor,0.05,0.5,1.0,126,3,PARTNER_RESCUED,1,5,0
seed_only_floor,0.05,0.5,1.0,127,0,PARTNER_RESCUED,1,2,0
seed_only_floor,0.05,0.5,1.0,127,1,TIMEOUT,0,3,2
