mode,beta_guilt,beta_loyalty,agent_id,episode_idx,outcome,rescued,n_memories
off,0.05,0.3,48,8,PARTNER_RESCUED,1,10
off,0.05,0.3,48,9,PARTNER_RESCUED,1,11
off,0.05,0.3,49,0,PARTNER_RESCUED,1,2
off,0.05,0.3,49,1,TIMEOUT,0,3
off,0.05,0.3,49,2,TIMEOUT,0,4
off,0.05,0.3,49,3,TIMEOUT,0,5
off,0.05,0.3,49,4,TIMEOUT,0,6
off,0.05,0.3,49,5,PARTNER_RESCUED,1,7
off,0.05,0.3,49,6,PARTNER_RESCUED,1,8
off,0.05,0.3,49,7,TIMEOUT,0,9
off,0.05,0.3,49,8,TIMEOUT,0,10
off,0.05,0.3,49,9,PARTNER_RESCUED,1,11
off,0.05,0.3,50,0,TIMEOUT,0,2
