mode,beta_guilt,beta_loyalty,agent_id,episode_idx,outcome,rescued,n_memories
seed_only_floor,0.05,0.05,17,1,TIMEOUT,0,3
seed_only_floor,0.05,0.05,17,2,TIMEOUT,0,4
seed_only_floor,0.05,0.05,17,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.05,17,4,TIMEOUT,0,6
seed_only_floor,0.05,0.05,17,5,TIMEOUT,0,7
seed_only_floor,0.05,0.05,17,6,TIMEOUT,0,8
seed_only_floor,0.05,0.05,17,7,TIMEOUT,0,9
seed_only_floor,0.05,0.05,17,8,TIMEOUT,0,10
seed_only_floor,0.05,0.05,17,9,TIMEOUT,0,11
seed_only_floor,0.05,0.05,18,0,TIMEOUT,0,2
seed_only_floor,0.05,0.05,18,1,TIMEOUT,0,3
seed_only_floor,0.05,0.05,18,2,TIMEOUT,0,4
seed_only_floor,0.05,0.05,18,3,TIMEOUT,0,5
seed_only_floor,0.05,0.05,18,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.05,18,5,TIMEOUT,0,7
seed_only_floor,0.05,0.05,18,6,TIMEOUT,0,8
seed_only_floor,0.05,0.05,18,7,TIMEOUT,0,9
seed_only_floor,0.05,0.05,18,8,TIMEOUT,0,10
seed_only_floor,0.05,0.05,18,9,TIMEOUT,0,11
seed_only_floor,0.05,0.05,19,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.05,19,1,TIMEOUT,0,3
seed_only_floor,0.05,0.05,19,2,TIMEOUT,0,4
seed_only_floor,0.05,0.05,19,3,TIMEOUT,0,5
seed_only_floor,0.05,0.05,19,4,TIMEOUT,0,6
seed_only_floor,0.05,0.05,19,5,TIMEOUT,0,7
seed_only_floor,0.05,0.05,19,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.05,19,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.05,19,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.05,19,9,TIMEOUT,0,11
seed_only_floor,0.05,0.05,20,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.05,20,1,TIMEOUT,0,3
seed_only_floor,0.05,0.05,20,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.05,20,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.05,20,4,TIMEOUT,0,6
seed_only_floor,0.05,0.05,20,5,TIMEOUT,0,7
seed_only_floor,0.05,0.05,20,6,TIMEOUT,0,8
seed_only_floor,0.05,0.05,20,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.05,20,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.05,20,9,TIMEOUT,0,11
seed_only_floor,0.05,0.05,21,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.05,21,1,TIMEOUT,0,3
seed_only_floor,0.05,0.05,21,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.05,21,3,TIMEOUT,0,5
seed_only_floor,0.05,0.05,21,4,TIMEOUT,0,6
seed_only_floor,0.05,0.05,21,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.05,21,6,TIMEOUT,0,8
seed_only_floor,0.05,0.05,21,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.05,21,8,TIMEOUT,0,10
seed_only_floor,0.05,0.05,21,9,TIMEOUT,0,11
seed_only_floor,0.05,0.05,22,0,TIMEOUT,0,2
seed_only_floor,0.05,0.05,22,1,TIMEOUT,0,3
seed_only_floor,0.05,0.05,22,2,TIMEOUT,0,4
seed_only_floor,0.05,0.05,22,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.05,22,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.05,22,5,TIMEOUT,0,7
seed_only_floor,0.05,0.05,22,6,TIMEOUT,0,8
seed_only_floor,0.05,0.05,22,7,TIMEOUT,0,9
seed_only_floor,0.05,0.05,22,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.05,22,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.05,23,0,TIMEOUT,0,2
seed_only_floor,0.05,0.05,23,1,TIMEOUT,0,3
seed_only_floor,0.05,0.05,23,2,TIMEOUT,0,4
seed_only_floor,0.05,0.05,23,3,TIMEOUT,0,5
seed_only_floor,0.05,0.05,23,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.05,23,5,TIMEOUT,0,7
seed_only_floor,0.05,0.05,23,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.05,23,7,TIMEOUT,0,9
seed_only_floor,0.05,0.05,23,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.05,23,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.05,24,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.05,24,1,TIMEOUT,0,3
seed_only_floor,0.05,0.05,24,2,TIMEOUT,0,4
seed_only_floor,0.05,0.05,24,3,TIMEOUT,0,5
seed_only_floor,0.05,0.05,24,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.05,24,5,TIMEOUT,0,7
seed_only_floor,0.05,0.05,24,6,TIMEOUT,0,8
seed_only_floor,0.05,0.05,24,7,TIMEOUT,0,9
seed_only_floor,0.05,0.05,24,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.05,24,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.05,25,0,TIMEOUT,0,2
seed_only_floor,0.05,0.05,25,1,TIMEOUT,0,3
seed_only_floor,0.05,0.05,25,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.05,25,3,PARTNER_DEAD,0,5
seed_only_floor,0.05,0.05,25,4,TIMEOUT,0,6
seed_only_floor,0.05,0.05,25,5,TIMEOUT,0,7
seed_only_floor,0.05,0.05,25,6,TIMEOUT,0,8
seed_only_floor,0.05,0.05,25,7,TIMEOUT,0,9
seed_only_floor,0.05,0.05,25,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.05,25,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.05,26,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.05,26,1,TIMEOUT,0,3
seed_only_floor,0.05,0.05,26,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.05,26,3,TIMEOUT,0,5
seed_only_floor,0.05,0.05,26,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.05,26,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.05,26,6,TIMEOUT,0,8
seed_only_floor,0.05,0.05,26,7,TIMEOUT,0,9
seed_only_floor,0.05,0.05,26,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.05,26,9,TIMEOUT,0,11
seed_only_floor,0.05,0.05,27,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.05,27,1,PARTNER_DEAD,0,3
seed_only_floor,0.05,0.05,27,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.05,27,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.05,27,4,TIMEOUT,0,6
seed_only_floor,0.05,0.05,27,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.05,27,6,TIMEOUT,0,8
seed_only_floor,0.05,0.05,27,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.05,27,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.05,27,9,TIMEOUT,0,11
seed_only_floor,0.05,0.05,28,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.05,28,1,TIMEOUT,0,3
seed_only_floor,0.05,0.05,28,2,TIMEOUT,0,4
seed_only_floor,0.05,0.05,28,3,TIMEOUT,0,5
seed_only_floor,0.05,0.05,28,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.05,28,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.05,28,6,TIMEOUT,0,8
seed_only_floor,0.05,0.05,28,7,TIMEOUT,0,9
seed_only_floor,0.05,0.05,28,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.05,28,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.05,29,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.05,29,1,PARTNER_RESCUED,1,3
seed_only_floor,0.05,0.05,29,2,TIMEOUT,0,4
seed_only_floor,0.05,0.05,29,3,TIMEOUT,0,5
seed_only_floor,0.05,0.05,29,4,TIMEOUT,0,6
seed_only_floor,0.05,0.05,29,5,TIMEOUT,0,7
seed_only_floor,0.05,0.05,29,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.05,29,7,TIMEOUT,0,9
seed_only_floor,0.05,0.05,29,8,TIMEOUT,0,10
seed_only_floor,0.05,0.05,29,9,TIMEOUT,0,11
seed_only_floor,0.05,0.05,30,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.05,30,1,TIMEOUT,0,3
seed_only_floor,0.05,0.05,30,2,TIMEOUT,0,4
seed_only_floor,0.05,0.05,30,3,TIMEOUT,0,5
seed_only_floor,0.05,0.05,30,4,PARTNER_DEAD,0,6
seed_only_floor,0.05,0.05,30,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.05,30,6,TIMEOUT,0,8
seed_only_floor,0.05,0.05,30,7,TIMEOUT,0,9
seed_only_floor,0.05,0.05,30,8,TIMEOUT,0,10
seed_only_floor,0.05,0.05,30,9,TIMEOUT,0,11
seed_only_floor,0.05,0.05,31,0,TIMEOUT,0,2
seed_only_floor,0.05,0.05,31,1,TIMEOUT,0,3
seed_only_floor,0.05,0.05,31,2,TIMEOUT,0,4
seed_only_floor,0.05,0.05,31,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.05,31,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.05,31,5,TIMEOUT,0,7
seed_only_floor,0.05,0.05,31,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.05,31,7,TIMEOUT,0,9
seed_only_floor,0.05,0.05,31,8,TIMEOUT,0,10
seed_only_floor,0.05,0.05,31,9,TIMEOUT,0,11
seed_only_floor,0.05,0.05,32,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.05,32,1,TIMEOUT,0,3
seed_only_floor,0.05,0.05,32,2,PARTNER_DEAD,0,4
seed_only_floor,0.05,0.05,32,3,TIMEOUT,0,5
seed_only_floor,0.05,0.05,32,4,TIMEOUT,0,6
seed_only_floor,0.05,0.05,32,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.05,32,6,TIMEOUT,0,8
seed_only_floor,0.05,0.05,32,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.05,32,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.05,32,9,TIMEOUT,0,11
seed_only_floor,0.05,0.05,33,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.05,33,1,TIMEOUT,0,3
seed_only_floor,0.05,0.05,33,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.05,33,3,TIMEOUT,0,5
seed_only_floor,0.05,0.05,33,4,TIMEOUT,0,6
seed_only_floor,0.05,0.05,33,5,TIMEOUT,0,7
seed_only_floor,0.05,0.05,33,6,TIMEOUT,0,8
seed_only_floor,0.05,0.05,33,7,TIMEOUT,0,9
seed_only_floor,0.05,0.05,33,8,TIMEOUT,0,10
seed_only_floor,0.05,0.05,33,9,TIMEOUT,0,11
seed_only_floor,0.05,0.05,34,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.05,34,1,PARTNER_RESCUED,1,3
seed_only_floor,0.05,0.05,34,2,TIMEOUT,0,4
seed_only_floor,0.05,0.05,34,3,TIMEOUT,0,5
seed_only_floor,0.05,0.05,34,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.05,34,5,TIMEOUT,0,7
seed_only_floor,0.05,0.05,34,6,TIMEOUT,0,8
seed_only_floor,0.05,0.05,34,7,TIMEOUT,0,9
seed_only_floor,0.05,0.05,34,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.05,34,9,TIMEOUT,0,11
seed_only_floor,0.05,0.05,35,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.05,35,1,TIMEOUT,0,3
seed_only_floor,0.05,0.05,35,2,TIMEOUT,0,4
seed_only_floor,0.05,0.05,35,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.05,35,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.05,35,5,TIMEOUT,0,7
seed_only_floor,0.05,0.05,35,6,TIMEOUT,0,8
seed_only_floor,0.05,0.05,35,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.05,35,8,TIMEOUT,0,10
seed_only_floor,0.05,0.05,35,9,TIMEOUT,0,11
seed_only_floor,0.05,0.05,36,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.05,36,1,TIMEOUT,0,3
seed_only_floor,0.05,0.05,36,2,TIMEOUT,0,4
seed_only_floor,0.05,0.05,36,3,TIMEOUT,0,5
seed_only_floor,0.05,0.05,36,4,TIMEOUT,0,6
seed_only_floor,0.05,0.05,36,5,TIMEOUT,0,7
seed_only_floor,0.05,0.05,36,6,TIMEOUT,0,8
seed_only_floor,0.05,0.05,36,7,TIMEOUT,0,9
seed_only_floor,0.05,0.05,36,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.05,36,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.05,37,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.05,37,1,TIMEOUT,0,3
seed_only_floor,0.05,0.05,37,2,TIMEOUT,0,4
seed_only_floor,0.05,0.05,37,3,TIMEOUT,0,5
seed_only_floor,0.05,0.05,37,4,TIMEOUT,0,6
seed_only_floor,0.05,0.05,37,5,TIMEOUT,0,7
seed_only_floor,0.05,0.05,37,6,TIMEOUT,0,8
seed_only_floor,0.05,0.05,37,7,TIMEOUT,0,9
seed_only_floor,0.05,0.05,37,8,TIMEOUT,0,10
seed_only_floor,0.05,0.05,37,9,TIMEOUT,0,11
seed_only_floor,0.05,0.05,38,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.05,38,1,TIMEOUT,0,3
seed_only_floor,0.05,0.05,38,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.05,38,3,TIMEOUT,0,5
seed_only_floor,0.05,0.05,38,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.05,38,5,TIMEOUT,0,7
seed_only_floor,0.05,0.05,38,6,TIMEOUT,0,8
seed_only_floor,0.05,0.05,38,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.05,38,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.05,38,9,TIMEOUT,0,11
seed_only_floor,0.05,0.05,39,0,TIMEOUT,0,2
seed_only_floor,0.05,0.05,39,1,TIMEOUT,0,3
seed_only_floor,0.05,0.05,39,2,TIMEOUT,0,4
seed_only_floor,0.05,0.05,39,3,TIMEOUT,0,5
seed_only_floor,0.05,0.05,39,4,TIMEOUT,0,6
seed_only_floor,0.05,0.05,39,5,TIMEOUT,0,7
seed_only_floor,0.05,0.05,39,6,TIMEOUT,0,8
seed_only_floor,0.05,0.05,39,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.05,39,8,PARTNER_DEAD,0,10
seed_only_floor,0.05,0.05,39,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.5,0,0,TIMEOUT,0,2
seed_only_floor,0.05,0.5,0,1,TIMEOUT,0,3
seed_only_floor,0.05,0.5,0,2,TIMEOUT,0,4
seed_only_floor,0.05,0.5,0,3,TIMEOUT,0,5
seed_only_floor,0.05,0.5,0,4,TIMEOUT,0,6
seed_only_floor,0.05,0.5,0,5,TIMEOUT,0,7
seed_only_floor,0.05,0.5,0,6,TIMEOUT,0,8
seed_only_floor,0.05,0.5,0,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.5,0,8,TIMEOUT,0,10
seed_only_floor,0.05,0.5,0,9,TIMEOUT,0,11
seed_only_floor,0.05,0.5,1,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.5,1,1,TIMEOUT,0,3
seed_only_floor,0.05,0.5,1,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.5,1,3,TIMEOUT,0,5
seed_only_floor,0.05,0.5,1,4,TIMEOUT,0,6
seed_only_floor,0.05,0.5,1,5,TIMEOUT,0,7
seed_only_floor,0.05,0.5,1,6,TIMEOUT,0,8
seed_only_floor,0.05,0.5,1,7,TIMEOUT,0,9
seed_only_floor,0.05,0.5,1,8,TIMEOUT,0,10
seed_only_floor,0.05,0.5,1,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.5,2,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.5,2,1,TIMEOUT,0,3
seed_only_floor,0.05,0.5,2,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.5,2,3,TIMEOUT,0,5
seed_only_floor,0.05,0.5,2,4,TIMEOUT,0,6
seed_only_floor,0.05,0.5,2,5,PARTNER_DEAD,0,7
seed_only_floor,0.05,0.5,2,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.5,2,7,TIMEOUT,0,9
seed_only_floor,0.05,0.5,2,8,TIMEOUT,0,10
seed_only_floor,0.05,0.5,2,9,TIMEOUT,0,11
seed_only_floor,0.05,0.5,3,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.5,3,1,TIMEOUT,0,3
seed_only_floor,0.05,0.5,3,2,TIMEOUT,0,4
seed_only_floor,0.05,0.5,3,3,PARTNER_DEAD,0,5
seed_only_floor,0.05,0.5,3,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.5,3,5,TIMEOUT,0,7
seed_only_floor,0.05,0.5,3,6,TIMEOUT,0,8
seed_only_floor,0.05,0.5,3,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.5,3,8,TIMEOUT,0,10
seed_only_floor,0.05,0.5,3,9,TIMEOUT,0,11
seed_only_floor,0.05,0.5,4,0,TIMEOUT,0,2
seed_only_floor,0.05,0.5,4,1,TIMEOUT,0,3
seed_only_floor,0.05,0.5,4,2,PARTNER_DEAD,0,4
seed_only_floor,0.05,0.5,4,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.5,4,4,TIMEOUT,0,6
seed_only_floor,0.05,0.5,4,5,TIMEOUT,0,7
seed_only_floor,0.05,0.5,4,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.5,4,7,TIMEOUT,0,9
seed_only_floor,0.05,0.5,4,8,TIMEOUT,0,10
seed_only_floor,0.05,0.5,4,9,PARTNER_DEAD,0,11
seed_only_floor,0.05,0.5,5,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.5,5,1,RESOURCE_TAKEN,0,3
seed_only_floor,0.05,0.5,5,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.5,5,3,TIMEOUT,0,5
seed_only_floor,0.05,0.5,5,4,TIMEOUT,0,6
seed_only_floor,0.05,0.5,5,5,TIMEOUT,0,7
seed_only_floor,0.05,0.5,5,6,TIMEOUT,0,8
seed_only_floor,0.05,0.5,5,7,TIMEOUT,0,9
seed_only_floor,0.05,0.5,5,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.5,5,9,TIMEOUT,0,11
seed_only_floor,0.05,0.5,6,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.5,6,1,TIMEOUT,0,3
seed_only_floor,0.05,0.5,6,2,TIMEOUT,0,4
seed_only_floor,0.05,0.5,6,3,TIMEOUT,0,5
seed_only_floor,0.05,0.5,6,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.5,6,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.5,6,6,PARTNER_DEAD,0,8
seed_only_floor,0.05,0.5,6,7,TIMEOUT,0,9
seed_only_floor,0.05,0.5,6,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.5,6,9,TIMEOUT,0,11
seed_only_floor,0.05,0.5,7,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.5,7,1,RESOURCE_TAKEN,0,3
seed_only_floor,0.05,0.5,7,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.5,7,3,TIMEOUT,0,5
seed_only_floor,0.05,0.5,7,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.5,7,5,TIMEOUT,0,7
seed_only_floor,0.05,0.5,7,6,TIMEOUT,0,8
seed_only_floor,0.05,0.5,7,7,TIMEOUT,0,9
seed_only_floor,0.05,0.5,7,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.5,7,9,TIMEOUT,0,11
seed_only_floor,0.05,0.5,8,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.5,8,1,TIMEOUT,0,3
seed_only_floor,0.05,0.5,8,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.5,8,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.5,8,4,RESOURCE_TAKEN,0,6
seed_only_floor,0.05,0.5,8,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.5,8,6,TIMEOUT,0,8
seed_only_floor,0.05,0.5,8,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.5,8,8,TIMEOUT,0,10
seed_only_floor,0.05,0.5,8,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.5,9,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.5,9,1,RESOURCE_TAKEN,0,3
seed_only_floor,0.05,0.5,9,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.5,9,3,TIMEOUT,0,5
seed_only_floor,0.05,0.5,9,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.5,9,5,TIMEOUT,0,7
seed_only_floor,0.05,0.5,9,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.5,9,7,TIMEOUT,0,9
seed_only_floor,0.05,0.5,9,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.5,9,9,TIMEOUT,0,11
seed_only_floor,0.05,0.5,10,0,TIMEOUT,0,2
seed_only_floor,0.05,0.5,10,1,TIMEOUT,0,3
seed_only_floor,0.05,0.5,10,2,TIMEOUT,0,4
seed_only_floor,0.05,0.5,10,3,TIMEOUT,0,5
seed_only_floor,0.05,0.5,10,4,TIMEOUT,0,6
seed_only_floor,0.05,0.5,10,5,TIMEOUT,0,7
seed_only_floor,0.05,0.5,10,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.5,10,7,TIMEOUT,0,9
seed_only_floor,0.05,0.5,10,8,TIMEOUT,0,10
seed_only_floor,0.05,0.5,10,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.5,11,0,TIMEOUT,0,2
seed_only_floor,0.05,0.5,11,1,TIMEOUT,0,3
seed_only_floor,0.05,0.5,11,2,TIMEOUT,0,4
seed_only_floor,0.05,0.5,11,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.5,11,4,TIMEOUT,0,6
seed_only_floor,0.05,0.5,11,5,TIMEOUT,0,7
seed_only_floor,0.05,0.5,11,6,TIMEOUT,0,8
seed_only_floor,0.05,0.5,11,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.5,11,8,TIMEOUT,0,10
seed_only_floor,0.05,0.5,11,9,TIMEOUT,0,11
seed_only_floor,0.05,0.5,12,0,TIMEOUT,0,2
seed_only_floor,0.05,0.5,12,1,TIMEOUT,0,3
seed_only_floor,0.05,0.5,12,2,TIMEOUT,0,4
seed_only_floor,0.05,0.5,12,3,TIMEOUT,0,5
seed_only_floor,0.05,0.5,12,4,TIMEOUT,0,6
seed_only_floor,0.05,0.5,12,5,TIMEOUT,0,7
seed_only_floor,0.05,0.5,12,6,TIMEOUT,0,8
seed_only_floor,0.05,0.5,12,7,TIMEOUT,0,9
seed_only_floor,0.05,0.5,12,8,TIMEOUT,0,10
seed_only_floor,0.05,0.5,12,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.5,13,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.5,13,1,RESOURCE_TAKEN,0,3
seed_only_floor,0.05,0.5,13,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.5,13,3,TIMEOUT,0,5
seed_only_floor,0.05,0.5,13,4,PARTNER_RESCUED,1,6
seed_only_floor,0.05,0.5,13,5,TIMEOUT,0,7
seed_only_floor,0.05,0.5,13,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.5,13,7,TIMEOUT,0,9
seed_only_floor,0.05,0.5,13,8,PARTNER_RESCUED,1,10
seed_only_floor,0.05,0.5,13,9,TIMEOUT,0,11
seed_only_floor,0.05,0.5,14,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.5,14,1,RESOURCE_TAKEN,0,3
seed_only_floor,0.05,0.5,14,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.5,14,3,TIMEOUT,0,5
seed_only_floor,0.05,0.5,14,4,TIMEOUT,0,6
seed_only_floor,0.05,0.5,14,5,TIMEOUT,0,7
seed_only_floor,0.05,0.5,14,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.5,14,7,PARTNER_RESCUED,1,9
seed_only_floor,0.05,0.5,14,8,TIMEOUT,0,10
seed_only_floor,0.05,0.5,14,9,TIMEOUT,0,11
seed_only_floor,0.05,0.5,15,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.5,15,1,TIMEOUT,0,3
seed_only_floor,0.05,0.5,15,2,TIMEOUT,0,4
seed_only_floor,0.05,0.5,15,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.5,15,4,TIMEOUT,0,6
seed_only_floor,0.05,0.5,15,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.5,15,6,TIMEOUT,0,8
seed_only_floor,0.05,0.5,15,7,TIMEOUT,0,9
seed_only_floor,0.05,0.5,15,8,TIMEOUT,0,10
seed_only_floor,0.05,0.5,15,9,TIMEOUT,0,11
seed_only_floor,0.05,0.5,16,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.5,16,1,TIMEOUT,0,3
seed_only_floor,0.05,0.5,16,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.5,16,3,TIMEOUT,0,5
seed_only_floor,0.05,0.5,16,4,TIMEOUT,0,6
seed_only_floor,0.05,0.5,16,5,PARTNER_RESCUED,1,7
seed_only_floor,0.05,0.5,16,6,PARTNER_RESCUED,1,8
seed_only_floor,0.05,0.5,16,7,TIMEOUT,0,9
seed_only_floor,0.05,0.5,16,8,TIMEOUT,0,10
seed_only_floor,0.05,0.5,16,9,TIMEOUT,0,11
seed_only_floor,0.05,0.5,17,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.5,17,1,RESOURCE_TAKEN,0,3
seed_only_floor,0.05,0.5,17,2,TIMEOUT,0,4
seed_only_floor,0.05,0.5,17,3,PARTNER_RESCUED,1,5
seed_only_floor,0.05,0.5,17,4,TIMEOUT,0,6
seed_only_floor,0.05,0.5,17,5,TIMEOUT,0,7
seed_only_floor,0.05,0.5,17,6,TIMEOUT,0,8
seed_only_floor,0.05,0.5,17,7,TIMEOUT,0,9
seed_only_floor,0.05,0.5,17,8,TIMEOUT,0,10
seed_only_floor,0.05,0.5,17,9,PARTNER_RESCUED,1,11
seed_only_floor,0.05,0.5,18,0,PARTNER_RESCUED,1,2
seed_only_floor,0.05,0.5,18,1,TIMEOUT,0,3
seed_only_floor,0.05,0.5,18,2,PARTNER_RESCUED,1,4
seed_only_floor,0.05,0.5,18,3,TIMEOUT,0,5
seed_only_floor,0.05,0.5,18,4,TIMEOUT,0,6
seed_only_floor,0.05,0.5,18,5,TIMEOUT,0,7
seed_only_floor,0.05,0.5,18,6,TIMEOUT,0,8
