severity,kappa,outcome,steps_used,target_switches
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,TIMEOUT,12,1
0.8,1.0,PARTNER_RESCUED,7,0
0.8,1.0,PARTNER_RESCUED,7,0
0.8,1.0,TIMEOUT,12,1
0.8,1.0,TIMEOUT,12,1
0.8,1.0,PARTNER_RESCUED,7,0
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,TIMEOUT,12,0
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,TIMEOUT,12,0
0.8,1.0,PARTNER_RESCUED,7,0
0.8,1.0,TIMEOUT,12,1
0.8,1.0,PARTNER_RESCUED,7,0
0.8,1.0,TIMEOUT,12,1
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,TIMEOUT,12,0
0.8,1.0,TIMEOUT,12,0
0.8,1.0,PARTNER_RESCUED,7,0
0.8,1.0,PARTNER_RESCUED,7,0
0.8,1.0,TIMEOUT,12,1
0.8,1.0,TIMEOUT,12,0
0.8,1.0,TIMEOUT,12,1
0.8,1.0,TIMEOUT,12,0
0.8,1.0,TIMEOUT,12,1
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,PARTNER_RESCUED,7,0
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,TIMEOUT,12,1
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,PARTNER_RESCUED,7,0
0.8,1.0,PARTNER_RESCUED,7,0
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,PARTNER_RESCUED,7,0
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,PARTNER_RESCUED,7,0
0.8,1.0,PARTNER_RESCUED,7,0
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,PARTNER_RESCUED,7,0
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,PARTNER_RESCUED,7,0
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,TIMEOUT,12,1
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,TIMEOUT,12,1
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,TIMEOUT,12,1
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,TIMEOUT,12,1
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,PARTNER_RESCUED,7,0
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,TIMEOUT,12,1
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,TIMEOUT,12,1
0.8,1.0,TIMEOUT,12,0
0.8,1.0,TIMEOUT,12,0
0.8,1.0,TIMEOUT,12,1
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,TIMEOUT,12,1
0.8,1.0,TIMEOUT,12,2
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,TIMEOUT,12,0
0.8,1.0,PARTNER_DEAD,9,0
0.8,1.0,TIMEOUT,12,0
0.8,1.0,PARTNER_RESCUED,7,0
0.8,1.0,PARTNER_RESCUED,7,0
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,PARTNER_RESCUED,7,0
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,PARTNER_RESCUED,7,0
0.8,1.0,PARTNER_RESCUED,7,0
0.8,1.0,TIMEOUT,12,1
0.8,1.0,TIMEOUT,12,1
0.8,1.0,TIMEOUT,12,1
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,PARTNER_RESCUED,7,0
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,TIMEOUT,12,0
0.8,1.0,TIMEOUT,12,1
0.8,1.0,TIMEOUT,12,1
0.8,1.0,TIMEOUT,12,1
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,PARTNER_RESCUED,7,0
0.8,1.0,PARTNER_RESCUED,7,0
0.8,1.0,TIMEOUT,12,2
0.8,1.0,PARTNER_RESCUED,7,0
0.8,1.0,TIMEOUT,12,1
0.8,1.0,TIMEOUT,12,1
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,PARTNER_RESCUED,7,0
0.8,1.0,TIMEOUT,12,0
0.8,1.0,PARTNER_RESCUED,7,0
0.8,1.0,TIMEOUT,12,1
0.8,1.0,PARTNER_RESCUED,7,0
0.8,1.0,PARTNER_RESCUED,7,0
0.8,1.0,TIMEOUT,12,1
0.8,1.0,TIMEOUT,12,0
0.8,1.0,PARTNER_RESCUED,7,0
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,PARTNER_RESCUED,7,0
0.8,1.0,TIMEOUT,12,1
0.8,1.0,PARTNER_RESCUED,7,0
0.8,1.0,PARTNER_RESCUED,6,0
0.8,1.0,TIMEOUT,12,0
0.8,1.0,TIMEOUT,12,1
0.8,1.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,TIMEOUT,12,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,7,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,7,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,7,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,TIMEOUT,12,1
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,7,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,7,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,7,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,7,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,7,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,TIMEOUT,12,1
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,TIMEOUT,12,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,7,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,TIMEOUT,12,1
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,7,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,7,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,7,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,7,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,7,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,7,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,7,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,7,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,TIMEOUT,12,1
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,7,0
0.8,2.0,TIMEOUT,12,1
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,7,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,7,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,7,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,TIMEOUT,12,0
0.8,2.0,TIMEOUT,12,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,7,0
0.8,2.0,PARTNER_RESCUED,7,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,7,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,7,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,7,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,2.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,7,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,7,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
0.8,4.0,PARTNER_RESCUED,6,0
1.0,0.0,TIMEOUT,12,0
1.0,0.0,RESOURCE_TAKEN,12,0
1.0,0.0,RESOURCE_TAKEN,10,0
1.0,0.0,TIMEOUT,12,1
1.0,0.0,RESOURCE_TAKEN,8,0
1.0,0.0,TIMEOUT,12,0
1.0,0.0,TIMEOUT,12,2
1.0,0.0,RESOURCE_TAKEN,12,0
1.0,0.0,TIMEOUT,12,0
1.0,0.0,RESOURCE_TAKEN,7,0
1.0,0.0,RESOURCE_TAKEN,11,0
1.0,0.0,TIMEOUT,12,1
1.0,0.0,TIMEOUT,12,1
1.0,0.0,RESOURCE_TAKEN,11,0
1.0,0.0,RESOURCE_TAKEN,7,0
1.0,0.0,TIMEOUT,12,3
1.0,0.0,RESOURCE_TAKEN,11,0
1.0,0.0,TIMEOUT,12,0
1.0,0.0,TIMEOUT,12,0
1.0,0.0,RESOURCE_TAKEN,11,0
1.0,0.0,TIMEOUT,12,0
1.0,0.0,RESOURCE_TAKEN,9,0
1.0,0.0,TIMEOUT,12,0
1.0,0.0,RESOURCE_TAKEN,8,0
1.0,0.0,TIMEOUT,12,0
1.0,0.0,RESOURCE_TAKEN,11,0
1.0,0.0,RESOURCE_TAKEN,8,0
1.0,0.0,TIMEOUT,12,0
1.0,0.0,RESOURCE_TAKEN,12,1
1.0,0.0,TIMEOUT,12,0
1.0,0.0,RESOURCE_TAKEN,8,0
1.0,0.0,RESOURCE_TAKEN,11,0
1.0,0.0,TIMEOUT,12,2
1.0,0.0,TIMEOUT,12,0
1.0,0.0,RESOURCE_TAKEN,12,0
1.0,0.0,RESOURCE_TAKEN,11,0
1.0,0.0,RESOURCE_TAKEN,8,0
1.0,0.0,TIMEOUT,12,2
1.0,0.0,RESOURCE_TAKEN,7,0
1.0,0.0,TIMEOUT,12,1
1.0,0.0,RESOURCE_TAKEN,9,0
1.0,0.0,RESOURCE_TAKEN,6,0
1.0,0.0,TIMEOUT,12,0
1.0,0.0,RESOURCE_TAKEN,12,0
1.0,0.0,TIMEOUT,12,1
1.0,0.0,TIMEOUT,12,0
1.0,0.0,RESOURCE_TAKEN,10,0
1.0,0.0,RESOURCE_TAKEN,11,0
1.0,0.0,TIMEOUT,12,0
1.0,0.0,RESOURCE_TAKEN,7,0
1.0,0.0,TIMEOUT,12,0
1.0,0.0,TIMEOUT,12,0
1.0,0.0,TIMEOUT,12,1
1.0,0.0,RESOURCE_TAKEN,8,0
1.0,0.0,RESOURCE_TAKEN,7,0
1.0,0.0,TIMEOUT,12,1
1.0,0.0,TIMEOUT,12,0
1.0,0.0,TIMEOUT,12,0
1.0,0.0,TIMEOUT,12,1
1.0,0.0,RESOURCE_TAKEN,10,1
1.0,0.0,TIMEOUT,12,0
1.0,0.0,RESOURCE_TAKEN,8,0
1.0,0.0,RESOURCE_TAKEN,9,0
1.0,0.0,RESOURCE_TAKEN,9,0
1.0,0.0,RESOURCE_TAKEN,12,0
1.0,0.0,TIMEOUT,12,1
1.0,0.0,RESOURCE_TAKEN,8,0
1.0,0.0,RESOURCE_TAKEN,7,0
