cell,jitter,tag_aware,agent_id,episode_idx,outcome,rescued,n_memories,target_switches
on_off,0.4,0,63,19,TIMEOUT,0,21,0
on_off,0.4,0,64,0,TIMEOUT,0,2,0
on_off,0.4,0,64,1,PARTNER_RESCUED,1,3,0
on_off,0.4,0,64,2,PARTNER_RESCUED,1,4,0
on_off,0.4,0,64,3,TIMEOUT,0,5,0
on_off,0.4,0,64,4,RESOURCE_TAKEN,0,6,0
on_off,0.4,0,64,5,TIMEOUT,0,7,1
on_off,0.4,0,64,6,RESOURCE_TAKEN,0,8,0
on_off,0.4,0,64,7,RESOURCE_TAKEN,0,9,0
on_off,0.4,0,64,8,TIMEOUT,0,10,0
on_off,0.4,0,64,9,RESOURCE_TAKEN,0,11,0
on_off,0.4,0,64,10,PARTNER_RESCUED,1,12,0
on_off,0.4,0,64,11,TIMEOUT,0,13,2
on_off,0.4,0,64,12,TIMEOUT,0,14,0
on_off,0.4,0,64,13,TIMEOUT,0,15,1
on_off,0.4,0,64,14,TIMEOUT,0,16,0
on_off,0.4,0,64,15,PARTNER_RESCUED,1,17,0
on_off,0.4,0,64,16,RESOURCE_TAKEN,0,18,0
on_off,0.4,0,64,17,TIMEOUT,0,19,1
on_off,0.4,0,64,18,TIMEOUT,0,20,1
on_off,0.4,0,64,19,RESOURCE_TAKEN,0,21,0
on_off,0.4,0,65,0,PARTNER_RESCUED,1,2,0
on_off,0.4,0,65,1,TIMEOUT,0,3,1
on_off,0.4,0,65,2,TIMEOUT,0,4,2
on_off,0.4,0,65,3,PARTNER_RESCUED,1,5,0
on_off,0.4,0,65,4,TIMEOUT,0,6,0
on_off,0.4,0,65,5,RESOURCE_TAKEN,0,7,1
on_off,0.4,0,65,6,TIMEOUT,0,8,1
on_off,0.4,0,65,7,TIMEOUT,0,9,0
on_off,0.4,0,65,8,TIMEOUT,0,10,1
on_off,0.4,0,65,9,PARTNER_DEAD,0,11,1
on_off,0.4,0,65,10,TIMEOUT,0,12,0
on_off,0.4,0,65,11,TIMEOUT,0,13,0
on_off,0.4,0,65,12,RESOURCE_TAKEN,0,14,0
on_off,0.4,0,65,13,PARTNER_RESCUED,1,15,0
on_off,0.4,0,65,14,PARTNER_RESCUED,1,16,0
on_off,0.4,0,65,15,RESOURCE_TAKEN,0,17,1
on_off,0.4,0,65,16,PARTNER_RESCUED,1,18,0
on_off,0.4,0,65,17,TIMEOUT,0,19,0
on_off,0.4,0,65,18,TIMEOUT,0,20,1
on_off,0.4,0,65,19,RESOURCE_TAKEN,0,21,0
on_off,0.4,0,66,0,PARTNER_RESCUED,1,2,0
on_off,0.4,0,66,1,TIMEOUT,0,3,0
on_off,0.4,0,66,2,TIMEOUT,0,4,0
on_off,0.4,0,66,3,PARTNER_RESCUED,1,5,0
on_off,0.4,0,66,4,TIMEOUT,0,6,2
on_off,0.4,0,66,5,PARTNER_RESCUED,1,7,0
on_off,0.4,0,66,6,TIMEOUT,0,8,1
on_off,0.4,0,66,7,TIMEOUT,0,9,0
on_off,0.4,0,66,8,PARTNER_RESCUED,1,10,0
on_off,0.4,0,66,9,TIMEOUT,0,11,1
on_off,0.4,0,66,10,PARTNER_RESCUED,1,12,0
on_off,0.4,0,66,11,PARTNER_RESCUED,1,13,0
on_off,0.4,0,66,12,TIMEOUT,0,14,1
on_off,0.4,0,66,13,TIMEOUT,0,15,0
on_off,0.4,0,66,14,PARTNER_RESCUED,1,16,0
on_off,0.4,0,66,15,TIMEOUT,0,17,2
on_off,0.4,0,66,16,PARTNER_RESCUED,1,18,0
on_off,0.4,0,66,17,RESOURCE_TAKEN,0,19,0
on_off,0.4,0,66,18,TIMEOUT,0,20,1
on_off,0.4,0,66,19,TIMEOUT,0,21,0
on_off,0.4,0,67,0,TIMEOUT,0,2,1
on_off,0.4,0,67,1,TIMEOUT,0,3,1
on_off,0.4,0,67,2,RESOURCE_TAKEN,0,4,1
on_off,0.4,0,67,3,PARTNER_RESCUED,1,5,0
on_off,0.4,0,67,4,TIMEOUT,0,6,1
on_off,0.4,0,67,5,RESOURCE_TAKEN,0,7,0
on_off,0.4,0,67,6,TIMEOUT,0,8,1
on_off,0.4,0,67,7,RESOURCE_TAKEN,0,9,0
on_off,0.4,0,67,8,TIMEOUT,0,10,0
on_off,0.4,0,67,9,TIMEOUT,0,11,0
on_off,0.4,0,67,10,PARTNER_RESCUED,1,12,0
on_off,0.4,0,67,11,TIMEOUT,0,13,0
on_off,0.4,0,67,12,TIMEOUT,0,14,0
on_off,0.4,0,67,13,TIMEOUT,0,15,0
on_off,0.4,0,67,14,PARTNER_DEAD,0,16,0
on_off,0.4,0,67,15,TIMEOUT,0,17,0
on_off,0.4,0,67,16,TIMEOUT,0,18,0
on_off,0.4,0,67,17,TIMEOUT,0,19,2
on_off,0.4,0,67,18,RESOURCE_TAKEN,0,20,0
on_off,0.4,0,67,19,TIMEOUT,0,21,0
on_off,0.4,0,68,0,PARTNER_RESCUED,1,2,0
on_off,0.4,0,68,1,TIMEOUT,0,3,0
on_off,0.4,0,68,2,TIMEOUT,0,4,1
on_off,0.4,0,68,3,RESOURCE_TAKEN,0,5,0
on_off,0.4,0,68,4,PARTNER_RESCUED,1,6,0
on_off,0.4,0,68,5,TIMEOUT,0,7,2
on_off,0.4,0,68,6,RESOURCE_TAKEN,0,8,0
on_off,0.4,0,68,7,PARTNER_RESCUED,1,9,0
on_off,0.4,0,68,8,PARTNER_RESCUED,1,10,0
on_off,0.4,0,68,9,PARTNER_RESCUED,1,11,0
on_off,0.4,0,68,10,TIMEOUT,0,12,2
on_off,0.4,0,68,11,TIMEOUT,0,13,2
on_off,0.4,0,68,12,TIMEOUT,0,14,0
on_off,0.4,0,68,13,RESOURCE_TAKEN,0,15,0
on_off,0.4,0,68,14,RESOURCE_TAKEN,0,16,1
on_off,0.4,0,68,15,TIMEOUT,0,17,1
on_off,0.4,0,68,16,TIMEOUT,0,18,2
on_off,0.4,0,68,17,RESOURCE_TAKEN,0,19,0
on_off,0.4,0,68,18,TIMEOUT,0,20,0
on_off,0.4,0,68,19,RESOURCE_TAKEN,0,21,0
on_off,0.4,0,69,0,PARTNER_RESCUED,1,2,0
on_off,0.4,0,69,1,TIMEOUT,0,3,1
on_off,0.4,0,69,2,RESOURCE_TAKEN,0,4,1
on_off,0.4,0,69,3,PARTNER_DEAD,0,5,0
on_off,0.4,0,69,4,TIMEOUT,0,6,0
on_off,0.4,0,69,5,TIMEOUT,0,7,0
on_off,0.4,0,69,6,RESOURCE_TAKEN,0,8,0
on_off,0.4,0,69,7,PARTNER_RESCUED,1,9,0
on_off,0.4,0,69,8,TIMEOUT,0,10,0
on_off,0.4,0,69,9,TIMEOUT,0,11,0
on_off,0.4,0,69,10,TIMEOUT,0,12,1
on_off,0.4,0,69,11,PARTNER_RESCUED,1,13,0
on_off,0.4,0,69,12,TIMEOUT,0,14,1
on_off,0.4,0,69,13,TIMEOUT,0,15,0
on_off,0.4,0,69,14,PARTNER_RESCUED,1,16,0
on_off,0.4,0,69,15,PARTNER_RESCUED,1,17,0
on_off,0.4,0,69,16,PARTNER_RESCUED,1,18,0
on_off,0.4,0,69,17,RESOURCE_TAKEN,0,19,0
on_off,0.4,0,69,18,TIMEOUT,0,20,0
on_off,0.4,0,69,19,RESOURCE_TAKEN,0,21,0
on_off,0.4,0,70,0,TIMEOUT,0,2,1
on_off,0.4,0,70,1,RESOURCE_TAKEN,0,3,0
on_off,0.4,0,70,2,TIMEOUT,0,4,0
on_off,0.4,0,70,3,RESOURCE_TAKEN,0,5,0
on_off,0.4,0,70,4,TIMEOUT,0,6,0
on_off,0.4,0,70,5,TIMEOUT,0,7,0
on_off,0.4,0,70,6,TIMEOUT,0,8,0
on_off,0.4,0,70,7,RESOURCE_TAKEN,0,9,0
on_off,0.4,0,70,8,TIMEOUT,0,10,0
on_off,0.4,0,70,9,RESOURCE_TAKEN,0,11,0
on_off,0.4,0,70,10,PARTNER_RESCUED,1,12,0
on_off,0.4,0,70,11,PARTNER_RESCUED,1,13,0
on_off,0.4,0,70,12,RESOURCE_TAKEN,0,14,1
on_off,0.4,0,70,13,RESOURCE_TAKEN,0,15,0
on_off,0.4,0,70,14,TIMEOUT,0,16,2
on_off,0.4,0,70,15,TIMEOUT,0,17,0
on_off,0.4,0,70,16,TIMEOUT,0,18,0
on_off,0.4,0,70,17,TIMEOUT,0,19,1
on_off,0.4,0,70,18,PARTNER_RESCUED,1,20,0
on_off,0.4,0,70,19,PARTNER_RESCUED,1,21,0
on_off,0.4,0,71,0,PARTNER_RESCUED,1,2,0
on_off,0.4,0,71,1,TIMEOUT,0,3,0
on_off,0.4,0,71,2,RESOURCE_TAKEN,0,4,0
on_off,0.4,0,71,3,PARTNER_RESCUED,1,5,0
on_off,0.4,0,71,4,TIMEOUT,0,6,0
on_off,0.4,0,71,5,RESOURCE_TAKEN,0,7,0
on_off,0.4,0,71,6,TIMEOUT,0,8,2
on_off,0.4,0,71,7,TIMEOUT,0,9,0
on_off,0.4,0,71,8,TIMEOUT,0,10,2
on_off,0.4,0,71,9,RESOURCE_TAKEN,0,11,0
on_off,0.4,0,71,10,TIMEOUT,0,12,0
on_off,0.4,0,71,11,TIMEOUT,0,13,0
on_off,0.4,0,71,12,PARTNER_RESCUED,1,14,0
on_off,0.4,0,71,13,TIMEOUT,0,15,0
on_off,0.4,0,71,14,PARTNER_RESCUED,1,16,0
on_off,0.4,0,71,15,TIMEOUT,0,17,0
on_off,0.4,0,71,16,TIMEOUT,0,18,0
on_off,0.4,0,71,17,TIMEOUT,0,19,1
on_off,0.4,0,71,18,PARTNER_RESCUED,1,20,0
on_off,0.4,0,71,19,TIMEOUT,0,21,3
on_off,0.4,0,72,0,PARTNER_RESCUED,1,2,0
on_off,0.4,0,72,1,TIMEOUT,0,3,2
on_off,0.4,0,72,2,TIMEOUT,0,4,1
on_off,0.4,0,72,3,RESOURCE_TAKEN,0,5,1
on_off,0.4,0,72,4,PARTNER_DEAD,0,6,0
on_off,0.4,0,72,5,TIMEOUT,0,7,0
on_off,0.4,0,72,6,TIMEOUT,0,8,1
on_off,0.4,0,72,7,RESOURCE_TAKEN,0,9,0
on_off,0.4,0,72,8,TIMEOUT,0,10,0
on_off,0.4,0,72,9,TIMEOUT,0,11,1
on_off,0.4,0,72,10,TIMEOUT,0,12,2
on_off,0.4,0,72,11,TIMEOUT,0,13,1
on_off,0.4,0,72,12,RESOURCE_TAKEN,0,14,0
on_off,0.4,0,72,13,PARTNER_RESCUED,1,15,0
on_off,0.4,0,72,14,TIMEOUT,0,16,2
on_off,0.4,0,72,15,TIMEOUT,0,17,0
on_off,0.4,0,72,16,TIMEOUT,0,18,2
on_off,0.4,0,72,17,TIMEOUT,0,19,2
on_off,0.4,0,72,18,TIMEOUT,0,20,0
on_off,0.4,0,72,19,RESOURCE_TAKEN,0,21,1
on_off,0.4,0,73,0,TIMEOUT,0,2,0
on_off,0.4,0,73,1,TIMEOUT,0,3,0
on_off,0.4,0,73,2,TIMEOUT,0,4,2
on_off,0.4,0,73,3,TIMEOUT,0,5,1
on_off,0.4,0,73,4,RESOURCE_TAKEN,0,6,0
on_off,0.4,0,73,5,TIMEOUT,0,7,1
on_off,0.4,0,73,6,RESOURCE_TAKEN,0,8,0
on_off,0.4,0,73,7,TIMEOUT,0,9,2
on_off,0.4,0,73,8,TIMEOUT,0,10,1
on_off,0.4,0,73,9,RESOURCE_TAKEN,0,11,0
on_off,0.4,0,73,10,TIMEOUT,0,12,0
on_off,0.4,0,73,11,TIMEOUT,0,13,1
on_off,0.4,0,73,12,TIMEOUT,0,14,1
on_off,0.4,0,73,13,RESOURCE_TAKEN,0,15,0
on_off,0.4,0,73,14,TIMEOUT,0,16,0
on_off,0.4,0,73,15,TIMEOUT,0,17,1
on_off,0.4,0,73,16,PARTNER_RESCUED,1,18,0
on_off,0.4,0,73,17,TIMEOUT,0,19,0
on_off,0.4,0,73,18,TIMEOUT,0,20,1
on_off,0.4,0,73,19,TIMEOUT,0,21,1
on_off,0.4,0,74,0,TIMEOUT,0,2,1
on_off,0.4,0,74,1,RESOURCE_TAKEN,0,3,0
on_off,0.4,0,74,2,TIMEOUT,0,4,2
on_off,0.4,0,74,3,TIMEOUT,0,5,1
on_off,0.4,0,74,4,RESOURCE_TAKEN,0,6,0
on_off,0.4,0,74,5,TIMEOUT,0,7,2
on_off,0.4,0,74,6,RESOURCE_TAKEN,0,8,0
on_off,0.4,0,74,7,PARTNER_RESCUED,1,9,0
on_off,0.4,0,74,8,PARTNER_RESCUED,1,10,0
on_off,0.4,0,74,9,TIMEOUT,0,11,0
on_off,0.4,0,74,10,TIMEOUT,0,12,0
on_off,0.4,0,74,11,TIMEOUT,0,13,0
on_off,0.4,0,74,12,RESOURCE_TAKEN,0,14,0
on_off,0.4,0,74,13,PARTNER_RESCUED,1,15,0
on_off,0.4,0,74,14,TIMEOUT,0,16,1
on_off,0.4,0,74,15,TIMEOUT,0,17,2
on_off,0.4,0,74,16,TIMEOUT,0,18,0
on_off,0.4,0,74,17,TIMEOUT,0,19,0
on_off,0.4,0,74,18,TIMEOUT,0,20,0
on_off,0.4,0,74,19,RESOURCE_TAKEN,0,21,0
on_off,0.4,0,75,0,PARTNER_RESCUED,1,2,0
on_off,0.4,0,75,1,PARTNER_RESCUED,1,3,0
on_off,0.4,0,75,2,TIMEOUT,0,4,0
on_off,0.4,0,75,3,RESOURCE_TAKEN,0,5,0
on_off,0.4,0,75,4,TIMEOUT,0,6,1
on_off,0.4,0,75,5,TIMEOUT,0,7,0
on_off,0.4,0,75,6,TIMEOUT,0,8,1
on_off,0.4,0,75,7,TIMEOUT,0,9,1
on_off,0.4,0,75,8,TIMEOUT,0,10,0
on_off,0.4,0,75,9,PARTNER_RESCUED,1,11,0
on_off,0.4,0,75,10,TIMEOUT,0,12,0
on_off,0.4,0,75,11,TIMEOUT,0,13,1
on_off,0.4,0,75,12,TIMEOUT,0,14,1
on_off,0.4,0,75,13,TIMEOUT,0,15,3
on_off,0.4,0,75,14,RESOURCE_TAKEN,0,16,0
on_off,0.4,0,75,15,RESOURCE_TAKEN,0,17,0
on_off,0.4,0,75,16,PARTNER_RESCUED,1,18,0
on_off,0.4,0,75,17,TIMEOUT,0,19,1
on_off,0.4,0,75,18,TIMEOUT,0,20,2
on_off,0.4,0,75,19,TIMEOUT,0,21,0
on_off,0.4,0,76,0,PARTNER_RESCUED,1,2,0
on_off,0.4,0,76,1,TIMEOUT,0,3,1
on_off,0.4,0,76,2,TIMEOUT,0,4,0
on_off,0.4,0,76,3,TIMEOUT,0,5,0
on_off,0.4,0,76,4,TIMEOUT,0,6,2
on_off,0.4,0,76,5,PARTNER_RESCUED,1,7,0
on_off,0.4,0,76,6,TIMEOUT,0,8,1
on_off,0.4,0,76,7,RESOURCE_TAKEN,0,9,0
on_off,0.4,0,76,8,PARTNER_RESCUED,1,10,0
on_off,0.4,0,76,9,TIMEOUT,0,11,1
on_off,0.4,0,76,10,TIMEOUT,0,12,1
on_off,0.4,0,76,11,RESOURCE_TAKEN,0,13,0
on_off,0.4,0,76,12,RESOURCE_TAKEN,0,14,0
on_off,0.4,0,76,13,PARTNER_RESCUED,1,15,0
on_off,0.4,0,76,14,TIMEOUT,0,16,1
on_off,0.4,0,76,15,TIMEOUT,0,17,0
on_off,0.4,0,76,16,TIMEOUT,0,18,2
on_off,0.4,0,76,17,TIMEOUT,0,19,0
on_off,0.4,0,76,18,PARTNER_RESCUED,1,20,0
on_off,0.4,0,76,19,PARTNER_RESCUED,1,21,0
on_off,0.4,0,77,0,TIMEOUT,0,2,0
on_off,0.4,0,77,1,TIMEOUT,0,3,0
on_off,0.4,0,77,2,TIMEOUT,0,4,0
on_off,0.4,0,77,3,TIMEOUT,0,5,0
on_off,0.4,0,77,4,TIMEOUT,0,6,0
on_off,0.4,0,77,5,TIMEOUT,0,7,0
on_off,0.4,0,77,6,TIMEOUT,0,8,1
on_off,0.4,0,77,7,TIMEOUT,0,9,1
on_off,0.4,0,77,8,RESOURCE_TAKEN,0,10,0
on_off,0.4,0,77,9,TIMEOUT,0,11,1
on_off,0.4,0,77,10,TIMEOUT,0,12,1
on_off,0.4,0,77,11,TIMEOUT,0,13,0
on_off,0.4,0,77,12,RESOURCE_TAKEN,0,14,0
on_off,0.4,0,77,13,TIMEOUT,0,15,0
on_off,0.4,0,77,14,TIMEOUT,0,16,1
on_off,0.4,0,77,15,PARTNER_RESCUED,1,17,0
on_off,0.4,0,77,16,PARTNER_RESCUED,1,18,0
on_off,0.4,0,77,17,PARTNER_RESCUED,1,19,0
on_off,0.4,0,77,18,TIMEOUT,0,20,2
on_off,0.4,0,77,19,RESOURCE_TAKEN,0,21,0
on_off,0.4,0,78,0,PARTNER_RESCUED,1,2,0
on_off,0.4,0,78,1,PARTNER_RESCUED,1,3,0
on_off,0.4,0,78,2,TIMEOUT,0,4,2
on_off,0.4,0,78,3,TIMEOUT,0,5,0
on_off,0.4,0,78,4,RESOURCE_TAKEN,0,6,0
on_off,0.4,0,78,5,PARTNER_RESCUED,1,7,0
on_off,0.4,0,78,6,TIMEOUT,0,8,1
on_off,0.4,0,78,7,TIMEOUT,0,9,1
on_off,0.4,0,78,8,TIMEOUT,0,10,0
on_off,0.4,0,78,9,TIMEOUT,0,11,1
on_off,0.4,0,78,10,RESOURCE_TAKEN,0,12,1
on_off,0.4,0,78,11,TIMEOUT,0,13,1
on_off,0.4,0,78,12,RESOURCE_TAKEN,0,14,1
on_off,0.4,0,78,13,PARTNER_RESCUED,1,15,0
on_off,0.4,0,78,14,PARTNER_RESCUED,1,16,0
on_off,0.4,0,78,15,PARTNER_RESCUED,1,17,0
on_off,0.4,0,78,16,TIMEOUT,0,18,0
on_off,0.4,0,78,17,TIMEOUT,0,19,0
on_off,0.4,0,78,18,RESOURCE_TAKEN,0,20,1
on_off,0.4,0,78,19,PARTNER_RESCUED,1,21,0
on_off,0.4,0,79,0,PARTNER_RESCUED,1,2,0
on_off,0.4,0,79,1,TIMEOUT,0,3,0
on_off,0.4,0,79,2,TIMEOUT,0,4,1
on_off,0.4,0,79,3,TIMEOUT,0,5,2
on_off,0.4,0,79,4,PARTNER_RESCUED,1,6,0
on_off,0.4,0,79,5,TIMEOUT,0,7,1
on_off,0.4,0,79,6,TIMEOUT,0,8,0
on_off,0.4,0,79,7,TIMEOUT,0,9,1
on_off,0.4,0,79,8,RESOURCE_TAKEN,0,10,0
on_off,0.4,0,79,9,PARTNER_RESCUED,1,11,0
on_off,0.4,0,79,10,PARTNER_RESCUED,1,12,0
on_off,0.4,0,79,11,TIMEOUT,0,13,0
on_off,0.4,0,79,12,TIMEOUT,0,14,0
on_off,0.4,0,79,13,RESOURCE_TAKEN,0,15,0
on_off,0.4,0,79,14,TIMEOUT,0,16,1
on_off,0.4,0,79,15,RESOURCE_TAKEN,0,17,0
on_off,0.4,0,79,16,TIMEOUT,0,18,0
on_off,0.4,0,79,17,TIMEOUT,0,19,1
on_off,0.4,0,79,18,RESOURCE_TAKEN,0,20,0
on_off,0.4,0,79,19,TIMEOUT,0,21,0
on_off,0.4,0,80,0,PARTNER_RESCUED,1,2,0
on_off,0.4,0,80,1,TIMEOUT,0,3,2
on_off,0.4,0,80,2,TIMEOUT,0,4,0
on_off,0.4,0,80,3,TIMEOUT,0,5,0
on_off,0.4,0,80,4,TIMEOUT,0,6,1
on_off,0.4,0,80,5,TIMEOUT,0,7,1
on_off,0.4,0,80,6,PARTNER_RESCUED,1,8,0
on_off,0.4,0,80,7,PARTNER_DEAD,0,9,0
on_off,0.4,0,80,8,TIMEOUT,0,10,1
on_off,0.4,0,80,9,TIMEOUT,0,11,0
on_off,0.4,0,80,10,TIMEOUT,0,12,0
on_off,0.4,0,80,11,TIMEOUT,0,13,0
on_off,0.4,0,80,12,TIMEOUT,0,14,0
on_off,0.4,0,80,13,TIMEOUT,0,15,1
on_off,0.4,0,80,14,TIMEOUT,0,16,0
on_off,0.4,0,80,15,RESOURCE_TAKEN,0,17,0
on_off,0.4,0,80,16,PARTNER_RESCUED,1,18,0
on_off,0.4,0,80,17,TIMEOUT,0,19,1
on_off,0.4,0,80,18,PARTNER_RESCUED,1,20,0
on_off,0.4,0,80,19,PARTNER_RESCUED,1,21,0
on_off,0.4,0,81,0,PARTNER_RESCUED,1,2,0
on_off,0.4,0,81,1,TIMEOUT,0,3,1
on_off,0.4,0,81,2,TIMEOUT,0,4,0
on_off,0.4,0,81,3,TIMEOUT,0,5,0
on_off,0.4,0,81,4,PARTNER_RESCUED,1,6,0
on_off,0.4,0,81,5,RESOURCE_TAKEN,0,7,0
on_off,0.4,0,81,6,TIMEOUT,0,8,0
on_off,0.4,0,81,7,TIMEOUT,0,9,0
on_off,0.4,0,81,8,RESOURCE_TAKEN,0,10,0
on_off,0.4,0,81,9,PARTNER_RESCUED,1,11,0
on_off,0.4,0,81,10,TIMEOUT,0,12,1
on_off,0.4,0,81,11,TIMEOUT,0,13,0
on_off,0.4,0,81,12,TIMEOUT,0,14,1
on_off,0.4,0,81,13,TIMEOUT,0,15,0
on_off,0.4,0,81,14,TIMEOUT,0,16,1
on_off,0.4,0,81,15,TIMEOUT,0,17,2
on_off,0.4,0,81,16,RESOURCE_TAKEN,0,18,0
on_off,0.4,0,81,17,TIMEOUT,0,19,0
on_off,0.4,0,81,18,TIMEOUT,0,20,1
on_off,0.4,0,81,19,TIMEOUT,0,21,0
on_off,0.4,0,82,0,PARTNER_RESCUED,1,2,0
on_off,0.4,0,82,1,TIMEOUT,0,3,0
on_off,0.4,0,82,2,TIMEOUT,0,4,0
on_off,0.4,0,82,3,RESOURCE_TAKEN,0,5,0
on_off,0.4,0,82,4,PARTNER_RESCUED,1,6,0
on_off,0.4,0,82,5,TIMEOUT,0,7,1
on_off,0.4,0,82,6,TIMEOUT,0,8,1
on_off,0.4,0,82,7,TIMEOUT,0,9,2
on_off,0.4,0,82,8,TIMEOUT,0,10,1
on_off,0.4,0,82,9,TIMEOUT,0,11,1
on_off,0.4,0,82,10,PARTNER_RESCUED,1,12,0
on_off,0.4,0,82,11,TIMEOUT,0,13,1
on_off,0.4,0,82,12,RESOURCE_TAKEN,0,14,0
on_off,0.4,0,82,13,PARTNER_RESCUED,1,15,0
on_off,0.4,0,82,14,TIMEOUT,0,16,2
on_off,0.4,0,82,15,PARTNER_RESCUED,1,17,0
on_off,0.4,0,82,16,PARTNER_RESCUED,1,18,0
on_off,0.4,0,82,17,TIMEOUT,0,19,0
on_off,0.4,0,82,18,RESOURCE_TAKEN,0,20,0
on_off,0.4,0,82,19,TIMEOUT,0,21,0
on_off,0.4,0,83,0,PARTNER_RESCUED,1,2,0
on_off,0.4,0,83,1,TIMEOUT,0,3,1
on_off,0.4,0,83,2,RESOURCE_TAKEN,0,4,0
on_off,0.4,0,83,3,TIMEOUT,0,5,0
on_off,0.4,0,83,4,PARTNER_RESCUED,1,6,0
on_off,0.4,0,83,5,TIMEOUT,0,7,1
on_off,0.4,0,83,6,RESOURCE_TAKEN,0,8,0
on_off,0.4,0,83,7,PARTNER_RESCUED,1,9,0
on_off,0.4,0,83,8,RESOURCE_TAKEN,0,10,0
on_off,0.4,0,83,9,TIMEOUT,0,11,2
on_off,0.4,0,83,10,TIMEOUT,0,12,0
on_off,0.4,0,83,11,RESOURCE_TAKEN,0,13,0
on_off,0.4,0,83,12,RESOURCE_TAKEN,0,14,0
on_off,0.4,0,83,13,TIMEOUT,0,15,1
on_off,0.4,0,83,14,TIMEOUT,0,16,0
on_off,0.4,0,83,15,PARTNER_RESCUED,1,17,0
on_off,0.4,0,83,16,TIMEOUT,0,18,1
on_off,0.4,0,83,17,TIMEOUT,0,19,0
on_off,0.4,0,83,18,TIMEOUT,0,20,0
on_off,0.4,0,83,19,RESOURCE_TAKEN,0,21,0
on_off,0.4,0,84,0,PARTNER_RESCUED,1,2,0
on_off,0.4,0,84,1,TIMEOUT,0,3,1
on_off,0.4,0,84,2,PARTNER_RESCUED,1,4,0
on_off,0.4,0,84,3,TIMEOUT,0,5,1
on_off,0.4,0,84,4,TIMEOUT,0,6,0
on_off,0.4,0,84,5,PARTNER_DEAD,0,7,0
on_off,0.4,0,84,6,PARTNER_RESCUED,1,8,0
on_off,0.4,0,84,7,TIMEOUT,0,9,1
on_off,0.4,0,84,8,TIMEOUT,0,10,1
on_off,0.4,0,84,9,TIMEOUT,0,11,1
on_off,0.4,0,84,10,RESOURCE_TAKEN,0,12,0
on_off,0.4,0,84,11,PARTNER_RESCUED,1,13,0
on_off,0.4,0,84,12,PARTNER_RESCUED,1,14,0
on_off,0.4,0,84,13,TIMEOUT,0,15,0
on_off,0.4,0,84,14,TIMEOUT,0,16,2
on_off,0.4,0,84,15,TIMEOUT,0,17,0
on_off,0.4,0,84,16,TIMEOUT,0,18,0
on_off,0.4,0,84,17,RESOURCE_TAKEN,0,19,0
on_off,0.4,0,84,18,TIMEOUT,0,20,0
on_off,0.4,0,84,19,RESOURCE_TAKEN,0,21,0
on_off,0.4,0,85,0,PARTNER_RESCUED,1,2,0
on_off,0.4,0,85,1,TIMEOUT,0,3,1
on_off,0.4,0,85,2,TIMEOUT,0,4,1
on_off,0.4,0,85,3,PARTNER_RESCUED,1,5,0
on_off,0.4,0,85,4,RESOURCE_TAKEN,0,6,0
on_off,0.4,0,85,5,RESOURCE_TAKEN,0,7,0
on_off,0.4,0,85,6,TIMEOUT,0,8,1
on_off,0.4,0,85,7,RESOURCE_TAKEN,0,9,0
on_off,0.4,0,85,8,RESOURCE_TAKEN,0,10,0
on_off,0.4,0,85,9,PARTNER_RESCUED,1,11,0
on_off,0.4,0,85,10,TIMEOUT,0,12,1
on_off,0.4,0,85,11,RESOURCE_TAKEN,0,13,0
on_off,0.4,0,85,12,PARTNER_RESCUED,1,14,0
on_off,0.4,0,85,13,TIMEOUT,0,15,1
on_off,0.4,0,85,14,TIMEOUT,0,16,0
on_off,0.4,0,85,15,TIMEOUT,0,17,0
on_off,0.4,0,85,16,RESOURCE_TAKEN,0,18,0
on_off,0.4,0,85,17,TIMEOUT,0,19,1
on_off,0.4,0,85,18,RESOURCE_TAKEN,0,20,0
on_off,0.4,0,85,19,PARTNER_RESCUED,1,21,0
on_off,0.4,0,86,0,PARTNER_RESCUED,1,2,0
on_off,0.4,0,86,1,PARTNER_RESCUED,1,3,0
on_off,0.4,0,86,2,TIMEOUT,0,4,2
on_off,0.4,0,86,3,TIMEOUT,0,5,2
on_off,0.4,0,86,4,RESOURCE_TAKEN,0,6,0
on_off,0.4,0,86,5,TIMEOUT,0,7,0
on_off,0.4,0,86,6,RESOURCE_TAKEN,0,8,0
on_off,0.4,0,86,7,RESOURCE_TAKEN,0,9,1
on_off,0.4,0,86,8,PARTNER_RESCUED,1,10,0
on_off,0.4,0,86,9,TIMEOUT,0,11,0
on_off,0.4,0,86,10,PARTNER_RESCUED,1,12,0
on_off,0.4,0,86,11,RESOURCE_TAKEN,0,13,0
on_off,0.4,0,86,12,PARTNER_RESCUED,1,14,0
on_off,0.4,0,86,13,TIMEOUT,0,15,1
on_off,0.4,0,86,14,TIMEOUT,0,16,0
on_off,0.4,0,86,15,RESOURCE_TAKEN,0,17,0
on_off,0.4,0,86,16,TIMEOUT,0,18,0
on_off,0.4,0,86,17,TIMEOUT,0,19,0
on_off,0.4,0,86,18,TIMEOUT,0,20,2
on_off,0.4,0,86,19,TIMEOUT,0,21,1
on_off,0.4,0,87,0,PARTNER_RESCUED,1,2,0
on_off,0.4,0,87,1,TIMEOUT,0,3,0
on_off,0.4,0,87,2,TIMEOUT,0,4,0
on_off,0.4,0,87,3,TIMEOUT,0,5,0
on_off,0.4,0,87,4,RESOURCE_TAKEN,0,6,0
