beta_guilt,beta_loyalty,kappa,agent_id,episode_idx,outcome,rescued,n_memories,target_switches
0.15,0.05,0.5,75,8,RESOURCE_TAKEN,0,10,0
0.15,0.05,0.5,75,9,TIMEOUT,0,11,1
0.15,0.05,0.5,76,0,TIMEOUT,0,2,0
0.15,0.05,0.5,76,1,RESOURCE_TAKEN,0,3,0
0.15,0.05,0.5,76,2,TIMEOUT,0,4,0
0.15,0.05,0.5,76,3,RESOURCE_TAKEN,0,5,0
0.15,0.05,0.5,76,4,PARTNER_RESCUED,1,6,0
0.15,0.05,0.5,76,5,TIMEOUT,0,7,0
0.15,0.05,0.5,76,6,RESOURCE_TAKEN,0,8,0
0.15,0.05,0.5,76,7,TIMEOUT,0,9,0
0.15,0.05,0.5,76,8,RESOURCE_TAKEN,0,10,0
0.15,0.05,0.5,76,9,TIMEOUT,0,11,0
0.15,0.05,0.5,77,0,TIMEOUT,0,2,0
0.15,0.05,0.5,77,1,RESOURCE_TAKEN,0,3,0
0.15,0.05,0.5,77,2,TIMEOUT,0,4,1
0.15,0.05,0.5,77,3,TIMEOUT,0,5,1
0.15,0.05,0.5,77,4,TIMEOUT,0,6,0
0.15,0.05,0.5,77,5,RESOURCE_TAKEN,0,7,0
0.15,0.05,0.5,77,6,TIMEOUT,0,8,1
0.15,0.05,0.5,77,7,RESOURCE_TAKEN,0,9,0
0.15,0.05,0.5,77,8,TIMEOUT,0,10,1
0.15,0.05,0.5,77,9,RESOURCE_TAKEN,0,11,0
0.15,0.05,0.5,78,0,TIMEOUT,0,2,1
0.15,0.05,0.5,78,1,RESOURCE_TAKEN,0,3,0
0.15,0.05,0.5,78,2,TIMEOUT,0,4,0
0.15,0.05,0.5,78,3,TIMEOUT,0,5,1
0.15,0.05,0.5,78,4,RESOURCE_TAKEN,0,6,2
0.15,0.05,0.5,78,5,TIMEOUT,0,7,0
0.15,0.05,0.5,78,6,RESOURCE_TAKEN,0,8,0
0.15,0.05,0.5,78,7,PARTNER_RESCUED,1,9,0
0.15,0.05,0.5,78,8,TIMEOUT,0,10,2
0.15,0.05,0.5,78,9,RESOURCE_TAKEN,0,11,1
0.15,0.05,0.5,79,0,TIMEOUT,0,2,1
0.15,0.05,0.5,79,1,RESOURCE_TAKEN,0,3,0
0.15,0.05,0.5,79,2,TIMEOUT,0,4,1
0.15,0.05,0.5,79,3,RESOURCE_TAKEN,0,5,0
0.15,0.05,0.5,79,4,TIMEOUT,0,6,0
0.15,0.05,0.5,79,5,RESOURCE_TAKEN,0,7,0
0.15,0.05,0.5,79,6,TIMEOUT,0,8,1
0.15,0.05,0.5,79,7,TIMEOUT,0,9,0
0.15,0.05,0.5,79,8,RESOURCE_TAKEN,0,10,1
0.15,0.05,0.5,79,9,TIMEOUT,0,11,2
0.15,0.05,0.5,80,0,TIMEOUT,0,2,0
0.15,0.05,0.5,80,1,TIMEOUT,0,3,0
0.15,0.05,0.5,80,2,RESOURCE_TAKEN,0,4,0
0.15,0.05,0.5,80,3,TIMEOUT,0,5,1
0.15,0.05,0.5,80,4,RESOURCE_TAKEN,0,6,0
0.15,0.05,0.5,80,5,TIMEOUT,0,7,1
0.15,0.05,0.5,80,6,TIMEOUT,0,8,2
0.15,0.05,0.5,80,7,TIMEOUT,0,9,0
0.15,0.05,0.5,80,8,TIMEOUT,0,10,0
0.15,0.05,0.5,80,9,RESOURCE_TAKEN,0,11,0
0.15,0.05,0.5,81,0,TIMEOUT,0,2,2
0.15,0.05,0.5,81,1,RESOURCE_TAKEN,0,3,0
0.15,0.05,0.5,81,2,TIMEOUT,0,4,1
0.15,0.05,0.5,81,3,RESOURCE_TAKEN,0,5,1
0.15,0.05,0.5,81,4,PARTNER_RESCUED,1,6,0
0.15,0.05,0.5,81,5,TIMEOUT,0,7,1
0.15,0.05,0.5,81,6,TIMEOUT,0,8,2
0.15,0.05,0.5,81,7,RESOURCE_TAKEN,0,9,0
0.15,0.05,0.5,81,8,TIMEOUT,0,10,1
0.15,0.05,0.5,81,9,TIMEOUT,0,11,1
0.15,0.05,0.5,82,0,TIMEOUT,0,2,1
0.15,0.05,0.5,82,1,RESOURCE_TAKEN,0,3,0
0.15,0.05,0.5,82,2,TIMEOUT,0,4,1
0.15,0.05,0.5,82,3,RESOURCE_TAKEN,0,5,0
0.15,0.05,0.5,82,4,PARTNER_RESCUED,1,6,0
0.15,0.05,0.5,82,5,TIMEOUT,0,7,2
0.15,0.05,0.5,82,6,RESOURCE_TAKEN,0,8,1
0.15,0.05,0.5,82,7,TIMEOUT,0,9,2
0.15,0.05,0.5,82,8,RESOURCE_TAKEN,0,10,0
0.15,0.05,0.5,82,9,TIMEOUT,0,11,1
0.15,0.05,0.5,83,0,TIMEOUT,0,2,0
0.15,0.05,0.5,83,1,RESOURCE_TAKEN,0,3,0
0.15,0.05,0.5,83,2,PARTNER_RESCUED,1,4,0
0.15,0.05,0.5,83,3,TIMEOUT,0,5,1
0.15,0.05,0.5,83,4,RESOURCE_TAKEN,0,6,0
0.15,0.05,0.5,83,5,TIMEOUT,0,7,2
0.15,0.05,0.5,83,6,TIMEOUT,0,8,1
0.15,0.05,0.5,83,7,TIMEOUT,0,9,0
0.15,0.05,0.5,83,8,RESOURCE_TAKEN,0,10,0
0.15,0.05,0.5,83,9,PARTNER_RESCUED,1,11,0
0.15,0.05,0.5,84,0,TIMEOUT,0,2,0
0.15,0.05,0.5,84,1,TIMEOUT,0,3,0
0.15,0.05,0.5,84,2,TIMEOUT,0,4,1
0.15,0.05,0.5,84,3,RESOURCE_TAKEN,0,5,0
0.15,0.05,0.5,84,4,PARTNER_RESCUED,1,6,0
0.15,0.05,0.5,84,5,TIMEOUT,0,7,3
0.15,0.05,0.5,84,6,TIMEOUT,0,8,0
0.15,0.05,0.5,84,7,TIMEOUT,0,9,1
0.15,0.05,0.5,84,8,RESOURCE_TAKEN,0,10,0
0.15,0.05,0.5,84,9,PARTNER_DEAD,0,11,1
0.15,0.05,0.5,85,0,TIMEOUT,0,2,1
0.15,0.05,0.5,85,1,RESOURCE_TAKEN,0,3,0
0.15,0.05,0.5,85,2,TIMEOUT,0,4,0
0.15,0.05,0.5,85,3,TIMEOUT,0,5,0
0.15,0.05,0.5,85,4,RESOURCE_TAKEN,0,6,1
0.15,0.05,0.5,85,5,TIMEOUT,0,7,1
0.15,0.05,0.5,85,6,RESOURCE_TAKEN,0,8,0
0.15,0.05,0.5,85,7,TIMEOUT,0,9,2
0.15,0.05,0.5,85,8,RESOURCE_TAKEN,0,10,0
0.15,0.05,0.5,85,9,TIMEOUT,0,11,1
0.15,0.05,0.5,86,0,TIMEOUT,0,2,0
0.15,0.05,0.5,86,1,RESOURCE_TAKEN,0,3,0
0.15,0.05,0.5,86,2,TIMEOUT,0,4,1
0.15,0.05,0.5,86,3,TIMEOUT,0,5,0
0.15,0.05,0.5,86,4,TIMEOUT,0,6,0
0.15,0.05,0.5,86,5,TIMEOUT,0,7,0
0.15,0.05,0.5,86,6,RESOURCE_TAKEN,0,8,0
0.15,0.05,0.5,86,7,TIMEOUT,0,9,1
0.15,0.05,0.5,86,8,RESOURCE_TAKEN,0,10,0
0.15,0.05,0.5,86,9,TIMEOUT,0,11,2
0.15,0.05,0.5,87,0,TIMEOUT,0,2,1
0.15,0.05,0.5,87,1,TIMEOUT,0,3,0
0.15,0.05,0.5,87,2,TIMEOUT,0,4,0
0.15,0.05,0.5,87,3,RESOURCE_TAKEN,0,5,1
0.15,0.05,0.5,87,4,PARTNER_RESCUED,1,6,0
0.15,0.05,0.5,87,5,TIMEOUT,0,7,0
0.15,0.05,0.5,87,6,TIMEOUT,0,8,2
0.15,0.05,0.5,87,7,TIMEOUT,0,9,2
0.15,0.05,0.5,87,8,TIMEOUT,0,10,2
0.15,0.05,0.5,87,9,TIMEOUT,0,11,0
0.15,0.05,0.5,88,0,TIMEOUT,0,2,0
0.15,0.05,0.5,88,1,RESOURCE_TAKEN,0,3,0
0.15,0.05,0.5,88,2,TIMEOUT,0,4,0
0.15,0.05,0.5,88,3,TIMEOUT,0,5,1
0.15,0.05,0.5,88,4,TIMEOUT,0,6,0
0.15,0.05,0.5,88,5,RESOURCE_TAKEN,0,7,0
0.15,0.05,0.5,88,6,TIMEOUT,0,8,1
0.15,0.05,0.5,88,7,RESOURCE_TAKEN,0,9,1
0.15,0.05,0.5,88,8,TIMEOUT,0,10,0
0.15,0.05,0.5,88,9,TIMEOUT,0,11,1
0.15,0.05,0.5,89,0,TIMEOUT,0,2,0
0.15,0.05,0.5,89,1,TIMEOUT,0,3,0
0.15,0.05,0.5,89,2,RESOURCE_TAKEN,0,4,0
0.15,0.05,0.5,89,3,TIMEOUT,0,5,2
0.15,0.05,0.5,89,4,TIMEOUT,0,6,0
0.15,0.05,0.5,89,5,RESOURCE_TAKEN,0,7,0
0.15,0.05,0.5,89,6,TIMEOUT,0,8,2
0.15,0.05,0.5,89,7,TIMEOUT,0,9,0
0.15,0.05,0.5,89,8,RESOURCE_TAKEN,0,10,0
0.15,0.05,0.5,89,9,TIMEOUT,0,11,2
0.15,0.05,0.5,90,0,TIMEOUT,0,2,0
0.15,0.05,0.5,90,1,TIMEOUT,0,3,2
0.15,0.05,0.5,90,2,TIMEOUT,0,4,2
0.15,0.05,0.5,90,3,TIMEOUT,0,5,0
0.15,0.05,0.5,90,4,RESOURCE_TAKEN,0,6,0
0.15,0.05,0.5,90,5,TIMEOUT,0,7,1
0.15,0.05,0.5,90,6,TIMEOUT,0,8,1
0.15,0.05,0.5,90,7,RESOURCE_TAKEN,0,9,0
0.15,0.05,0.5,90,8,TIMEOUT,0,10,0
0.15,0.05,0.5,90,9,TIMEOUT,0,11,1
0.15,0.05,0.5,91,0,PARTNER_RESCUED,1,2,0
0.15,0.05,0.5,91,1,TIMEOUT,0,3,2
0.15,0.05,0.5,91,2,TIMEOUT,0,4,0
0.15,0.05,0.5,91,3,TIMEOUT,0,5,0
0.15,0.05,0.5,91,4,TIMEOUT,0,6,0
0.15,0.05,0.5,91,5,TIMEOUT,0,7,1
0.15,0.05,0.5,91,6,TIMEOUT,0,8,0
0.15,0.05,0.5,91,7,TIMEOUT,0,9,0
0.15,0.05,0.5,91,8,TIMEOUT,0,10,1
0.15,0.05,0.5,91,9,RESOURCE_TAKEN,0,11,0
0.15,0.05,0.5,92,0,TIMEOUT,0,2,0
0.15,0.05,0.5,92,1,TIMEOUT,0,3,1
0.15,0.05,0.5,92,2,TIMEOUT,0,4,1
0.15,0.05,0.5,92,3,TIMEOUT,0,5,1
0.15,0.05,0.5,92,4,TIMEOUT,0,6,1
0.15,0.05,0.5,92,5,RESOURCE_TAKEN,0,7,0
0.15,0.05,0.5,92,6,TIMEOUT,0,8,1
0.15,0.05,0.5,92,7,RESOURCE_TAKEN,0,9,1
0.15,0.05,0.5,92,8,TIMEOUT,0,10,2
0.15,0.05,0.5,92,9,RESOURCE_TAKEN,0,11,0
0.15,0.05,0.5,93,0,PARTNER_RESCUED,1,2,0
0.15,0.05,0.5,93,1,RESOURCE_TAKEN,0,3,0
0.15,0.05,0.5,93,2,TIMEOUT,0,4,0
0.15,0.05,0.5,93,3,RESOURCE_TAKEN,0,5,0
0.15,0.05,0.5,93,4,TIMEOUT,0,6,0
0.15,0.05,0.5,93,5,TIMEOUT,0,7,0
0.15,0.05,0.5,93,6,RESOURCE_TAKEN,0,8,0
0.15,0.05,0.5,93,7,TIMEOUT,0,9,1
0.15,0.05,0.5,93,8,TIMEOUT,0,10,0
0.15,0.05,0.5,93,9,RESOURCE_TAKEN,0,11,0
0.15,0.05,0.5,94,0,TIMEOUT,0,2,0
0.15,0.05,0.5,94,1,TIMEOUT,0,3,0
0.15,0.05,0.5,94,2,RESOURCE_TAKEN,0,4,0
0.15,0.05,0.5,94,3,TIMEOUT,0,5,0
0.15,0.05,0.5,94,4,TIMEOUT,0,6,0
0.15,0.05,0.5,94,5,RESOURCE_TAKEN,0,7,0
0.15,0.05,0.5,94,6,PARTNER_DEAD,0,8,1
0.15,0.05,0.5,94,7,PARTNER_DEAD,0,9,0
0.15,0.05,0.5,94,8,PARTNER_RESCUED,1,10,0
0.15,0.05,0.5,94,9,TIMEOUT,0,11,2
0.15,0.05,0.5,95,0,TIMEOUT,0,2,0
0.15,0.05,0.5,95,1,TIMEOUT,0,3,0
0.15,0.05,0.5,95,2,TIMEOUT,0,4,1
0.15,0.05,0.5,95,3,RESOURCE_TAKEN,0,5,0
0.15,0.05,0.5,95,4,PARTNER_RESCUED,1,6,0
0.15,0.05,0.5,95,5,TIMEOUT,0,7,0
0.15,0.05,0.5,95,6,TIMEOUT,0,8,0
0.15,0.05,0.5,95,7,TIMEOUT,0,9,0
0.15,0.05,0.5,95,8,TIMEOUT,0,10,1
0.15,0.05,0.5,95,9,RESOURCE_TAKEN,0,11,0
0.15,0.05,0.5,96,0,TIMEOUT,0,2,0
0.15,0.05,0.5,96,1,TIMEOUT,0,3,0
0.15,0.05,0.5,96,2,TIMEOUT,0,4,0
0.15,0.05,0.5,96,3,TIMEOUT,0,5,0
0.15,0.05,0.5,96,4,RESOURCE_TAKEN,0,6,1
0.15,0.05,0.5,96,5,PARTNER_RESCUED,1,7,0
0.15,0.05,0.5,96,6,TIMEOUT,0,8,2
0.15,0.05,0.5,96,7,RESOURCE_TAKEN,0,9,0
0.15,0.05,0.5,96,8,TIMEOUT,0,10,1
0.15,0.05,0.5,96,9,RESOURCE_TAKEN,0,11,0
0.15,0.05,0.5,97,0,TIMEOUT,0,2,1
0.15,0.05,0.5,97,1,RESOURCE_TAKEN,0,3,0
0.15,0.05,0.5,97,2,TIMEOUT,0,4,2
0.15,0.05,0.5,97,3,TIMEOUT,0,5,0
0.15,0.05,0.5,97,4,RESOURCE_TAKEN,0,6,0
0.15,0.05,0.5,97,5,TIMEOUT,0,7,2
0.15,0.05,0.5,97,6,TIMEOUT,0,8,1
0.15,0.05,0.5,97,7,RESOURCE_TAKEN,0,9,1
0.15,0.05,0.5,97,8,TIMEOUT,0,10,1
0.15,0.05,0.5,97,9,TIMEOUT,0,11,0
0.15,0.05,0.5,98,0,TIMEOUT,0,2,1
0.15,0.05,0.5,98,1,RESOURCE_TAKEN,0,3,0
0.15,0.05,0.5,98,2,PARTNER_RESCUED,1,4,0
0.15,0.05,0.5,98,3,TIMEOUT,0,5,2
0.15,0.05,0.5,98,4,RESOURCE_TAKEN,0,6,0
0.15,0.05,0.5,98,5,TIMEOUT,0,7,1
0.15,0.05,0.5,98,6,RESOURCE_TAKEN,0,8,0
0.15,0.05,0.5,98,7,TIMEOUT,0,9,1
0.15,0.05,0.5,98,8,TIMEOUT,0,10,3
0.15,0.05,0.5,98,9,RESOURCE_TAKEN,0,11,0
0.15,0.05,0.5,99,0,TIMEOUT,0,2,0
0.15,0.05,0.5,99,1,TIMEOUT,0,3,0
0.15,0.05,0.5,99,2,TIMEOUT,0,4,2
0.15,0.05,0.5,99,3,RESOURCE_TAKEN,0,5,1
0.15,0.05,0.5,99,4,TIMEOUT,0,6,1
0.15,0.05,0.5,99,5,RESOURCE_TAKEN,0,7,0
0.15,0.05,0.5,99,6,TIMEOUT,0,8,1
0.15,0.05,0.5,99,7,TIMEOUT,0,9,1
0.15,0.05,0.5,99,8,RESOURCE_TAKEN,0,10,0
0.15,0.05,0.5,99,9,TIMEOUT,0,11,0
0.3,0.05,0.5,0,0,TIMEOUT,0,2,1
0.3,0.05,0.5,0,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,0,2,TIMEOUT,0,4,2
0.3,0.05,0.5,0,3,RESOURCE_TAKEN,0,5,0
0.3,0.05,0.5,0,4,TIMEOUT,0,6,0
0.3,0.05,0.5,0,5,TIMEOUT,0,7,1
0.3,0.05,0.5,0,6,RESOURCE_TAKEN,0,8,0
0.3,0.05,0.5,0,7,TIMEOUT,0,9,2
0.3,0.05,0.5,0,8,RESOURCE_TAKEN,0,10,1
0.3,0.05,0.5,0,9,TIMEOUT,0,11,2
0.3,0.05,0.5,1,0,TIMEOUT,0,2,2
0.3,0.05,0.5,1,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,1,2,TIMEOUT,0,4,0
0.3,0.05,0.5,1,3,RESOURCE_TAKEN,0,5,0
0.3,0.05,0.5,1,4,TIMEOUT,0,6,0
0.3,0.05,0.5,1,5,RESOURCE_TAKEN,0,7,0
0.3,0.05,0.5,1,6,TIMEOUT,0,8,1
0.3,0.05,0.5,1,7,TIMEOUT,0,9,1
0.3,0.05,0.5,1,8,TIMEOUT,0,10,0
0.3,0.05,0.5,1,9,RESOURCE_TAKEN,0,11,0
0.3,0.05,0.5,2,0,TIMEOUT,0,2,0
0.3,0.05,0.5,2,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,2,2,TIMEOUT,0,4,0
0.3,0.05,0.5,2,3,TIMEOUT,0,5,0
0.3,0.05,0.5,2,4,TIMEOUT,0,6,0
0.3,0.05,0.5,2,5,TIMEOUT,0,7,2
0.3,0.05,0.5,2,6,RESOURCE_TAKEN,0,8,0
0.3,0.05,0.5,2,7,TIMEOUT,0,9,0
0.3,0.05,0.5,2,8,RESOURCE_TAKEN,0,10,0
0.3,0.05,0.5,2,9,TIMEOUT,0,11,2
0.3,0.05,0.5,3,0,TIMEOUT,0,2,1
0.3,0.05,0.5,3,1,TIMEOUT,0,3,0
0.3,0.05,0.5,3,2,RESOURCE_TAKEN,0,4,0
0.3,0.05,0.5,3,3,TIMEOUT,0,5,2
0.3,0.05,0.5,3,4,TIMEOUT,0,6,0
0.3,0.05,0.5,3,5,RESOURCE_TAKEN,0,7,0
0.3,0.05,0.5,3,6,TIMEOUT,0,8,1
0.3,0.05,0.5,3,7,TIMEOUT,0,9,1
0.3,0.05,0.5,3,8,RESOURCE_TAKEN,0,10,0
0.3,0.05,0.5,3,9,TIMEOUT,0,11,0
0.3,0.05,0.5,4,0,TIMEOUT,0,2,1
0.3,0.05,0.5,4,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,4,2,TIMEOUT,0,4,1
0.3,0.05,0.5,4,3,RESOURCE_TAKEN,0,5,0
0.3,0.05,0.5,4,4,TIMEOUT,0,6,1
0.3,0.05,0.5,4,5,RESOURCE_TAKEN,0,7,0
0.3,0.05,0.5,4,6,TIMEOUT,0,8,2
0.3,0.05,0.5,4,7,TIMEOUT,0,9,2
0.3,0.05,0.5,4,8,RESOURCE_TAKEN,0,10,0
0.3,0.05,0.5,4,9,TIMEOUT,0,11,3
0.3,0.05,0.5,5,0,TIMEOUT,0,2,0
0.3,0.05,0.5,5,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,5,2,TIMEOUT,0,4,0
0.3,0.05,0.5,5,3,TIMEOUT,0,5,0
0.3,0.05,0.5,5,4,TIMEOUT,0,6,0
0.3,0.05,0.5,5,5,TIMEOUT,0,7,2
0.3,0.05,0.5,5,6,RESOURCE_TAKEN,0,8,1
0.3,0.05,0.5,5,7,TIMEOUT,0,9,0
0.3,0.05,0.5,5,8,RESOURCE_TAKEN,0,10,0
0.3,0.05,0.5,5,9,TIMEOUT,0,11,3
0.3,0.05,0.5,6,0,TIMEOUT,0,2,1
0.3,0.05,0.5,6,1,TIMEOUT,0,3,0
0.3,0.05,0.5,6,2,RESOURCE_TAKEN,0,4,0
0.3,0.05,0.5,6,3,TIMEOUT,0,5,0
0.3,0.05,0.5,6,4,TIMEOUT,0,6,0
0.3,0.05,0.5,6,5,TIMEOUT,0,7,1
0.3,0.05,0.5,6,6,RESOURCE_TAKEN,0,8,0
0.3,0.05,0.5,6,7,TIMEOUT,0,9,2
0.3,0.05,0.5,6,8,TIMEOUT,0,10,0
0.3,0.05,0.5,6,9,RESOURCE_TAKEN,0,11,0
0.3,0.05,0.5,7,0,TIMEOUT,0,2,0
0.3,0.05,0.5,7,1,TIMEOUT,0,3,0
0.3,0.05,0.5,7,2,TIMEOUT,0,4,0
0.3,0.05,0.5,7,3,TIMEOUT,0,5,0
0.3,0.05,0.5,7,4,RESOURCE_TAKEN,0,6,1
0.3,0.05,0.5,7,5,TIMEOUT,0,7,1
0.3,0.05,0.5,7,6,TIMEOUT,0,8,0
0.3,0.05,0.5,7,7,TIMEOUT,0,9,0
0.3,0.05,0.5,7,8,TIMEOUT,0,10,0
0.3,0.05,0.5,7,9,RESOURCE_TAKEN,0,11,1
0.3,0.05,0.5,8,0,TIMEOUT,0,2,0
0.3,0.05,0.5,8,1,TIMEOUT,0,3,0
0.3,0.05,0.5,8,2,TIMEOUT,0,4,0
0.3,0.05,0.5,8,3,RESOURCE_TAKEN,0,5,0
0.3,0.05,0.5,8,4,PARTNER_DEAD,0,6,0
0.3,0.05,0.5,8,5,TIMEOUT,0,7,1
0.3,0.05,0.5,8,6,RESOURCE_TAKEN,0,8,0
0.3,0.05,0.5,8,7,TIMEOUT,0,9,0
0.3,0.05,0.5,8,8,RESOURCE_TAKEN,0,10,1
0.3,0.05,0.5,8,9,TIMEOUT,0,11,2
0.3,0.05,0.5,9,0,TIMEOUT,0,2,0
0.3,0.05,0.5,9,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,9,2,TIMEOUT,0,4,0
0.3,0.05,0.5,9,3,TIMEOUT,0,5,0
0.3,0.05,0.5,9,4,RESOURCE_TAKEN,0,6,0
0.3,0.05,0.5,9,5,TIMEOUT,0,7,2
0.3,0.05,0.5,9,6,TIMEOUT,0,8,1
0.3,0.05,0.5,9,7,RESOURCE_TAKEN,0,9,0
0.3,0.05,0.5,9,8,TIMEOUT,0,10,0
0.3,0.05,0.5,9,9,RESOURCE_TAKEN,0,11,1
0.3,0.05,0.5,10,0,TIMEOUT,0,2,1
0.3,0.05,0.5,10,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,10,2,TIMEOUT,0,4,2
0.3,0.05,0.5,10,3,TIMEOUT,0,5,1
0.3,0.05,0.5,10,4,RESOURCE_TAKEN,0,6,0
0.3,0.05,0.5,10,5,TIMEOUT,0,7,0
0.3,0.05,0.5,10,6,TIMEOUT,0,8,1
0.3,0.05,0.5,10,7,TIMEOUT,0,9,0
0.3,0.05,0.5,10,8,RESOURCE_TAKEN,0,10,0
0.3,0.05,0.5,10,9,TIMEOUT,0,11,2
0.3,0.05,0.5,11,0,TIMEOUT,0,2,1
0.3,0.05,0.5,11,1,TIMEOUT,0,3,1
0.3,0.05,0.5,11,2,RESOURCE_TAKEN,0,4,0
0.3,0.05,0.5,11,3,TIMEOUT,0,5,2
0.3,0.05,0.5,11,4,RESOURCE_TAKEN,0,6,1
0.3,0.05,0.5,11,5,TIMEOUT,0,7,1
0.3,0.05,0.5,11,6,RESOURCE_TAKEN,0,8,0
0.3,0.05,0.5,11,7,TIMEOUT,0,9,0
0.3,0.05,0.5,11,8,TIMEOUT,0,10,0
0.3,0.05,0.5,11,9,RESOURCE_TAKEN,0,11,0
0.3,0.05,0.5,12,0,TIMEOUT,0,2,2
0.3,0.05,0.5,12,1,TIMEOUT,0,3,1
0.3,0.05,0.5,12,2,RESOURCE_TAKEN,0,4,0
0.3,0.05,0.5,12,3,TIMEOUT,0,5,0
0.3,0.05,0.5,12,4,TIMEOUT,0,6,0
0.3,0.05,0.5,12,5,RESOURCE_TAKEN,0,7,0
0.3,0.05,0.5,12,6,TIMEOUT,0,8,2
0.3,0.05,0.5,12,7,RESOURCE_TAKEN,0,9,0
0.3,0.05,0.5,12,8,TIMEOUT,0,10,0
0.3,0.05,0.5,12,9,RESOURCE_TAKEN,0,11,0
0.3,0.05,0.5,13,0,TIMEOUT,0,2,1
0.3,0.05,0.5,13,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,13,2,TIMEOUT,0,4,1
0.3,0.05,0.5,13,3,RESOURCE_TAKEN,0,5,0
0.3,0.05,0.5,13,4,TIMEOUT,0,6,0
0.3,0.05,0.5,13,5,RESOURCE_TAKEN,0,7,1
0.3,0.05,0.5,13,6,TIMEOUT,0,8,2
0.3,0.05,0.5,13,7,RESOURCE_TAKEN,0,9,0
0.3,0.05,0.5,13,8,TIMEOUT,0,10,0
0.3,0.05,0.5,13,9,TIMEOUT,0,11,1
0.3,0.05,0.5,14,0,TIMEOUT,0,2,0
0.3,0.05,0.5,14,1,TIMEOUT,0,3,0
0.3,0.05,0.5,14,2,RESOURCE_TAKEN,0,4,0
0.3,0.05,0.5,14,3,TIMEOUT,0,5,2
0.3,0.05,0.5,14,4,RESOURCE_TAKEN,0,6,0
0.3,0.05,0.5,14,5,TIMEOUT,0,7,0
0.3,0.05,0.5,14,6,RESOURCE_TAKEN,0,8,0
0.3,0.05,0.5,14,7,TIMEOUT,0,9,1
0.3,0.05,0.5,14,8,RESOURCE_TAKEN,0,10,1
0.3,0.05,0.5,14,9,TIMEOUT,0,11,1
0.3,0.05,0.5,15,0,TIMEOUT,0,2,1
0.3,0.05,0.5,15,1,TIMEOUT,0,3,0
0.3,0.05,0.5,15,2,RESOURCE_TAKEN,0,4,0
0.3,0.05,0.5,15,3,TIMEOUT,0,5,0
0.3,0.05,0.5,15,4,TIMEOUT,0,6,0
0.3,0.05,0.5,15,5,RESOURCE_TAKEN,0,7,0
0.3,0.05,0.5,15,6,TIMEOUT,0,8,2
0.3,0.05,0.5,15,7,TIMEOUT,0,9,0
0.3,0.05,0.5,15,8,TIMEOUT,0,10,0
0.3,0.05,0.5,15,9,TIMEOUT,0,11,0
0.3,0.05,0.5,16,0,TIMEOUT,0,2,0
0.3,0.05,0.5,16,1,TIMEOUT,0,3,0
0.3,0.05,0.5,16,2,RESOURCE_TAKEN,0,4,0
0.3,0.05,0.5,16,3,TIMEOUT,0,5,2
0.3,0.05,0.5,16,4,TIMEOUT,0,6,2
0.3,0.05,0.5,16,5,TIMEOUT,0,7,1
0.3,0.05,0.5,16,6,RESOURCE_TAKEN,0,8,0
0.3,0.05,0.5,16,7,TIMEOUT,0,9,2
0.3,0.05,0.5,16,8,RESOURCE_TAKEN,0,10,1
0.3,0.05,0.5,16,9,TIMEOUT,0,11,1
0.3,0.05,0.5,17,0,TIMEOUT,0,2,2
0.3,0.05,0.5,17,1,TIMEOUT,0,3,2
0.3,0.05,0.5,17,2,RESOURCE_TAKEN,0,4,0
0.3,0.05,0.5,17,3,PARTNER_DEAD,0,5,0
0.3,0.05,0.5,17,4,TIMEOUT,0,6,1
0.3,0.05,0.5,17,5,RESOURCE_TAKEN,0,7,0
0.3,0.05,0.5,17,6,PARTNER_RESCUED,1,8,0
0.3,0.05,0.5,17,7,TIMEOUT,0,9,1
0.3,0.05,0.5,17,8,TIMEOUT,0,10,0
0.3,0.05,0.5,17,9,RESOURCE_TAKEN,0,11,0
0.3,0.05,0.5,18,0,TIMEOUT,0,2,1
0.3,0.05,0.5,18,1,TIMEOUT,0,3,2
0.3,0.05,0.5,18,2,RESOURCE_TAKEN,0,4,0
0.3,0.05,0.5,18,3,TIMEOUT,0,5,1
0.3,0.05,0.5,18,4,RESOURCE_TAKEN,0,6,0
0.3,0.05,0.5,18,5,TIMEOUT,0,7,0
0.3,0.05,0.5,18,6,TIMEOUT,0,8,0
0.3,0.05,0.5,18,7,TIMEOUT,0,9,1
0.3,0.05,0.5,18,8,RESOURCE_TAKEN,0,10,1
0.3,0.05,0.5,18,9,TIMEOUT,0,11,1
0.3,0.05,0.5,19,0,TIMEOUT,0,2,1
0.3,0.05,0.5,19,1,TIMEOUT,0,3,0
0.3,0.05,0.5,19,2,TIMEOUT,0,4,0
0.3,0.05,0.5,19,3,RESOURCE_TAKEN,0,5,0
0.3,0.05,0.5,19,4,TIMEOUT,0,6,1
0.3,0.05,0.5,19,5,RESOURCE_TAKEN,0,7,0
0.3,0.05,0.5,19,6,PARTNER_RESCUED,1,8,0
