cell,tau_guilt,tau_loyalty,agent_id,episode_idx,outcome,rescued,n_memories,e_max,was_encoded,target_switches
G0.3_L0.7,0.3,0.7,25,9,TIMEOUT,0,11,0.4717,1,2
G0.3_L0.7,0.3,0.7,26,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.3_L0.7,0.3,0.7,26,1,PARTNER_RESCUED,1,3,0.8,1,0
G0.3_L0.7,0.3,0.7,26,2,TIMEOUT,0,4,1.0,1,0
G0.3_L0.7,0.3,0.7,26,3,TIMEOUT,0,5,0.5481,1,2
G0.3_L0.7,0.3,0.7,26,4,RESOURCE_TAKEN,0,6,0.4717,1,0
G0.3_L0.7,0.3,0.7,26,5,PARTNER_RESCUED,1,7,1.0,1,0
G0.3_L0.7,0.3,0.7,26,6,PARTNER_RESCUED,1,8,0.7,1,0
G0.3_L0.7,0.3,0.7,26,7,PARTNER_RESCUED,1,9,0.7,1,0
G0.3_L0.7,0.3,0.7,26,8,TIMEOUT,0,10,1.0,1,0
G0.3_L0.7,0.3,0.7,26,9,TIMEOUT,0,11,0.7101,1,3
G0.3_L0.7,0.3,0.7,27,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.3_L0.7,0.3,0.7,27,1,TIMEOUT,0,3,1.0,1,0
G0.3_L0.7,0.3,0.7,27,2,TIMEOUT,0,4,0.6552,1,0
G0.3_L0.7,0.3,0.7,27,3,TIMEOUT,0,5,0.4937,1,2
G0.3_L0.7,0.3,0.7,27,4,TIMEOUT,0,6,0.4717,1,0
G0.3_L0.7,0.3,0.7,27,5,TIMEOUT,0,7,0.4717,1,2
G0.3_L0.7,0.3,0.7,27,6,TIMEOUT,0,8,0.4717,1,0
G0.3_L0.7,0.3,0.7,27,7,TIMEOUT,0,9,0.4717,1,1
G0.3_L0.7,0.3,0.7,27,8,RESOURCE_TAKEN,0,10,0.4717,1,0
G0.3_L0.7,0.3,0.7,27,9,PARTNER_RESCUED,1,11,1.0,1,0
G0.3_L0.7,0.3,0.7,28,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.3_L0.7,0.3,0.7,28,1,TIMEOUT,0,3,1.0,1,2
G0.3_L0.7,0.3,0.7,28,2,TIMEOUT,0,4,0.6662,1,1
G0.3_L0.7,0.3,0.7,28,3,TIMEOUT,0,5,0.4928,1,1
G0.3_L0.7,0.3,0.7,28,4,TIMEOUT,0,6,0.4717,1,0
G0.3_L0.7,0.3,0.7,28,5,TIMEOUT,0,7,0.4717,1,2
G0.3_L0.7,0.3,0.7,28,6,TIMEOUT,0,8,0.4717,1,2
G0.3_L0.7,0.3,0.7,28,7,TIMEOUT,0,9,0.4717,1,0
G0.3_L0.7,0.3,0.7,28,8,TIMEOUT,0,10,0.4717,1,1
G0.3_L0.7,0.3,0.7,28,9,TIMEOUT,0,11,0.4717,1,2
G0.3_L0.7,0.3,0.7,29,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.3_L0.7,0.3,0.7,29,1,TIMEOUT,0,3,1.0,1,1
G0.3_L0.7,0.3,0.7,29,2,TIMEOUT,0,4,0.674,1,2
G0.3_L0.7,0.3,0.7,29,3,TIMEOUT,0,5,0.4959,1,2
G0.3_L0.7,0.3,0.7,29,4,TIMEOUT,0,6,0.4717,1,0
G0.3_L0.7,0.3,0.7,29,5,TIMEOUT,0,7,0.4717,1,1
G0.3_L0.7,0.3,0.7,29,6,TIMEOUT,0,8,0.4717,1,0
G0.3_L0.7,0.3,0.7,29,7,TIMEOUT,0,9,0.4717,1,0
G0.3_L0.7,0.3,0.7,29,8,TIMEOUT,0,10,0.4717,1,1
G0.3_L0.7,0.3,0.7,29,9,RESOURCE_TAKEN,0,11,0.4717,1,2
G0.3_L0.7,0.3,0.7,30,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.3_L0.7,0.3,0.7,30,1,TIMEOUT,0,3,1.0,1,1
G0.3_L0.7,0.3,0.7,30,2,TIMEOUT,0,4,0.662,1,2
G0.3_L0.7,0.3,0.7,30,3,TIMEOUT,0,5,0.4995,1,0
G0.3_L0.7,0.3,0.7,30,4,TIMEOUT,0,6,0.4717,1,0
G0.3_L0.7,0.3,0.7,30,5,TIMEOUT,0,7,0.4717,1,2
G0.3_L0.7,0.3,0.7,30,6,RESOURCE_TAKEN,0,7,0.2006,0,0
G0.3_L0.7,0.3,0.7,30,7,TIMEOUT,0,8,0.4717,1,0
G0.3_L0.7,0.3,0.7,30,8,TIMEOUT,0,9,0.4717,1,2
G0.3_L0.7,0.3,0.7,30,9,RESOURCE_TAKEN,0,10,0.39,1,0
G0.3_L0.7,0.3,0.7,31,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.3_L0.7,0.3,0.7,31,1,PARTNER_RESCUED,1,3,0.7,1,0
G0.3_L0.7,0.3,0.7,31,2,TIMEOUT,0,4,1.0,1,2
G0.3_L0.7,0.3,0.7,31,3,TIMEOUT,0,5,0.552,1,1
G0.3_L0.7,0.3,0.7,31,4,TIMEOUT,0,6,0.4717,1,2
G0.3_L0.7,0.3,0.7,31,5,TIMEOUT,0,7,0.4717,1,0
G0.3_L0.7,0.3,0.7,31,6,TIMEOUT,0,8,0.4717,1,1
G0.3_L0.7,0.3,0.7,31,7,TIMEOUT,0,9,0.4717,1,1
G0.3_L0.7,0.3,0.7,31,8,TIMEOUT,0,10,0.4717,1,1
G0.3_L0.7,0.3,0.7,31,9,TIMEOUT,0,11,0.4717,1,2
G0.3_L0.7,0.3,0.7,32,0,TIMEOUT,0,2,1.0,1,0
G0.3_L0.7,0.3,0.7,32,1,TIMEOUT,0,3,0.841,1,2
G0.3_L0.7,0.3,0.7,32,2,TIMEOUT,0,4,0.5835,1,2
G0.3_L0.7,0.3,0.7,32,3,TIMEOUT,0,5,0.4717,1,3
G0.3_L0.7,0.3,0.7,32,4,TIMEOUT,0,6,0.4717,1,1
G0.3_L0.7,0.3,0.7,32,5,TIMEOUT,0,7,0.4717,1,0
G0.3_L0.7,0.3,0.7,32,6,TIMEOUT,0,8,0.4717,1,0
G0.3_L0.7,0.3,0.7,32,7,RESOURCE_TAKEN,0,9,0.39,1,0
G0.3_L0.7,0.3,0.7,32,8,PARTNER_RESCUED,1,10,1.0,1,0
G0.3_L0.7,0.3,0.7,32,9,PARTNER_RESCUED,1,11,0.7,1,0
G0.3_L0.7,0.3,0.7,33,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.3_L0.7,0.3,0.7,33,1,TIMEOUT,0,3,1.0,1,1
G0.3_L0.7,0.3,0.7,33,2,TIMEOUT,0,4,0.6838,1,2
G0.3_L0.7,0.3,0.7,33,3,TIMEOUT,0,5,0.5128,1,0
G0.3_L0.7,0.3,0.7,33,4,TIMEOUT,0,6,0.4717,1,3
G0.3_L0.7,0.3,0.7,33,5,RESOURCE_TAKEN,0,7,0.39,1,0
G0.3_L0.7,0.3,0.7,33,6,PARTNER_RESCUED,1,8,1.0,1,0
G0.3_L0.7,0.3,0.7,33,7,TIMEOUT,0,9,1.0,1,1
G0.3_L0.7,0.3,0.7,33,8,TIMEOUT,0,10,1.0,1,0
G0.3_L0.7,0.3,0.7,33,9,TIMEOUT,0,11,0.7123,1,1
G0.3_L0.7,0.3,0.7,34,0,TIMEOUT,0,2,1.0,1,1
G0.3_L0.7,0.3,0.7,34,1,TIMEOUT,0,3,0.8416,1,2
G0.3_L0.7,0.3,0.7,34,2,TIMEOUT,0,4,0.5915,1,1
G0.3_L0.7,0.3,0.7,34,3,TIMEOUT,0,5,0.4717,1,2
G0.3_L0.7,0.3,0.7,34,4,TIMEOUT,0,6,0.4717,1,0
G0.3_L0.7,0.3,0.7,34,5,TIMEOUT,0,7,0.4717,1,2
G0.3_L0.7,0.3,0.7,34,6,TIMEOUT,0,8,0.4717,1,0
G0.3_L0.7,0.3,0.7,34,7,RESOURCE_TAKEN,0,8,0.2517,0,0
G0.3_L0.7,0.3,0.7,34,8,TIMEOUT,0,9,0.4717,1,0
G0.3_L0.7,0.3,0.7,34,9,RESOURCE_TAKEN,0,10,0.39,1,0
G0.3_L0.7,0.3,0.7,35,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.3_L0.7,0.3,0.7,35,1,TIMEOUT,0,3,1.0,1,0
G0.3_L0.7,0.3,0.7,35,2,TIMEOUT,0,4,0.6783,1,2
G0.3_L0.7,0.3,0.7,35,3,TIMEOUT,0,5,0.4729,1,0
G0.3_L0.7,0.3,0.7,35,4,TIMEOUT,0,6,0.4717,1,0
G0.3_L0.7,0.3,0.7,35,5,TIMEOUT,0,7,0.4717,1,2
G0.3_L0.7,0.3,0.7,35,6,RESOURCE_TAKEN,0,7,0.2517,0,1
G0.3_L0.7,0.3,0.7,35,7,TIMEOUT,0,8,0.4717,1,2
G0.3_L0.7,0.3,0.7,35,8,RESOURCE_TAKEN,0,9,0.39,1,0
G0.3_L0.7,0.3,0.7,35,9,TIMEOUT,0,10,1.0,1,0
G0.3_L0.7,0.3,0.7,36,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.3_L0.7,0.3,0.7,36,1,TIMEOUT,0,3,1.0,1,1
G0.3_L0.7,0.3,0.7,36,2,TIMEOUT,0,4,0.669,1,2
G0.3_L0.7,0.3,0.7,36,3,TIMEOUT,0,5,0.4892,1,2
G0.3_L0.7,0.3,0.7,36,4,TIMEOUT,0,6,0.4717,1,0
G0.3_L0.7,0.3,0.7,36,5,RESOURCE_TAKEN,0,7,0.39,1,0
G0.3_L0.7,0.3,0.7,36,6,PARTNER_RESCUED,1,8,1.0,1,0
G0.3_L0.7,0.3,0.7,36,7,PARTNER_DEAD,0,9,0.78,1,0
G0.3_L0.7,0.3,0.7,36,8,TIMEOUT,0,10,1.0,1,1
G0.3_L0.7,0.3,0.7,36,9,PARTNER_RESCUED,1,11,0.84,1,0
G0.3_L0.7,0.3,0.7,37,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.3_L0.7,0.3,0.7,37,1,PARTNER_RESCUED,1,3,0.7,1,0
G0.3_L0.7,0.3,0.7,37,2,TIMEOUT,0,4,1.0,1,2
G0.3_L0.7,0.3,0.7,37,3,TIMEOUT,0,5,0.5491,1,0
G0.3_L0.7,0.3,0.7,37,4,TIMEOUT,0,6,0.4717,1,0
G0.3_L0.7,0.3,0.7,37,5,TIMEOUT,0,7,0.4717,1,1
G0.3_L0.7,0.3,0.7,37,6,TIMEOUT,0,8,0.4717,1,1
G0.3_L0.7,0.3,0.7,37,7,TIMEOUT,0,9,0.4717,1,1
G0.3_L0.7,0.3,0.7,37,8,TIMEOUT,0,10,0.4717,1,0
G0.3_L0.7,0.3,0.7,37,9,TIMEOUT,0,11,0.4717,1,0
G0.3_L0.7,0.3,0.7,38,0,TIMEOUT,0,2,1.0,1,0
G0.3_L0.7,0.3,0.7,38,1,TIMEOUT,0,3,0.8347,1,3
G0.3_L0.7,0.3,0.7,38,2,TIMEOUT,0,4,0.5731,1,2
G0.3_L0.7,0.3,0.7,38,3,TIMEOUT,0,5,0.4717,1,0
G0.3_L0.7,0.3,0.7,38,4,TIMEOUT,0,6,0.4717,1,1
G0.3_L0.7,0.3,0.7,38,5,TIMEOUT,0,7,0.4717,1,0
G0.3_L0.7,0.3,0.7,38,6,TIMEOUT,0,8,0.4717,1,0
G0.3_L0.7,0.3,0.7,38,7,RESOURCE_TAKEN,0,9,0.3167,1,1
G0.3_L0.7,0.3,0.7,38,8,PARTNER_RESCUED,1,10,1.0,1,0
G0.3_L0.7,0.3,0.7,38,9,TIMEOUT,0,11,1.0,1,1
G0.3_L0.7,0.3,0.7,39,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.3_L0.7,0.3,0.7,39,1,PARTNER_RESCUED,1,3,0.7,1,0
G0.3_L0.7,0.3,0.7,39,2,TIMEOUT,0,4,1.0,1,0
G0.3_L0.7,0.3,0.7,39,3,RESOURCE_TAKEN,0,5,0.4815,1,0
G0.3_L0.7,0.3,0.7,39,4,PARTNER_RESCUED,1,6,1.0,1,0
G0.3_L0.7,0.3,0.7,39,5,PARTNER_DEAD,0,7,0.78,1,1
G0.3_L0.7,0.3,0.7,39,6,TIMEOUT,0,8,1.0,1,1
G0.3_L0.7,0.3,0.7,39,7,PARTNER_RESCUED,1,9,0.98,1,0
G0.3_L0.7,0.3,0.7,39,8,TIMEOUT,0,10,1.0,1,0
G0.3_L0.7,0.3,0.7,39,9,TIMEOUT,0,11,0.8599,1,0
G0.3_L0.7,0.3,0.7,40,0,TIMEOUT,0,2,1.0,1,1
G0.3_L0.7,0.3,0.7,40,1,TIMEOUT,0,3,0.8049,1,0
G0.3_L0.7,0.3,0.7,40,2,TIMEOUT,0,4,0.5724,1,1
G0.3_L0.7,0.3,0.7,40,3,TIMEOUT,0,5,0.4717,1,0
G0.3_L0.7,0.3,0.7,40,4,TIMEOUT,0,6,0.4717,1,1
G0.3_L0.7,0.3,0.7,40,5,TIMEOUT,0,7,0.4717,1,0
G0.3_L0.7,0.3,0.7,40,6,TIMEOUT,0,8,0.4717,1,0
G0.3_L0.7,0.3,0.7,40,7,TIMEOUT,0,9,0.4717,1,2
G0.3_L0.7,0.3,0.7,40,8,TIMEOUT,0,10,0.4717,1,1
G0.3_L0.7,0.3,0.7,40,9,TIMEOUT,0,11,0.4717,1,1
G0.3_L0.7,0.3,0.7,41,0,TIMEOUT,0,2,1.0,1,0
G0.3_L0.7,0.3,0.7,41,1,TIMEOUT,0,3,0.8468,1,2
G0.3_L0.7,0.3,0.7,41,2,TIMEOUT,0,4,0.5681,1,1
G0.3_L0.7,0.3,0.7,41,3,TIMEOUT,0,5,0.4717,1,0
G0.3_L0.7,0.3,0.7,41,4,TIMEOUT,0,6,0.4717,1,0
G0.3_L0.7,0.3,0.7,41,5,TIMEOUT,0,7,0.4717,1,2
G0.3_L0.7,0.3,0.7,41,6,RESOURCE_TAKEN,0,8,0.39,1,0
G0.3_L0.7,0.3,0.7,41,7,PARTNER_RESCUED,1,9,1.0,1,0
G0.3_L0.7,0.3,0.7,41,8,PARTNER_RESCUED,1,9,0.62,0,0
G0.3_L0.7,0.3,0.7,41,9,TIMEOUT,0,10,1.0,1,1
G0.3_L0.7,0.3,0.7,42,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.3_L0.7,0.3,0.7,42,1,TIMEOUT,0,3,1.0,1,1
G0.3_L0.7,0.3,0.7,42,2,TIMEOUT,0,4,0.6665,1,1
G0.3_L0.7,0.3,0.7,42,3,TIMEOUT,0,5,0.5081,1,2
G0.3_L0.7,0.3,0.7,42,4,TIMEOUT,0,6,0.4717,1,1
G0.3_L0.7,0.3,0.7,42,5,RESOURCE_TAKEN,0,7,0.4717,1,0
G0.3_L0.7,0.3,0.7,42,6,TIMEOUT,0,8,1.0,1,1
G0.3_L0.7,0.3,0.7,42,7,TIMEOUT,0,9,1.0,1,0
G0.3_L0.7,0.3,0.7,42,8,TIMEOUT,0,10,0.9292,1,1
G0.3_L0.7,0.3,0.7,42,9,PARTNER_DEAD,0,11,0.4119,1,0
G0.3_L0.7,0.3,0.7,43,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.3_L0.7,0.3,0.7,43,1,TIMEOUT,0,3,1.0,1,0
G0.3_L0.7,0.3,0.7,43,2,TIMEOUT,0,4,0.6802,1,2
G0.3_L0.7,0.3,0.7,43,3,TIMEOUT,0,5,0.5005,1,0
G0.3_L0.7,0.3,0.7,43,4,TIMEOUT,0,6,0.4717,1,2
G0.3_L0.7,0.3,0.7,43,5,TIMEOUT,0,7,0.4717,1,0
G0.3_L0.7,0.3,0.7,43,6,TIMEOUT,0,8,0.4717,1,0
G0.3_L0.7,0.3,0.7,43,7,TIMEOUT,0,9,0.4717,1,2
G0.3_L0.7,0.3,0.7,43,8,TIMEOUT,0,10,0.4717,1,0
G0.3_L0.7,0.3,0.7,43,9,RESOURCE_TAKEN,0,11,0.39,1,0
G0.3_L0.7,0.3,0.7,44,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.3_L0.7,0.3,0.7,44,1,TIMEOUT,0,3,1.0,1,1
G0.3_L0.7,0.3,0.7,44,2,TIMEOUT,0,4,0.6952,1,2
G0.3_L0.7,0.3,0.7,44,3,TIMEOUT,0,5,0.5083,1,2
G0.3_L0.7,0.3,0.7,44,4,TIMEOUT,0,6,0.4717,1,2
G0.3_L0.7,0.3,0.7,44,5,TIMEOUT,0,7,0.4717,1,1
G0.3_L0.7,0.3,0.7,44,6,TIMEOUT,0,8,0.4717,1,0
G0.3_L0.7,0.3,0.7,44,7,TIMEOUT,0,9,0.4717,1,0
G0.3_L0.7,0.3,0.7,44,8,RESOURCE_TAKEN,0,10,0.3167,1,0
G0.3_L0.7,0.3,0.7,44,9,PARTNER_RESCUED,1,11,1.0,1,0
G0.3_L0.7,0.3,0.7,45,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.3_L0.7,0.3,0.7,45,1,TIMEOUT,0,3,1.0,1,0
G0.3_L0.7,0.3,0.7,45,2,TIMEOUT,0,4,0.6818,1,0
G0.3_L0.7,0.3,0.7,45,3,TIMEOUT,0,5,0.492,1,2
G0.3_L0.7,0.3,0.7,45,4,TIMEOUT,0,6,0.4717,1,1
G0.3_L0.7,0.3,0.7,45,5,TIMEOUT,0,7,0.4717,1,0
G0.3_L0.7,0.3,0.7,45,6,TIMEOUT,0,8,0.4717,1,0
G0.3_L0.7,0.3,0.7,45,7,TIMEOUT,0,9,0.4717,1,1
G0.3_L0.7,0.3,0.7,45,8,TIMEOUT,0,10,0.4717,1,1
G0.3_L0.7,0.3,0.7,45,9,TIMEOUT,0,11,0.4717,1,0
G0.3_L0.7,0.3,0.7,46,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.3_L0.7,0.3,0.7,46,1,TIMEOUT,0,3,1.0,1,1
G0.3_L0.7,0.3,0.7,46,2,TIMEOUT,0,4,0.6555,1,0
G0.3_L0.7,0.3,0.7,46,3,TIMEOUT,0,5,0.4961,1,2
G0.3_L0.7,0.3,0.7,46,4,TIMEOUT,0,6,0.4717,1,1
G0.3_L0.7,0.3,0.7,46,5,TIMEOUT,0,7,0.4717,1,0
G0.3_L0.7,0.3,0.7,46,6,TIMEOUT,0,8,0.4717,1,0
G0.3_L0.7,0.3,0.7,46,7,TIMEOUT,0,9,0.4717,1,0
G0.3_L0.7,0.3,0.7,46,8,RESOURCE_TAKEN,0,9,0.1656,0,0
G0.3_L0.7,0.3,0.7,46,9,TIMEOUT,0,10,0.4717,1,0
G0.3_L0.7,0.3,0.7,47,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.3_L0.7,0.3,0.7,47,1,TIMEOUT,0,3,1.0,1,1
G0.3_L0.7,0.3,0.7,47,2,TIMEOUT,0,4,0.6902,1,2
G0.3_L0.7,0.3,0.7,47,3,TIMEOUT,0,5,0.4916,1,0
G0.3_L0.7,0.3,0.7,47,4,TIMEOUT,0,6,0.4717,1,0
G0.3_L0.7,0.3,0.7,47,5,TIMEOUT,0,7,0.4717,1,0
G0.3_L0.7,0.3,0.7,47,6,TIMEOUT,0,8,0.4717,1,0
G0.3_L0.7,0.3,0.7,47,7,TIMEOUT,0,9,0.4717,1,2
G0.3_L0.7,0.3,0.7,47,8,TIMEOUT,0,10,0.4717,1,2
G0.3_L0.7,0.3,0.7,47,9,TIMEOUT,0,11,0.4717,1,0
G0.3_L0.7,0.3,0.7,48,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.3_L0.7,0.3,0.7,48,1,TIMEOUT,0,3,1.0,1,0
G0.3_L0.7,0.3,0.7,48,2,TIMEOUT,0,4,0.6771,1,1
G0.3_L0.7,0.3,0.7,48,3,TIMEOUT,0,5,0.4912,1,1
G0.3_L0.7,0.3,0.7,48,4,RESOURCE_TAKEN,0,6,0.39,1,0
G0.3_L0.7,0.3,0.7,48,5,PARTNER_RESCUED,1,7,1.0,1,0
G0.3_L0.7,0.3,0.7,48,6,TIMEOUT,0,8,1.0,1,1
G0.3_L0.7,0.3,0.7,48,7,PARTNER_RESCUED,1,8,0.666,0,0
G0.3_L0.7,0.3,0.7,48,8,TIMEOUT,0,9,0.8823,1,2
G0.3_L0.7,0.3,0.7,48,9,TIMEOUT,0,10,0.611,1,0
G0.3_L0.7,0.3,0.7,49,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.3_L0.7,0.3,0.7,49,1,TIMEOUT,0,3,1.0,1,2
G0.3_L0.7,0.3,0.7,49,2,PARTNER_RESCUED,1,3,0.3999,0,0
G0.3_L0.7,0.3,0.7,49,3,TIMEOUT,0,4,0.5617,1,2
G0.3_L0.7,0.3,0.7,49,4,TIMEOUT,0,5,0.4717,1,1
G0.3_L0.7,0.3,0.7,49,5,TIMEOUT,0,6,0.4717,1,2
G0.3_L0.7,0.3,0.7,49,6,TIMEOUT,0,7,0.4717,1,2
G0.3_L0.7,0.3,0.7,49,7,TIMEOUT,0,8,0.4717,1,0
G0.3_L0.7,0.3,0.7,49,8,TIMEOUT,0,9,0.4717,1,0
G0.3_L0.7,0.3,0.7,49,9,TIMEOUT,0,10,0.4717,1,0
G0.3_L0.7,0.3,0.7,50,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.3_L0.7,0.3,0.7,50,1,TIMEOUT,0,3,1.0,1,0
G0.3_L0.7,0.3,0.7,50,2,PARTNER_RESCUED,1,3,0.3997,0,0
G0.3_L0.7,0.3,0.7,50,3,TIMEOUT,0,4,0.5717,1,0
G0.3_L0.7,0.3,0.7,50,4,TIMEOUT,0,5,0.4717,1,0
G0.3_L0.7,0.3,0.7,50,5,TIMEOUT,0,6,0.4717,1,1
G0.3_L0.7,0.3,0.7,50,6,TIMEOUT,0,7,0.4717,1,3
G0.3_L0.7,0.3,0.7,50,7,RESOURCE_TAKEN,0,8,0.39,1,0
G0.3_L0.7,0.3,0.7,50,8,PARTNER_RESCUED,1,9,1.0,1,0
G0.3_L0.7,0.3,0.7,50,9,TIMEOUT,0,10,1.0,1,1
G0.3_L0.7,0.3,0.7,51,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.3_L0.7,0.3,0.7,51,1,TIMEOUT,0,3,1.0,1,1
G0.3_L0.7,0.3,0.7,51,2,TIMEOUT,0,4,0.6691,1,1
G0.3_L0.7,0.3,0.7,51,3,TIMEOUT,0,5,0.5041,1,2
G0.3_L0.7,0.3,0.7,51,4,TIMEOUT,0,6,0.4717,1,0
G0.3_L0.7,0.3,0.7,51,5,TIMEOUT,0,7,0.4717,1,0
G0.3_L0.7,0.3,0.7,51,6,TIMEOUT,0,8,0.4717,1,2
G0.3_L0.7,0.3,0.7,51,7,RESOURCE_TAKEN,0,8,0.214,0,0
G0.3_L0.7,0.3,0.7,51,8,TIMEOUT,0,9,0.4717,1,0
G0.3_L0.7,0.3,0.7,51,9,TIMEOUT,0,10,0.4717,1,0
G0.3_L0.7,0.3,0.7,52,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.3_L0.7,0.3,0.7,52,1,TIMEOUT,0,3,1.0,1,1
G0.3_L0.7,0.3,0.7,52,2,TIMEOUT,0,4,0.6642,1,0
G0.3_L0.7,0.3,0.7,52,3,TIMEOUT,0,5,0.4839,1,0
G0.3_L0.7,0.3,0.7,52,4,TIMEOUT,0,6,0.4717,1,1
G0.3_L0.7,0.3,0.7,52,5,TIMEOUT,0,7,0.4717,1,1
G0.3_L0.7,0.3,0.7,52,6,TIMEOUT,0,8,0.4717,1,1
G0.3_L0.7,0.3,0.7,52,7,TIMEOUT,0,9,0.4717,1,0
G0.3_L0.7,0.3,0.7,52,8,TIMEOUT,0,10,0.4717,1,2
G0.3_L0.7,0.3,0.7,52,9,TIMEOUT,0,11,0.4717,1,2
G0.3_L0.7,0.3,0.7,53,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.3_L0.7,0.3,0.7,53,1,TIMEOUT,0,3,1.0,1,0
G0.3_L0.7,0.3,0.7,53,2,TIMEOUT,0,4,0.6735,1,0
G0.3_L0.7,0.3,0.7,53,3,TIMEOUT,0,5,0.4869,1,1
G0.3_L0.7,0.3,0.7,53,4,TIMEOUT,0,6,0.4717,1,2
G0.3_L0.7,0.3,0.7,53,5,TIMEOUT,0,7,0.4717,1,2
G0.3_L0.7,0.3,0.7,53,6,TIMEOUT,0,8,0.4717,1,1
G0.3_L0.7,0.3,0.7,53,7,TIMEOUT,0,9,0.4717,1,0
G0.3_L0.7,0.3,0.7,53,8,TIMEOUT,0,10,0.4717,1,0
G0.3_L0.7,0.3,0.7,53,9,TIMEOUT,0,11,0.4717,1,0
G0.3_L0.7,0.3,0.7,54,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.3_L0.7,0.3,0.7,54,1,TIMEOUT,0,3,1.0,1,0
G0.3_L0.7,0.3,0.7,54,2,TIMEOUT,0,4,0.7008,1,0
G0.3_L0.7,0.3,0.7,54,3,TIMEOUT,0,5,0.5025,1,0
G0.3_L0.7,0.3,0.7,54,4,TIMEOUT,0,6,0.4717,1,1
G0.3_L0.7,0.3,0.7,54,5,TIMEOUT,0,7,0.4717,1,2
G0.3_L0.7,0.3,0.7,54,6,TIMEOUT,0,8,0.4717,1,0
G0.3_L0.7,0.3,0.7,54,7,TIMEOUT,0,9,0.4717,1,2
G0.3_L0.7,0.3,0.7,54,8,RESOURCE_TAKEN,0,10,0.4717,1,0
G0.3_L0.7,0.3,0.7,54,9,PARTNER_RESCUED,1,11,1.0,1,0
G0.3_L0.7,0.3,0.7,55,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.3_L0.7,0.3,0.7,55,1,TIMEOUT,0,3,1.0,1,1
G0.3_L0.7,0.3,0.7,55,2,TIMEOUT,0,4,0.6766,1,1
G0.3_L0.7,0.3,0.7,55,3,TIMEOUT,0,5,0.4859,1,0
G0.3_L0.7,0.3,0.7,55,4,TIMEOUT,0,6,0.4717,1,0
G0.3_L0.7,0.3,0.7,55,5,TIMEOUT,0,7,0.4717,1,1
G0.3_L0.7,0.3,0.7,55,6,TIMEOUT,0,8,0.4717,1,3
G0.3_L0.7,0.3,0.7,55,7,TIMEOUT,0,9,0.4717,1,2
G0.3_L0.7,0.3,0.7,55,8,TIMEOUT,0,10,0.4717,1,1
G0.3_L0.7,0.3,0.7,55,9,RESOURCE_TAKEN,0,11,0.3167,1,0
G0.3_L0.7,0.3,0.7,56,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.3_L0.7,0.3,0.7,56,1,PARTNER_RESCUED,1,3,0.7,1,0
G0.3_L0.7,0.3,0.7,56,2,TIMEOUT,0,4,1.0,1,1
G0.3_L0.7,0.3,0.7,56,3,TIMEOUT,0,5,0.5622,1,2
G0.3_L0.7,0.3,0.7,56,4,TIMEOUT,0,6,0.4717,1,1
G0.3_L0.7,0.3,0.7,56,5,TIMEOUT,0,7,0.4717,1,2
G0.3_L0.7,0.3,0.7,56,6,TIMEOUT,0,8,0.4717,1,2
G0.3_L0.7,0.3,0.7,56,7,TIMEOUT,0,9,0.4717,1,0
G0.3_L0.7,0.3,0.7,56,8,TIMEOUT,0,10,0.4717,1,0
G0.3_L0.7,0.3,0.7,56,9,TIMEOUT,0,11,0.4717,1,0
G0.3_L0.7,0.3,0.7,57,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.3_L0.7,0.3,0.7,57,1,TIMEOUT,0,3,1.0,1,1
G0.3_L0.7,0.3,0.7,57,2,TIMEOUT,0,4,0.6639,1,1
G0.3_L0.7,0.3,0.7,57,3,TIMEOUT,0,5,0.5076,1,0
G0.3_L0.7,0.3,0.7,57,4,TIMEOUT,0,6,0.4717,1,0
G0.3_L0.7,0.3,0.7,57,5,TIMEOUT,0,7,0.4717,1,0
G0.3_L0.7,0.3,0.7,57,6,TIMEOUT,0,8,0.4717,1,2
G0.3_L0.7,0.3,0.7,57,7,TIMEOUT,0,9,0.4717,1,1
