kappa,encoding_jitter,agent_id,episode_idx,outcome,rescued,n_memories,target_switches
0.1,0.15,49,8,TIMEOUT,0,10,1
0.1,0.15,49,9,TIMEOUT,0,11,0
0.25,0.0,0,0,TIMEOUT,0,2,0
0.25,0.0,0,1,TIMEOUT,0,3,1
0.25,0.0,0,2,RESOURCE_TAKEN,0,4,0
0.25,0.0,0,3,TIMEOUT,0,5,2
0.25,0.0,0,4,TIMEOUT,0,6,0
0.25,0.0,0,5,TIMEOUT,0,7,0
0.25,0.0,0,6,RESOURCE_TAKEN,0,8,0
0.25,0.0,0,7,TIMEOUT,0,9,2
0.25,0.0,0,8,TIMEOUT,0,10,0
0.25,0.0,0,9,TIMEOUT,0,11,0
0.25,0.0,1,0,TIMEOUT,0,2,2
0.25,0.0,1,1,RESOURCE_TAKEN,0,3,0
0.25,0.0,1,2,TIMEOUT,0,4,1
0.25,0.0,1,3,TIMEOUT,0,5,0
0.25,0.0,1,4,RESOURCE_TAKEN,0,6,0
0.25,0.0,1,5,TIMEOUT,0,7,1
0.25,0.0,1,6,TIMEOUT,0,8,1
0.25,0.0,1,7,TIMEOUT,0,9,0
0.25,0.0,1,8,TIMEOUT,0,10,0
0.25,0.0,1,9,TIMEOUT,0,11,0
0.25,0.0,2,0,TIMEOUT,0,2,0
0.25,0.0,2,1,TIMEOUT,0,3,0
0.25,0.0,2,2,TIMEOUT,0,4,0
0.25,0.0,2,3,TIMEOUT,0,5,0
0.25,0.0,2,4,TIMEOUT,0,6,0
0.25,0.0,2,5,RESOURCE_TAKEN,0,7,1
0.25,0.0,2,6,TIMEOUT,0,8,0
0.25,0.0,2,7,TIMEOUT,0,9,0
0.25,0.0,2,8,RESOURCE_TAKEN,0,10,0
0.25,0.0,2,9,TIMEOUT,0,11,1
0.25,0.0,3,0,TIMEOUT,0,2,0
0.25,0.0,3,1,TIMEOUT,0,3,0
0.25,0.0,3,2,RESOURCE_TAKEN,0,4,1
0.25,0.0,3,3,TIMEOUT,0,5,1
0.25,0.0,3,4,RESOURCE_TAKEN,0,6,0
0.25,0.0,3,5,TIMEOUT,0,7,0
0.25,0.0,3,6,TIMEOUT,0,8,1
0.25,0.0,3,7,RESOURCE_TAKEN,0,9,0
0.25,0.0,3,8,TIMEOUT,0,10,2
0.25,0.0,3,9,TIMEOUT,0,11,0
0.25,0.0,4,0,TIMEOUT,0,2,2
0.25,0.0,4,1,TIMEOUT,0,3,0
0.25,0.0,4,2,RESOURCE_TAKEN,0,4,0
0.25,0.0,4,3,TIMEOUT,0,5,0
0.25,0.0,4,4,TIMEOUT,0,6,0
0.25,0.0,4,5,RESOURCE_TAKEN,0,7,0
0.25,0.0,4,6,TIMEOUT,0,8,0
0.25,0.0,4,7,TIMEOUT,0,9,0
0.25,0.0,4,8,RESOURCE_TAKEN,0,10,0
0.25,0.0,4,9,TIMEOUT,0,11,1
0.25,0.0,5,0,TIMEOUT,0,2,2
0.25,0.0,5,1,TIMEOUT,0,3,0
0.25,0.0,5,2,TIMEOUT,0,4,0
0.25,0.0,5,3,RESOURCE_TAKEN,0,5,0
0.25,0.0,5,4,TIMEOUT,0,6,1
0.25,0.0,5,5,TIMEOUT,0,7,0
0.25,0.0,5,6,TIMEOUT,0,8,1
0.25,0.0,5,7,RESOURCE_TAKEN,0,9,0
0.25,0.0,5,8,TIMEOUT,0,10,1
0.25,0.0,5,9,TIMEOUT,0,11,1
0.25,0.0,6,0,TIMEOUT,0,2,0
0.25,0.0,6,1,RESOURCE_TAKEN,0,3,0
0.25,0.0,6,2,TIMEOUT,0,4,2
0.25,0.0,6,3,TIMEOUT,0,5,0
0.25,0.0,6,4,TIMEOUT,0,6,2
0.25,0.0,6,5,RESOURCE_TAKEN,0,7,1
0.25,0.0,6,6,TIMEOUT,0,8,2
0.25,0.0,6,7,TIMEOUT,0,9,0
0.25,0.0,6,8,TIMEOUT,0,10,1
0.25,0.0,6,9,TIMEOUT,0,11,0
0.25,0.0,7,0,TIMEOUT,0,2,1
0.25,0.0,7,1,RESOURCE_TAKEN,0,3,0
0.25,0.0,7,2,TIMEOUT,0,4,2
0.25,0.0,7,3,TIMEOUT,0,5,1
0.25,0.0,7,4,RESOURCE_TAKEN,0,6,0
0.25,0.0,7,5,TIMEOUT,0,7,1
0.25,0.0,7,6,TIMEOUT,0,8,0
0.25,0.0,7,7,RESOURCE_TAKEN,0,9,0
0.25,0.0,7,8,TIMEOUT,0,10,1
0.25,0.0,7,9,TIMEOUT,0,11,1
0.25,0.0,8,0,TIMEOUT,0,2,2
0.25,0.0,8,1,TIMEOUT,0,3,0
0.25,0.0,8,2,TIMEOUT,0,4,0
0.25,0.0,8,3,RESOURCE_TAKEN,0,5,0
0.25,0.0,8,4,TIMEOUT,0,6,2
0.25,0.0,8,5,RESOURCE_TAKEN,0,7,0
0.25,0.0,8,6,TIMEOUT,0,8,1
0.25,0.0,8,7,TIMEOUT,0,9,1
0.25,0.0,8,8,TIMEOUT,0,10,0
0.25,0.0,8,9,TIMEOUT,0,11,0
0.25,0.0,9,0,TIMEOUT,0,2,2
0.25,0.0,9,1,RESOURCE_TAKEN,0,3,0
0.25,0.0,9,2,TIMEOUT,0,4,2
0.25,0.0,9,3,TIMEOUT,0,5,1
0.25,0.0,9,4,RESOURCE_TAKEN,0,6,0
0.25,0.0,9,5,TIMEOUT,0,7,2
0.25,0.0,9,6,TIMEOUT,0,8,0
0.25,0.0,9,7,RESOURCE_TAKEN,0,9,0
0.25,0.0,9,8,TIMEOUT,0,10,2
0.25,0.0,9,9,TIMEOUT,0,11,0
0.25,0.0,10,0,TIMEOUT,0,2,0
0.25,0.0,10,1,RESOURCE_TAKEN,0,3,0
0.25,0.0,10,2,TIMEOUT,0,4,1
0.25,0.0,10,3,TIMEOUT,0,5,0
0.25,0.0,10,4,RESOURCE_TAKEN,0,6,0
0.25,0.0,10,5,TIMEOUT,0,7,2
0.25,0.0,10,6,TIMEOUT,0,8,2
0.25,0.0,10,7,RESOURCE_TAKEN,0,9,0
0.25,0.0,10,8,TIMEOUT,0,10,0
0.25,0.0,10,9,TIMEOUT,0,11,1
0.25,0.0,11,0,TIMEOUT,0,2,0
0.25,0.0,11,1,TIMEOUT,0,3,1
0.25,0.0,11,2,RESOURCE_TAKEN,0,4,0
0.25,0.0,11,3,TIMEOUT,0,5,0
0.25,0.0,11,4,TIMEOUT,0,6,2
0.25,0.0,11,5,TIMEOUT,0,7,0
0.25,0.0,11,6,TIMEOUT,0,8,0
0.25,0.0,11,7,TIMEOUT,0,9,0
0.25,0.0,11,8,RESOURCE_TAKEN,0,10,0
0.25,0.0,11,9,TIMEOUT,0,11,1
0.25,0.0,12,0,TIMEOUT,0,2,1
0.25,0.0,12,1,RESOURCE_TAKEN,0,3,1
0.25,0.0,12,2,TIMEOUT,0,4,2
0.25,0.0,12,3,TIMEOUT,0,5,0
0.25,0.0,12,4,TIMEOUT,0,6,2
0.25,0.0,12,5,RESOURCE_TAKEN,0,7,1
0.25,0.0,12,6,TIMEOUT,0,8,2
0.25,0.0,12,7,TIMEOUT,0,9,1
0.25,0.0,12,8,TIMEOUT,0,10,0
0.25,0.0,12,9,TIMEOUT,0,11,0
0.25,0.0,13,0,TIMEOUT,0,2,1
0.25,0.0,13,1,RESOURCE_TAKEN,0,3,0
0.25,0.0,13,2,TIMEOUT,0,4,2
0.25,0.0,13,3,TIMEOUT,0,5,0
0.25,0.0,13,4,TIMEOUT,0,6,1
0.25,0.0,13,5,RESOURCE_TAKEN,0,7,0
0.25,0.0,13,6,TIMEOUT,0,8,1
0.25,0.0,13,7,TIMEOUT,0,9,1
0.25,0.0,13,8,TIMEOUT,0,10,1
0.25,0.0,13,9,TIMEOUT,0,11,0
0.25,0.0,14,0,TIMEOUT,0,2,0
0.25,0.0,14,1,TIMEOUT,0,3,0
0.25,0.0,14,2,RESOURCE_TAKEN,0,4,0
0.25,0.0,14,3,TIMEOUT,0,5,2
0.25,0.0,14,4,TIMEOUT,0,6,0
0.25,0.0,14,5,TIMEOUT,0,7,0
0.25,0.0,14,6,TIMEOUT,0,8,0
0.25,0.0,14,7,RESOURCE_TAKEN,0,9,0
0.25,0.0,14,8,TIMEOUT,0,10,2
0.25,0.0,14,9,TIMEOUT,0,11,0
0.25,0.0,15,0,TIMEOUT,0,2,2
0.25,0.0,15,1,TIMEOUT,0,3,0
0.25,0.0,15,2,TIMEOUT,0,4,3
0.25,0.0,15,3,RESOURCE_TAKEN,0,5,1
0.25,0.0,15,4,TIMEOUT,0,6,1
0.25,0.0,15,5,TIMEOUT,0,7,4
0.25,0.0,15,6,TIMEOUT,0,8,1
0.25,0.0,15,7,TIMEOUT,0,9,0
0.25,0.0,15,8,TIMEOUT,0,10,1
0.25,0.0,15,9,RESOURCE_TAKEN,0,11,0
0.25,0.0,16,0,TIMEOUT,0,2,2
0.25,0.0,16,1,TIMEOUT,0,3,0
0.25,0.0,16,2,RESOURCE_TAKEN,0,4,0
0.25,0.0,16,3,TIMEOUT,0,5,2
0.25,0.0,16,4,TIMEOUT,0,6,2
0.25,0.0,16,5,TIMEOUT,0,7,2
0.25,0.0,16,6,RESOURCE_TAKEN,0,8,0
0.25,0.0,16,7,TIMEOUT,0,9,1
0.25,0.0,16,8,TIMEOUT,0,10,1
0.25,0.0,16,9,RESOURCE_TAKEN,0,11,0
0.25,0.0,17,0,TIMEOUT,0,2,2
0.25,0.0,17,1,RESOURCE_TAKEN,0,3,0
0.25,0.0,17,2,TIMEOUT,0,4,2
0.25,0.0,17,3,TIMEOUT,0,5,0
0.25,0.0,17,4,TIMEOUT,0,6,0
0.25,0.0,17,5,RESOURCE_TAKEN,0,7,0
0.25,0.0,17,6,TIMEOUT,0,8,2
0.25,0.0,17,7,TIMEOUT,0,9,0
0.25,0.0,17,8,RESOURCE_TAKEN,0,10,0
0.25,0.0,17,9,TIMEOUT,0,11,1
0.25,0.0,18,0,TIMEOUT,0,2,0
0.25,0.0,18,1,TIMEOUT,0,3,0
0.25,0.0,18,2,RESOURCE_TAKEN,0,4,0
0.25,0.0,18,3,TIMEOUT,0,5,2
0.25,0.0,18,4,TIMEOUT,0,6,0
0.25,0.0,18,5,TIMEOUT,0,7,1
0.25,0.0,18,6,TIMEOUT,0,8,0
0.25,0.0,18,7,TIMEOUT,0,9,0
0.25,0.0,18,8,RESOURCE_TAKEN,0,10,0
0.25,0.0,18,9,RESOURCE_TAKEN,0,11,0
0.25,0.0,19,0,TIMEOUT,0,2,2
0.25,0.0,19,1,RESOURCE_TAKEN,0,3,0
0.25,0.0,19,2,TIMEOUT,0,4,0
0.25,0.0,19,3,TIMEOUT,0,5,1
0.25,0.0,19,4,TIMEOUT,0,6,0
0.25,0.0,19,5,RESOURCE_TAKEN,0,7,0
0.25,0.0,19,6,RESOURCE_TAKEN,0,8,0
0.25,0.0,19,7,TIMEOUT,0,9,2
0.25,0.0,19,8,RESOURCE_TAKEN,0,10,0
0.25,0.0,19,9,TIMEOUT,0,11,0
0.25,0.0,20,0,TIMEOUT,0,2,1
0.25,0.0,20,1,RESOURCE_TAKEN,0,3,0
0.25,0.0,20,2,TIMEOUT,0,4,1
0.25,0.0,20,3,TIMEOUT,0,5,0
0.25,0.0,20,4,RESOURCE_TAKEN,0,6,0
0.25,0.0,20,5,TIMEOUT,0,7,0
0.25,0.0,20,6,TIMEOUT,0,8,0
0.25,0.0,20,7,TIMEOUT,0,9,0
0.25,0.0,20,8,TIMEOUT,0,10,0
0.25,0.0,20,9,RESOURCE_TAKEN,0,11,1
0.25,0.0,21,0,TIMEOUT,0,2,0
0.25,0.0,21,1,TIMEOUT,0,3,0
0.25,0.0,21,2,TIMEOUT,0,4,0
0.25,0.0,21,3,RESOURCE_TAKEN,0,5,0
0.25,0.0,21,4,TIMEOUT,0,6,1
0.25,0.0,21,5,TIMEOUT,0,7,2
0.25,0.0,21,6,TIMEOUT,0,8,0
0.25,0.0,21,7,RESOURCE_TAKEN,0,9,0
0.25,0.0,21,8,TIMEOUT,0,10,1
0.25,0.0,21,9,TIMEOUT,0,11,2
0.25,0.0,22,0,TIMEOUT,0,2,0
0.25,0.0,22,1,RESOURCE_TAKEN,0,3,0
0.25,0.0,22,2,RESOURCE_TAKEN,0,4,0
0.25,0.0,22,3,TIMEOUT,0,5,2
0.25,0.0,22,4,RESOURCE_TAKEN,0,6,0
0.25,0.0,22,5,TIMEOUT,0,7,2
0.25,0.0,22,6,TIMEOUT,0,8,0
0.25,0.0,22,7,TIMEOUT,0,9,1
0.25,0.0,22,8,TIMEOUT,0,10,1
0.25,0.0,22,9,RESOURCE_TAKEN,0,11,0
0.25,0.0,23,0,TIMEOUT,0,2,0
0.25,0.0,23,1,TIMEOUT,0,3,1
0.25,0.0,23,2,TIMEOUT,0,4,1
0.25,0.0,23,3,RESOURCE_TAKEN,0,5,0
0.25,0.0,23,4,TIMEOUT,0,6,0
0.25,0.0,23,5,TIMEOUT,0,7,0
0.25,0.0,23,6,TIMEOUT,0,8,1
0.25,0.0,23,7,TIMEOUT,0,9,0
0.25,0.0,23,8,TIMEOUT,0,10,2
0.25,0.0,23,9,RESOURCE_TAKEN,0,11,0
0.25,0.0,24,0,TIMEOUT,0,2,1
0.25,0.0,24,1,RESOURCE_TAKEN,0,3,0
0.25,0.0,24,2,TIMEOUT,0,4,1
0.25,0.0,24,3,TIMEOUT,0,5,0
0.25,0.0,24,4,RESOURCE_TAKEN,0,6,1
0.25,0.0,24,5,TIMEOUT,0,7,0
0.25,0.0,24,6,TIMEOUT,0,8,0
0.25,0.0,24,7,RESOURCE_TAKEN,0,9,0
0.25,0.0,24,8,TIMEOUT,0,10,1
0.25,0.0,24,9,TIMEOUT,0,11,0
0.25,0.0,25,0,RESOURCE_TAKEN,0,2,0
0.25,0.0,25,1,TIMEOUT,0,3,2
0.25,0.0,25,2,RESOURCE_TAKEN,0,4,0
0.25,0.0,25,3,TIMEOUT,0,5,2
0.25,0.0,25,4,TIMEOUT,0,6,0
0.25,0.0,25,5,TIMEOUT,0,7,0
0.25,0.0,25,6,TIMEOUT,0,8,1
0.25,0.0,25,7,RESOURCE_TAKEN,0,9,0
0.25,0.0,25,8,TIMEOUT,0,10,1
0.25,0.0,25,9,TIMEOUT,0,11,3
0.25,0.0,26,0,TIMEOUT,0,2,2
0.25,0.0,26,1,RESOURCE_TAKEN,0,3,0
0.25,0.0,26,2,TIMEOUT,0,4,1
0.25,0.0,26,3,TIMEOUT,0,5,0
0.25,0.0,26,4,RESOURCE_TAKEN,0,6,1
0.25,0.0,26,5,TIMEOUT,0,7,0
0.25,0.0,26,6,TIMEOUT,0,8,0
0.25,0.0,26,7,TIMEOUT,0,9,0
0.25,0.0,26,8,TIMEOUT,0,10,0
0.25,0.0,26,9,TIMEOUT,0,11,1
0.25,0.0,27,0,TIMEOUT,0,2,2
0.25,0.0,27,1,TIMEOUT,0,3,1
0.25,0.0,27,2,RESOURCE_TAKEN,0,4,0
0.25,0.0,27,3,TIMEOUT,0,5,0
0.25,0.0,27,4,TIMEOUT,0,6,0
0.25,0.0,27,5,TIMEOUT,0,7,1
0.25,0.0,27,6,TIMEOUT,0,8,1
0.25,0.0,27,7,RESOURCE_TAKEN,0,9,0
0.25,0.0,27,8,TIMEOUT,0,10,2
0.25,0.0,27,9,TIMEOUT,0,11,3
0.25,0.0,28,0,TIMEOUT,0,2,2
0.25,0.0,28,1,TIMEOUT,0,3,0
0.25,0.0,28,2,TIMEOUT,0,4,0
0.25,0.0,28,3,TIMEOUT,0,5,0
0.25,0.0,28,4,TIMEOUT,0,6,0
0.25,0.0,28,5,TIMEOUT,0,7,0
0.25,0.0,28,6,TIMEOUT,0,8,0
0.25,0.0,28,7,RESOURCE_TAKEN,0,9,0
0.25,0.0,28,8,TIMEOUT,0,10,2
0.25,0.0,28,9,TIMEOUT,0,11,1
0.25,0.0,29,0,TIMEOUT,0,2,0
0.25,0.0,29,1,TIMEOUT,0,3,1
0.25,0.0,29,2,TIMEOUT,0,4,0
0.25,0.0,29,3,RESOURCE_TAKEN,0,5,1
0.25,0.0,29,4,TIMEOUT,0,6,1
0.25,0.0,29,5,TIMEOUT,0,7,0
0.25,0.0,29,6,TIMEOUT,0,8,2
0.25,0.0,29,7,RESOURCE_TAKEN,0,9,0
0.25,0.0,29,8,TIMEOUT,0,10,0
0.25,0.0,29,9,TIMEOUT,0,11,2
0.25,0.0,30,0,TIMEOUT,0,2,2
0.25,0.0,30,1,RESOURCE_TAKEN,0,3,0
0.25,0.0,30,2,TIMEOUT,0,4,2
0.25,0.0,30,3,RESOURCE_TAKEN,0,5,0
0.25,0.0,30,4,TIMEOUT,0,6,0
0.25,0.0,30,5,RESOURCE_TAKEN,0,7,0
0.25,0.0,30,6,TIMEOUT,0,8,2
0.25,0.0,30,7,TIMEOUT,0,9,4
0.25,0.0,30,8,TIMEOUT,0,10,0
0.25,0.0,30,9,RESOURCE_TAKEN,0,11,0
0.25,0.0,31,0,TIMEOUT,0,2,0
0.25,0.0,31,1,RESOURCE_TAKEN,0,3,0
0.25,0.0,31,2,TIMEOUT,0,4,0
0.25,0.0,31,3,TIMEOUT,0,5,1
0.25,0.0,31,4,TIMEOUT,0,6,2
0.25,0.0,31,5,RESOURCE_TAKEN,0,7,0
0.25,0.0,31,6,TIMEOUT,0,8,1
0.25,0.0,31,7,TIMEOUT,0,9,1
0.25,0.0,31,8,TIMEOUT,0,10,0
0.25,0.0,31,9,RESOURCE_TAKEN,0,11,0
0.25,0.0,32,0,TIMEOUT,0,2,1
0.25,0.0,32,1,TIMEOUT,0,3,0
0.25,0.0,32,2,RESOURCE_TAKEN,0,4,0
0.25,0.0,32,3,TIMEOUT,0,5,0
0.25,0.0,32,4,RESOURCE_TAKEN,0,6,0
0.25,0.0,32,5,TIMEOUT,0,7,2
0.25,0.0,32,6,TIMEOUT,0,8,2
0.25,0.0,32,7,TIMEOUT,0,9,0
0.25,0.0,32,8,RESOURCE_TAKEN,0,10,0
0.25,0.0,32,9,TIMEOUT,0,11,1
0.25,0.0,33,0,TIMEOUT,0,2,0
0.25,0.0,33,1,TIMEOUT,0,3,0
0.25,0.0,33,2,TIMEOUT,0,4,0
0.25,0.0,33,3,RESOURCE_TAKEN,0,5,0
0.25,0.0,33,4,TIMEOUT,0,6,0
0.25,0.0,33,5,TIMEOUT,0,7,0
0.25,0.0,33,6,RESOURCE_TAKEN,0,8,0
0.25,0.0,33,7,TIMEOUT,0,9,2
0.25,0.0,33,8,TIMEOUT,0,10,2
0.25,0.0,33,9,RESOURCE_TAKEN,0,11,1
0.25,0.0,34,0,TIMEOUT,0,2,1
0.25,0.0,34,1,RESOURCE_TAKEN,0,3,0
0.25,0.0,34,2,TIMEOUT,0,4,0
0.25,0.0,34,3,TIMEOUT,0,5,1
0.25,0.0,34,4,TIMEOUT,0,6,0
0.25,0.0,34,5,RESOURCE_TAKEN,0,7,0
0.25,0.0,34,6,TIMEOUT,0,8,2
0.25,0.0,34,7,TIMEOUT,0,9,1
0.25,0.0,34,8,TIMEOUT,0,10,0
0.25,0.0,34,9,TIMEOUT,0,11,1
0.25,0.0,35,0,TIMEOUT,0,2,0
0.25,0.0,35,1,TIMEOUT,0,3,2
0.25,0.0,35,2,TIMEOUT,0,4,0
0.25,0.0,35,3,TIMEOUT,0,5,0
0.25,0.0,35,4,TIMEOUT,0,6,0
0.25,0.0,35,5,TIMEOUT,0,7,0
0.25,0.0,35,6,RESOURCE_TAKEN,0,8,0
0.25,0.0,35,7,TIMEOUT,0,9,2
0.25,0.0,35,8,TIMEOUT,0,10,0
0.25,0.0,35,9,RESOURCE_TAKEN,0,11,0
0.25,0.0,36,0,TIMEOUT,0,2,0
0.25,0.0,36,1,TIMEOUT,0,3,1
0.25,0.0,36,2,RESOURCE_TAKEN,0,4,0
0.25,0.0,36,3,TIMEOUT,0,5,0
0.25,0.0,36,4,TIMEOUT,0,6,1
0.25,0.0,36,5,RESOURCE_TAKEN,0,7,0
0.25,0.0,36,6,TIMEOUT,0,8,0
0.25,0.0,36,7,RESOURCE_TAKEN,0,9,0
0.25,0.0,36,8,RESOURCE_TAKEN,0,10,0
0.25,0.0,36,9,TIMEOUT,0,11,0
0.25,0.0,37,0,TIMEOUT,0,2,1
0.25,0.0,37,1,RESOURCE_TAKEN,0,3,0
0.25,0.0,37,2,TIMEOUT,0,4,1
0.25,0.0,37,3,TIMEOUT,0,5,1
0.25,0.0,37,4,TIMEOUT,0,6,0
0.25,0.0,37,5,TIMEOUT,0,7,0
0.25,0.0,37,6,RESOURCE_TAKEN,0,8,0
0.25,0.0,37,7,RESOURCE_TAKEN,0,9,0
0.25,0.0,37,8,TIMEOUT,0,10,1
0.25,0.0,37,9,TIMEOUT,0,11,1
0.25,0.0,38,0,TIMEOUT,0,2,0
0.25,0.0,38,1,TIMEOUT,0,3,0
0.25,0.0,38,2,RESOURCE_TAKEN,0,4,0
0.25,0.0,38,3,TIMEOUT,0,5,1
0.25,0.0,38,4,TIMEOUT,0,6,0
0.25,0.0,38,5,TIMEOUT,0,7,1
0.25,0.0,38,6,RESOURCE_TAKEN,0,8,0
0.25,0.0,38,7,TIMEOUT,0,9,1
0.25,0.0,38,8,TIMEOUT,0,10,2
0.25,0.0,38,9,TIMEOUT,0,11,0
0.25,0.0,39,0,TIMEOUT,0,2,0
0.25,0.0,39,1,TIMEOUT,0,3,1
0.25,0.0,39,2,TIMEOUT,0,4,1
0.25,0.0,39,3,TIMEOUT,0,5,1
0.25,0.0,39,4,TIMEOUT,0,6,1
0.25,0.0,39,5,RESOURCE_TAKEN,0,7,0
0.25,0.0,39,6,TIMEOUT,0,8,1
0.25,0.0,39,7,TIMEOUT,0,9,1
0.25,0.0,39,8,TIMEOUT,0,10,0
0.25,0.0,39,9,RESOURCE_TAKEN,0,11,0
0.25,0.0,40,0,TIMEOUT,0,2,2
0.25,0.0,40,1,RESOURCE_TAKEN,0,3,0
0.25,0.0,40,2,TIMEOUT,0,4,1
0.25,0.0,40,3,TIMEOUT,0,5,0
0.25,0.0,40,4,RESOURCE_TAKEN,0,6,0
0.25,0.0,40,5,TIMEOUT,0,7,1
0.25,0.0,40,6,TIMEOUT,0,8,0
0.25,0.0,40,7,TIMEOUT,0,9,0
0.25,0.0,40,8,TIMEOUT,0,10,0
0.25,0.0,40,9,RESOURCE_TAKEN,0,11,0
0.25,0.0,41,0,TIMEOUT,0,2,1
0.25,0.0,41,1,TIMEOUT,0,3,0
0.25,0.0,41,2,TIMEOUT,0,4,0
0.25,0.0,41,3,TIMEOUT,0,5,1
0.25,0.0,41,4,RESOURCE_TAKEN,0,6,0
0.25,0.0,41,5,TIMEOUT,0,7,1
0.25,0.0,41,6,TIMEOUT,0,8,0
0.25,0.0,41,7,TIMEOUT,0,9,0
0.25,0.0,41,8,TIMEOUT,0,10,0
0.25,0.0,41,9,TIMEOUT,0,11,0
0.25,0.0,42,0,TIMEOUT,0,2,2
0.25,0.0,42,1,RESOURCE_TAKEN,0,3,0
0.25,0.0,42,2,TIMEOUT,0,4,0
0.25,0.0,42,3,TIMEOUT,0,5,2
0.25,0.0,42,4,TIMEOUT,0,6,0
0.25,0.0,42,5,TIMEOUT,0,7,0
0.25,0.0,42,6,RESOURCE_TAKEN,0,8,0
0.25,0.0,42,7,TIMEOUT,0,9,1
0.25,0.0,42,8,RESOURCE_TAKEN,0,10,0
0.25,0.0,42,9,TIMEOUT,0,11,2
0.25,0.0,43,0,TIMEOUT,0,2,3
0.25,0.0,43,1,RESOURCE_TAKEN,0,3,0
0.25,0.0,43,2,TIMEOUT,0,4,1
0.25,0.0,43,3,RESOURCE_TAKEN,0,5,0
0.25,0.0,43,4,TIMEOUT,0,6,2
0.25,0.0,43,5,TIMEOUT,0,7,0
0.25,0.0,43,6,TIMEOUT,0,8,3
0.25,0.0,43,7,RESOURCE_TAKEN,0,9,0
0.25,0.0,43,8,TIMEOUT,0,10,2
0.25,0.0,43,9,TIMEOUT,0,11,2
0.25,0.0,44,0,TIMEOUT,0,2,2
0.25,0.0,44,1,TIMEOUT,0,3,1
0.25,0.0,44,2,TIMEOUT,0,4,0
0.25,0.0,44,3,TIMEOUT,0,5,0
0.25,0.0,44,4,RESOURCE_TAKEN,0,6,0
0.25,0.0,44,5,TIMEOUT,0,7,0
0.25,0.0,44,6,TIMEOUT,0,8,2
0.25,0.0,44,7,RESOURCE_TAKEN,0,9,0
0.25,0.0,44,8,TIMEOUT,0,10,1
0.25,0.0,44,9,TIMEOUT,0,11,0
0.25,0.0,45,0,TIMEOUT,0,2,2
0.25,0.0,45,1,TIMEOUT,0,3,1
0.25,0.0,45,2,RESOURCE_TAKEN,0,4,0
0.25,0.0,45,3,TIMEOUT,0,5,2
0.25,0.0,45,4,TIMEOUT,0,6,0
0.25,0.0,45,5,TIMEOUT,0,7,0
0.25,0.0,45,6,TIMEOUT,0,8,2
0.25,0.0,45,7,RESOURCE_TAKEN,0,9,1
0.25,0.0,45,8,TIMEOUT,0,10,1
0.25,0.0,45,9,TIMEOUT,0,11,1
0.25,0.0,46,0,TIMEOUT,0,2,2
0.25,0.0,46,1,RESOURCE_TAKEN,0,3,0
0.25,0.0,46,2,TIMEOUT,0,4,1
0.25,0.0,46,3,TIMEOUT,0,5,1
0.25,0.0,46,4,TIMEOUT,0,6,0
0.25,0.0,46,5,TIMEOUT,0,7,0
0.25,0.0,46,6,TIMEOUT,0,8,2
0.25,0.0,46,7,TIMEOUT,0,9,0
0.25,0.0,46,8,TIMEOUT,0,10,0
0.25,0.0,46,9,TIMEOUT,0,11,0
0.25,0.0,47,0,TIMEOUT,0,2,1
0.25,0.0,47,1,RESOURCE_TAKEN,0,3,0
0.25,0.0,47,2,TIMEOUT,0,4,1
0.25,0.0,47,3,RESOURCE_TAKEN,0,5,0
0.25,0.0,47,4,TIMEOUT,0,6,1
0.25,0.0,47,5,TIMEOUT,0,7,0
0.25,0.0,47,6,TIMEOUT,0,8,0
0.25,0.0,47,7,RESOURCE_TAKEN,0,9,0
0.25,0.0,47,8,TIMEOUT,0,10,3
0.25,0.0,47,9,RESOURCE_TAKEN,0,11,0
0.25,0.0,48,0,TIMEOUT,0,2,0
0.25,0.0,48,1,TIMEOUT,0,3,0
0.25,0.0,48,2,TIMEOUT,0,4,0
0.25,0.0,48,3,RESOURCE_TAKEN,0,5,0
0.25,0.0,48,4,TIMEOUT,0,6,2
0.25,0.0,48,5,TIMEOUT,0,7,0
0.25,0.0,48,6,RESOURCE_TAKEN,0,8,0
0.25,0.0,48,7,RESOURCE_TAKEN,0,9,0
0.25,0.0,48,8,TIMEOUT,0,10,0
0.25,0.0,48,9,TIMEOUT,0,11,1
0.25,0.0,49,0,TIMEOUT,0,2,1
0.25,0.0,49,1,TIMEOUT,0,3,2
0.25,0.0,49,2,RESOURCE_TAKEN,0,4,0
0.25,0.0,49,3,TIMEOUT,0,5,1
0.25,0.0,49,4,TIMEOUT,0,6,0
0.25,0.0,49,5,TIMEOUT,0,7,0
0.25,0.0,49,6,RESOURCE_TAKEN,0,8,0
0.25,0.0,49,7,TIMEOUT,0,9,0
0.25,0.0,49,8,TIMEOUT,0,10,3
0.25,0.0,49,9,TIMEOUT,0,11,0
0.25,0.15,0,0,TIMEOUT,0,2,0
0.25,0.15,0,1,TIMEOUT,0,3,2
0.25,0.15,0,2,RESOURCE_TAKEN,0,4,0
0.25,0.15,0,3,RESOURCE_TAKEN,0,5,1
0.25,0.15,0,4,TIMEOUT,0,6,0
0.25,0.15,0,5,TIMEOUT,0,7,4
0.25,0.15,0,6,TIMEOUT,0,8,0
0.25,0.15,0,7,TIMEOUT,0,9,1
0.25,0.15,0,8,TIMEOUT,0,10,0
0.25,0.15,0,9,TIMEOUT,0,11,0
